If ^cs+cnd+++=If
private ^jj+atrb+++=private
means ^nn++++=means,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
enough ^qlp++++=enough
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
poetry ^nn++++=poetry
to ^to++++=to
keep ^vbi++++=keep
me ^pp1o+pp1+++=me
in ^in++++=in
hats ^nns++++=hats.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
learned ^vbd+++xvbnx+=learned
to ^to+vcmp+++=to
write ^vbi++++=write
advertisements ^nns+nom+++=advertisements
four ^cd++++=four
years ^nns++++=years
ago ^rb++++=ago
at ^in++++=at
a ^at++++=a
correspondence ^nn+nom+++=correspondence
school ^nn++++=school,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
doing ^vbg+++xvbgx+=doing
them ^pp3o+pp3+++=them
ever ^rb++++=ever
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mind ^vb+++??+=mind
your ^pp$+pp2+++=your
knowing ^vbg+vprv++xvbg+=knowing,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
that ^cs+sub+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
perfectly ^rb+amp+++=perfectly
splendid ^jj+atrb+++=splendid
news ^nn++++=news.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rushed ^vbd+++xvbnx+=rushed
into ^in++++=into
his ^pp$+pp3+++=his
arms ^nns++++=arms
like ^in++++=like
someone ^pn++++=someone
charging ^jj+++xvbg+=charging
in ^in++++=in
for ^in++++=for
a ^at++++=a
bowl ^nn++++=bowl
of ^in++++=of
soup ^nn++++=soup
at ^in++++=at
a ^at++++=a
railway ^nn++++=railway
station ^nn+nom+++=station
buffet ^nn+++??+=buffet.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
drifted ^vbd+++xvbnx+=drifted
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
that ^cs+sub+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
a ^at++++=a
scene ^nn++++=scene
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sidled ^vbd+++xvbnx+=sidled
to ^in++++=to
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slid ^vbd+++xvbn+=slid
forth ^np++++=forth.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
notice ^nn++++=notice
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
my ^pp$+pp1+++=My
experience ^nn+nom+++=experience
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
nobody ^pn++++=nobody
ever ^rb++++=ever
does ^vbz+doz+vrb++=does--much.
-- ^--+clp+++=EXTRAWORD
much. ^nn++++=EXTRAWORD
