They ^pp3a+pp3+++=They
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
Going ^vbg+++xvbgx+=GOING;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
should ^md+nec+++=should
never ^rb++splt++=never
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her!
! ^zz++++=EXTRAWORD
While ^cs+sub+++=While
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood
there ^rn+pl+++=there
a ^at++++=a
dolt ^jj+++xvbn+=dolt
and ^cc++++=and
sluggard ^nn+++??+=sluggard,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
satisfied ^vprf+++xvbnx+=satisfied
her ^pp$+pp3+++=her
curiosity ^nn+nom+++=curiosity
and ^cc++++=and
stolen ^vbd+++xvbn+=stolen
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
sudden ^nn++++=sudden
yielding ^vwbg+++xvbg+=yielding
to ^in++++=to
impulse ^nn++++=impulse,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
darted ^vbd+++xvbnx+=darted
quickly ^rb++++=quickly
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
heard ^vprf++tht0+xvbnx+=heard
her ^pp$+pp3+++=her
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thicket ^nn++++=thicket
moved ^vbd+++xvbn+=moved,
, ^zz++++=EXTRAWORD
parted ^j+++xvbn+=parted,
, ^zz++++=EXTRAWORD
crackled ^j+++xvbn+=crackled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rustled ^vbd+++xvbn+=rustled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
undulated ^jj+++xvbn+=undulated
thirty ^cd++++=thirty
feet ^nns++++=feet
before ^in++++=before
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
long ^jj+atrb+++=long
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
from ^in++++=from
the ^ati++++=the
passage ^nn+nom+++=passage
of ^in++++=of
some ^dti++++=some
lithe ^nn+++??+=lithe,
, ^zz++++=EXTRAWORD
invisible ^jj+atrb+++=invisible
figure ^nn++++=figure.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
a ^rb++++=a
little ^rb"++++=little
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
half ^abn++++=half
of ^in++++=of
alarm ^nn++++=alarm,
, ^zz++++=EXTRAWORD
half ^abn++++=half
of ^in++++=of
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
from ^in++++=from
his ^pp$+pp3+++=his
very ^ql+amp+++=very
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bent ^xvbn+++xvbn+=bent
manzanito ^nn+++??+=manzanito-bush,
- ^zz++++=EXTRAWORD
bush ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
relaxed ^xvbn+++xvbn+=relaxed
by ^in++++=by
frightened ^jj+atrb++xvbn+=frightened
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
flew ^j+++xvbn+=flew
back ^jjb++++=back
against ^in++++=against
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
Thrusting ^vbg+++xvbg+=Thrusting
it ^pp3+it+++=it
hurriedly ^rb++++=hurriedly
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
stooping ^vbg+++xvbg+=stooping,
, ^zz++++=EXTRAWORD
eager ^jj+atrb+++=eager
face ^nn++++=face
came ^vbd+++xvbn+=came
almost ^rb+hdg+++=almost
in ^in++++=in
contact ^in"++++=contact
with ^in"++++=with
the ^ati++++=the
pink ^nn++++=pink,
, ^zz++++=EXTRAWORD
flushed ^jj+atrb++xvbn+=flushed
cheeks ^nns++++=cheeks
and ^cc++++=and
tangled ^jj+atrb+++=tangled
curls ^nns++++=curls
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
head ^nn++++=head.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
so ^pn++++=so
near ^rb++++=near,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
moist ^jj+atrb+++=moist
and ^cc+phrs+++=and
laughing ^jj+atrb++xvbg+=laughing
eyes ^nns++++=eyes
almost ^rb+hdg+++=almost
drowned ^jj+++xvbn+=drowned
his ^pp$+pp3+++=his
eager ^jj+atrb+++=eager
glance ^nn++++=glance;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
parted ^vbd+++xvbn+=parted
lips ^nns++++=lips
and ^cc++++=and
white ^jj+atrb+++=white
teeth ^nns++++=teeth
were ^vbd+bed+aux++=were
so ^ql++++=so
close ^in+cmpx+++=close
to ^in"++++=to
his ^pp$+pp3+++=his
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
quick ^jj+atrb+++=quick
breath ^nn++++=breath
took ^vbd+++xvbn+=took
away ^rb+phrv+++=away
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
dropped ^vprf+++xvbnx+=dropped
on ^in++++=on
one ^cd1++++=one
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
as ^ql++++=as
her ^pp$+pp3+++=her
companion ^nn++++=companion
fled ^vbd+++xvbn+=fled,
, ^zz++++=EXTRAWORD
expecting ^vbg+vprv+tht0+xvbg+=expecting
he ^pp3a+pp3+++=he
would ^md+prd+++=would
overlook ^vb+vprv+tht0++=overlook
her ^pp$+pp3+++=her
as ^ql++++=as
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
direct ^jj+atrb+++=direct
onset ^nn++++=onset
had ^vbd+hvd+aux++=had
extracted ^vprf+++xvbnx+=extracted
the ^ati++++=the
feminine ^jj+atrb+++=feminine
outcry ^nn++++=outcry.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
even ^rb++++=even
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
seem ^vb+seem+++=seem
greatly ^rb+amp+++=greatly
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
joke ^nn++++=joke,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
coolly ^rb++++=coolly
lifting ^nvbg+++xvbg+=lifting
herself ^ppl+pp3+++=herself
to ^in++++=to
her ^pp$+pp3+++=her
feet ^nns++++=feet
by ^in++++=by
grasping ^xvbg+++xvbg+=grasping
his ^pp$+pp3+++=his
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dall ^np++++=Dall,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Indian ^jj+atrb+++=Indian
agent ^nn++++=agent's
's ^$++++=EXTRAWORD
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub+tht0+xvbnx+=said
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
anybody ^pn++++=anybody
see ^vb+vprv+++=see
you ^pp2+pp2+++=you--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
determined ^vbd+++xvbnx+=determined
I ^pp1a+pp1+++=I
would ^md+prd+++=would.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stopped ^vbd+++xvbnx+=stopped,
, ^zz++++=EXTRAWORD
threw ^j+++xvbn+=threw
back ^rp++++=back
her ^pp3o+pp3+++=her
tangled ^jj+atrb+++=tangled
curls ^nns++++=curls
behind ^rp+pl+++=behind
her ^pp3o+pp3+++=her
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
shook ^j+++xvbn+=shook
the ^ati++++=the
briers ^nn++++=briers
and ^cc++++=and
thorns ^nns++++=thorns
from ^in++++=from
her ^pp$+pp3+++=her
skirt ^nn++++=skirt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
added ^vbd+vpub++xvbn+=added:
: ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reckon ^vb+vprv+tht0++=reckon
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
afraid ^jj++++=afraid
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
So ^ql++++=So
no ^at++++=no
harm ^nn++++=harm's
's ^$++++=EXTRAWORD
done ^vwbn+++xvbn+=done.
. ^zz++++=EXTRAWORD
Good ^jj++++=Good-by!"
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
drew ^vbd+++xvbnx+=drew
slightly ^rb+down+++=slightly
back ^jjb++++=back
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^in++++=to
retreat ^nn++++=retreat,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
elasticity ^nn+nom+++=elasticity
of ^in++++=of
the ^ati++++=the
manzanito ^nn+++??+=manzanito
against ^in++++=against
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
leaning ^vbg+++xvbgx+=leaning
threw ^vbd+++xvbn+=threw
her ^pp$+pp3+++=her
forward ^rb++++=forward
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
again ^rb+tm+++=again
inhaled ^vbd+++xvbn+=inhaled
the ^ati++++=the
perfume ^nn++++=perfume
of ^in++++=of
her ^pp$+pp3+++=her
hair ^nn++++=hair;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
even ^rb++++=even
the ^ati++++=the
tiny ^jj+atrb+++=tiny
freckles ^nns+++??+=freckles
that ^tht+rel+subj++=that
darkened ^vbd+++xvbn+=darkened
her ^pp$+pp3+++=her
upper ^jjb+atrb+++=upper
lip ^nn++++=lip
and ^cc++++=and
brought ^vbd+++xvbn+=brought
out ^rb+phrv+++=out
the ^ati++++=the
moist ^jj+atrb+++=moist,
, ^zz++++=EXTRAWORD
red ^jj+atrb+++=red
curve ^nn++++=curve
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
A ^at++++=A
sudden ^jj+atrb+++=sudden
recollection ^nn+nom+++=recollection
of ^in++++=of
a ^at++++=a
playmate ^nn+nom+++=playmate
of ^in++++=of
his ^pp$+pp3+++=his
vagabond ^nn++++=vagabond
childhood ^nn+nom+++=childhood
flashed ^vbd+++xvbn+=flashed
across ^in+pl+++=across
his ^pp$+pp3+++=his
mind ^nn++++=mind;
; ^zz++++=EXTRAWORD
a ^at++++=a
wild ^jj+atrb+++=wild
inspiration ^nn+nom+++=inspiration
of ^in++++=of
lawlessness ^nns+nom+++=lawlessness,
, ^zz++++=EXTRAWORD
begotten ^j+++xvbn+=begotten
of ^in++++=of
his ^pp$+pp3+++=his
past ^jjb+atrb+++=past
experience ^nn+nom+++=experience,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
solitude ^nn++++=solitude,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
dictatorial ^jj+atrb+++=dictatorial
power ^nn++++=power,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
beauty ^nn++++=beauty
of ^in++++=of
the ^ati++++=the
woman ^nn++++=woman
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
mounted ^j+++xvbn+=mounted
to ^in++++=to
his ^pp$+pp3+++=his
brain ^nn++++=brain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
threw ^vbd+++xvbnx+=threw
his ^pp$+pp3+++=his
arms ^nns++++=arms
passionately ^rb++++=passionately
around ^in++++=around
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
pressed ^j+++xvbn+=pressed
his ^pp$+pp3+++=his
lips ^nns++++=lips
to ^in++++=to
hers ^pp$$++++=hers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
half ^abn++++=half-hysterical
- ^zz++++=EXTRAWORD
hysterical ^jj+atrb+++=EXTRAWORD
laugh ^nn++++=laugh
drew ^vbd+++xvbn+=drew
back ^jjb++++=back
and ^cc+phrs+++=and
disappeared ^jj+++xvbn+=disappeared
in ^in++++=in
the ^ati++++=the
thicket ^nn++++=thicket.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dall ^np++++=Dall
remained ^vbd+++xvbn+=remained
for ^in++++=for
an ^at++++=an
instant ^nn++++=instant
dazed ^vbd+++xvbn+=dazed
and ^cc+phrs+++=and
stupefied ^vbd+++xvbn+=stupefied.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
lifted ^vbd+++xvbnx+=lifted
her ^pp3o+pp3+++=her
arm ^vb++++=arm
mechanically ^rb+cnj+++=mechanically,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
her ^pp$+pp3+++=her
sleeve ^nn++++=sleeve
wiped ^vbd+++xvbn+=wiped
her ^pp$+pp3+++=her
bruised ^vbd+++xvbn+=bruised
mouth ^nn++++=mouth
and ^cc++++=and
the ^ati++++=the
ochre ^nn+++??+=ochre-stain
- ^zz++++=EXTRAWORD
stain ^nn++++=EXTRAWORD
that ^tht+rel+obj++=that
his ^pp$+pp3+++=his
paint ^nn++++=paint
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left,
, ^zz++++=EXTRAWORD
like ^in++++=like
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
her ^pp$+pp3+++=her
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
laughing ^vbg+++xvbg+=laughing
face ^nn++++=face
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
instantly ^rb+tm+++=instantly
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
from ^in++++=from
fear ^nn++++=fear;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
dark ^jj+atrb+++=dark
eyes ^nns++++=eyes
had ^vbd+hvd+aux++=had
clouded ^vprf+++xvbnx+=clouded,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
entirely ^rb+amp+++=entirely
with ^in++++=with
indignation ^nn+nom+++=indignation.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
suddenly ^rb++++=suddenly
brought ^vbd+++xvbn+=brought
down ^rb+phrv+++=down
her ^pp3o+pp3+++=her
hand ^nn++++=hand
sharply ^rb++++=sharply
against ^in++++=against
her ^pp$+pp3+++=her
side ^nn++++=side
with ^in++++=with
a ^at++++=a
gesture ^nn++++=gesture
of ^in++++=of
discovery ^nn+nom+++=discovery.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
Injun ^nn++++=Injun!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
prompt ^jj+atrb+++=prompt
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
minute ^nn++++=minute
she ^pp3a+pp3+++=she
plunged ^vbd+++xvbnx+=plunged
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
trail ^nn++++=trail
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dense ^jj+atrb+++=dense
foliage ^nn+nom+++=foliage
once ^rb+tm+++=once
more ^rbr++++=more
closed ^jj+++xvbn+=closed
around ^rp++++=around
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
so ^rb++++=so
the ^ati++++=the
broad ^jj+atrb+++=broad,
, ^zz++++=EXTRAWORD
vacant ^jj+atrb+++=vacant
face ^nn++++=face
and ^cc++++=and
the ^ati++++=the
mutely ^nn++++=mutely
wondering ^vwbg+++xvbg+=wondering
eyes ^nns++++=eyes
of ^in++++=of
Wachita ^np+++??+=Wachita
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
placid ^jj+atrb+++=placid
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
between ^in++++=between
the ^ati++++=the
branches ^nns++++=branches
of ^in++++=of
a ^at++++=a
tree ^nn++++=tree
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hidden ^vpsv++agls+xvbnx+=hidden,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shone ^vbd+++xvbn+=shone
serenely ^rb++++=serenely
and ^cc++++=and
impassively ^jj++++=impassively
after ^in++++=after
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
A ^at++++=A
month ^nn++++=month
elapsed ^vwbn+++xvbn+=elapsed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
month ^nn++++=month
filled ^vbd+++xvbn+=filled
with ^in++++=with
more ^rbr++++=more
experience ^nn+nom+++=experience
to ^in++++=to
Elijah ^np++++=Elijah
than ^in++++=than
his ^pp$+pp3+++=his
past ^jjb++++=past
two ^cd++++=two
years ^nns++++=years
of ^in++++=of
exaltation ^nn+nom+++=exaltation.
. ^zz++++=EXTRAWORD
in ^in++++=In
the ^ati++++=the
first ^rb++++=first
few ^ap++++=few
days ^nns++++=days
followi ^nn++++=followi
