1 ^zz++++=1
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
in ^in++++=in
response ^nn++++=response
to ^in++++=to
his ^pp$+pp3+++=his
outcries ^nns++++=outcries,
, ^zz++++=EXTRAWORD
immediately ^rb+tm+++=immediately
became ^vbd+++xvbn+=became
boiling ^jj+++xvbg+=boiling
hot ^jj++++=hot.
. ^zz++++=EXTRAWORD
First ^rb++++=First
one ^pn++++=one,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
other ^ap++++=other
played ^jj+++xvbn+=played
on ^rp++++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
stopped ^vbd+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
An ^at++++=An
attendant ^nn+nom+++=attendant
appeared ^vbd+seem++xvbn+=appeared
and ^cc+phrs+++=and
dried ^vbd+++xvbn+=dried
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
vigorously ^rb++++=vigorously
with ^in++++=with
a ^at++++=a
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
shaggy ^jj+atrb+++=shaggy
towel ^nn++++=towel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
led ^vbd+++xvbn+=led
him ^pp3o+pp3+++=him
to ^in++++=to
a ^at++++=a
dormitory ^nn++++=dormitory,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
on ^in++++=on
white ^jj+atrb+++=white
cots ^nns+++??+=cots,
, ^zz++++=EXTRAWORD
rows ^nns++++=rows
of ^in++++=of
Moes ^np+++??+=Moes
puffed ^vbd+++xvbn+=puffed
and ^cc+phrs+++=and
wheezed ^vbd+++xvbn+=wheezed
and ^cc+phrs+++=and
snored ^vbd+++xvbn+=snored
and ^cc+phrs+++=and
dreamed ^vbd+vprv++xvbn+=dreamed
dreams ^nps++++=dreams
of ^in++++=of
great ^jj+atrb+++=great
profits ^nns++++=profits.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
tumbled ^vbd+++xvbn+=tumbled
happily ^rb++++=happily
into ^in++++=into
his ^pp$+pp3+++=his
cot ^nn++++=cot,
, ^zz++++=EXTRAWORD
boiled ^j+++xvbn+=boiled
but ^cc+phrs+++=but
triumphant ^jj++++=triumphant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
a ^at++++=a
Turkish ^jj+atrb+++=Turkish
bath ^nn++++=bath!
! ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
was ^vbd+bedz+vrb++=was
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
decision ^nn++++=decision!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
acted ^vprf+++xvbnx+=acted
on ^in++++=on
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
the ^ati++++=the
demon ^nn++++=demon
Timidity ^np+nom++??+=Timidity
in ^in++++=in
fair ^jj+atrb+++=fair
fight ^nn++++=fight
and ^cc++++=and
downed ^vbd+++xvbn+=downed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
drunk ^vpsv++agls+xvbnx+=drunk,
, ^zz++++=EXTRAWORD
indubitably ^rb++++=indubitably
drunk ^jj+++xvbn+=drunk,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
first ^od++++=first
and ^cc++++=and
last ^jj+atrb+++=last
time ^nn++++=time.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
assured ^vbd+vpub+tht0+xvbnx+=assured
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
never ^rb++++=never
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
taste ^vbi++++=taste
the ^ati++++=the
stuff ^nn++++=stuff
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
but ^cc+phrs+++=but
feel ^vb+vprv+++=feel
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
one ^cd1++++=one
jamboree ^nn+nom+++=jamboree
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
new ^jj+atrb+++=new
man ^nn++++=man
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
new ^jj+atrb+++=new
lands ^nns++++=lands
of ^in++++=of
adventure ^nn++++=adventure,
, ^zz++++=EXTRAWORD
showing ^nvbg+++xvbg+=showing
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
would ^md+prd+++=would."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
buried ^vbd+++xvbnx+=buried
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in++++=in
the ^ati++++=the
pillow ^nn++++=pillow,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rehearsed ^jj++++=rehearsed
the ^ati++++=the
speech ^nn++++=speech
he ^pp3a+pp3+++=he
would ^md+prd+++=would
make ^vb++++=make
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
the ^ati++++=the
manager ^nn++++=manager,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Should ^md+nec+++=Should
he ^pp3a+pp3+++=he
begin ^vb++++=begin,
, ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
worth ^in++++=worth
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
please ^uh++++=please
raise ^vb++++=raise
my ^pp$+pp1+++=my
pay ^nn++++=pay
five ^cd++++=five
dollars ^nns++++=dollars
a ^at++++=a
week ^nn++++=week?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
by ^in++++=by
Heaven ^nn++++=Heaven,
, ^zz++++=EXTRAWORD
a ^at++++=a
thousand ^cd++++=thousand
noes ^nns+++??+=noes!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
worth ^in++++=worth
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
say ^vb+vpub+++=say
so ^rb++++=so.
. ^zz++++=EXTRAWORD
Should ^md+nec+++=Should
he ^pp3a+pp3+++=he
begin ^vb++++=begin,
, ^zz++++=EXTRAWORD
" ^zz++++="See
see ^vb+vprv+++=EXTRAWORD
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
the ^ati++++=the
time ^nn++++=time
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
for ^in+ppvb+++=for
you ^pp2+pp2+++=you
to ^to++++=to
raise ^vbi++++=raise
my ^pp$+pp1+++=my
salary ^nn++++=salary
ten ^cd++++=ten
dollars ^nns++++=dollars?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++0=he'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
ask ^vb++++=ask
for ^in+ppvb+++=for
twenty ^cd++++=twenty
dollars ^nns++++=dollars
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
compromise ^nn++++=compromise
on ^in++++=on
ten ^cd++++=ten
dollars ^nns++++=dollars
as ^in++++=as
a ^at++++=a
favor ^nn++++=favor
to ^in++++=to
his ^pp$+pp3+++=his
employers ^nns+nom+++=employers.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
stop ^vb++++=stop
at ^rb++++=at
twenty ^cd++++=twenty
dollars ^nns++++=dollars?
? ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
sales ^nns++++=sales
in ^in++++=in
the ^ati++++=the
rugs ^nns++++=rugs
warranted ^vbd+++xvbn+=warranted
much ^ap++++=much
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
have ^vb+hv+vrb++=have
thirty ^cd++++=thirty
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
a ^at++++=a
number ^nn++++=number
of ^in++++=of
times ^nns++++=times
to ^in++++=to
the ^ati++++=the
pillow ^nn++++=pillow.
. ^zz++++=EXTRAWORD
Carefully ^rb++++=Carefully
he ^pp3a+pp3+++=he
rehearsed ^jj++++=rehearsed
his ^pp$+pp3+++=his
speech ^nn++++=speech:
: ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
see ^vb+vprv+++=see
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
Berger ^np+++??+=Berger----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
whirled ^vpsv++agls+xvbnx+=whirled
away ^rp+pl+++=away
into ^in++++=into
a ^at++++=a
dream ^nn++++=dream
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
a ^at++++=a
great ^jj+atrb+++=great
hand ^nn++++=hand
take ^vb++++=take
down ^rb+phrv+++=down
the ^ati++++=the
big ^jj+atrb+++=big
sign ^nn++++=sign
from ^in++++=from
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
the ^ati++++=the
Great ^jj+atrb+++=Great
Store ^nn++++=Store,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
up ^rb+phrv+++=up
in ^in++++=in
its ^pp$+it+++=its
place ^nn++++=place
a ^at++++=a
still ^rb+atrb+++=still
larger ^jjr++++=larger
sign ^vb++++=sign,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading:
: ^zz++++=EXTRAWORD
Braddy ^np++++=BRADDY'S
's ^$++++=EXTRAWORD
Greater ^jjr+atrb+++=GREATER
Store ^nn++++=STORE
Dry ^jj+atrb+++=Dry
Goods ^nns++++=Goods
and ^cc++++=and
Turkish ^jj+atrb+++=Turkish
Baths ^nns++++=Baths
Hugh ^np++++=Hugh
Braddy ^np+++??+=Braddy,
, ^zz++++=EXTRAWORD
Sole ^jjb+atrb+++=Sole
Prop ^nn++++=Prop.
. ^zz++++=EXTRAWORD
4 ^zz++++=4
He ^pp3a+pp3+++=He
woke ^vbd+++xvbnx+=woke
feeling ^nvbg+++xvbg+=feeling
very ^ql+amp+++=very
strange ^jj++++=strange,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
exactly ^rb++++=exactly
as ^in++++=as
fresh ^nn++++=fresh
as ^in++++=as
a ^at++++=a
daisy ^nn++++=daisy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
much ^ap++++=much
more ^rbr++++=more
like ^in++++=like
a ^at++++=a
cauliflower ^nn++++=cauliflower
cooled ^vwbn+++xvbn+=cooled
after ^in++++=after
boiling ^xvbg+++xvbg+=boiling.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^jjb++++=head
buzzed ^jj+++xvbn+=buzzed
a ^at++++=a
bit ^nn++++=bit,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
gay ^jj+atrb+++=gay
giddiness ^nns+nom+++=giddiness,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
all ^abn++++=all
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
same ^ap++++=same
Hugh ^np++++=Hugh
Braddy ^np+++??+=Braddy
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
catapulted ^vpsv++agls+xvbnx+=catapulted
from ^in++++=from
bed ^nn++++=bed
by ^in++++=by
an ^at++++=an
alarm ^nn++++=alarm
clock ^nn++++=clock
in ^in++++=in
his ^pp$+pp3+++=his
Long ^rb++++=Long
Island ^nn++++=Island
City ^nn++++=City
home ^nr++++=home
the ^ati++++=the
morning ^nn++++=morning
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man
can ^md+pos+++=can
do ^vb+do+vrb++=do
what ^wdt+who+++=what
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
mind ^nn++++=mind
to ^in+strn+++=to,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
slightly ^rb+down+++=slightly
husky ^jj+atrb++??+=husky
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
first ^od++++=first
move ^vb++++=move
was ^vbd+bedz+aux++=was
to ^to++++=to
get ^vbi++++=get
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
Hugh ^np++++=Hugh
Braddy ^np+++??+=Braddy
would ^md+prd+++=would
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
humbly ^jj++++=humbly
to ^in++++=to
a ^at++++=a
one ^cd1++++=one-armed
- ^zz++++=EXTRAWORD
armed ^jj+atrb++xvbn+=EXTRAWORD
beanery ^nn+nom+++=beanery
for ^in++++=for
one ^cd1++++=one
black ^jj+atrb+++=black
coffee ^nn++++=coffee
and ^cc++++=and
one ^cd1++++=one
doughnut ^nn+++??+=doughnut--price,
-- ^--+clp+++=EXTRAWORD
price ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
one ^cd1++++=one
dime ^nn+++??+=dime.
. ^zz++++=EXTRAWORD
The ^ati++++=The
new ^jj+atrb+++=new
Hugh ^np++++=Hugh
Braddy ^np+++??+=Braddy
considered ^vwbn+vprv++xvbn+=considered
this ^dt+dem+++=this
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dismissed ^vbd+++xvbn+=dismissed
it ^pp3+it+++=it
as ^ql++++=as
beneath ^in+pl+++=beneath
a ^at++++=a
man ^nn++++=man
of ^in++++=of
his ^pp$+pp3+++=his
importance ^nn+nom+++=importance.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
Mortimore ^np+++??+=Mortimore
Grill ^nn++++=Grill
and ^cc++++=and
had ^vb+hv+vrb++=had
a ^at++++=a
substantial ^jj+atrb+++=substantial
club ^nn++++=club
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
called ^vbd+++xvbnx+=called
up ^rp++++=up
Angelica ^np+++??+=Angelica,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cut ^vb+++xvbn+=cut
short ^jj++++=short
her ^pp$+pp3+++=her
lecture ^vb++++=lecture
with ^in+strn+++=with--"Unavoidable,
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
unavoidable ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++0=m'dear.
dear ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Inventory ^nn++++=Inventory
at ^in++++=at
the ^ati++++=the
store ^nn++++=store."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tone ^nn++++=tone,
, ^zz++++=EXTRAWORD
somehow ^rb+cnj+++=somehow,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
her ^pp$+pp3+++=her
hesitate ^nn+nom+++=hesitate
to ^to+vcmp+++=to
question ^nn+nom+++=question
him ^pp3o+pp3+++=him
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
" ^zz++++="It'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
all ^abn++++=all
right ^jj++++=right
about ^in++++=about
that ^dt+dem+++=that
raise ^nn++++=raise,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
grandly ^jj++++=grandly.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
supper ^nn++++=supper
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
G ^zz++++=G'by."
'by." ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
bought ^vbd+++xvbnx+=bought
himself ^ppl+pp3+++=himself
an ^at++++=an
eleven ^cd++++=eleven-cent
- ^zz++++=EXTRAWORD
cent ^nnu"++++=EXTRAWORD
cigar ^nn++++=cigar,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
his ^pp$+pp3+++=his
accustomed ^xvbn+++xvbn+=accustomed
six ^cd++++=six-center,
- ^zz++++=EXTRAWORD
center ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
puffing ^vbg+++xvbg+=puffing
it ^pp3+it+++=it
in ^in++++=in
calm ^nn++++=calm
defiance ^nn+nom+++=defiance
of ^in++++=of
a ^at++++=a
store ^nn++++=store
rule ^nn++++=rule,
, ^zz++++=EXTRAWORD
strode ^j+++xvbn+=strode
into ^in++++=into
the ^ati++++=the
employees ^nns+nom+++=employees'
' ^zz++++=EXTRAWORD
entrance ^nn+nom+++=entrance
of ^in++++=of
the ^ati++++=the
Great ^jj+atrb+++=Great
Store ^nn++++=Store
a ^rb++++=a
little ^rb"++++=little
after ^in++++=after
nine ^cd++++=nine.
. ^zz++++=EXTRAWORD
Without ^in++++=Without
wavering ^jj++++=wavering,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
marched ^vbd+++xvbnx+=marched
straight ^rb++++=straight
to ^in++++=to
the ^ati++++=the
office ^nn++++=office
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
looked ^vbd+++xvbn+=looked
up ^rp++++=up
from ^in++++=from
his ^pp$+pp3+++=his
morning ^nn++++=morning
mail ^nn++++=mail
in ^in++++=in
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
blew ^vbd+++xvbn+=blew
a ^at++++=a
smoke ^nn++++=smoke
ring ^nn++++=ring,
, ^zz++++=EXTRAWORD
playfully ^rb++++=playfully
stuck ^vbd+++xvbn+=stuck
his ^pp$+pp3+++=his
finger ^nn++++=finger
through ^in++++=through
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
going ^nn++++=going
with ^in++++=with
another ^dt++++=another
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
A ^at++++=A
fellow ^jjb++++=fellow
was ^vbd+bedz+vrb++=was
in ^in++++=in
to ^to++++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me
the ^ati++++=the
other ^ap++++=other
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
' ^zz++++='Braddy,
braddy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
the ^ati++++=the
best ^jjt+atrb+++=best
rug ^nn++++=rug
man ^nn++++=man
in ^in++++=in
this ^dt+dem+++=this
town ^nn++++=town.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
hinted ^vbd+vpub++xvbnx+=hinted
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
come ^vprf+++xvbn+=come
over ^in++++=over
with ^in++++=with
his ^pp$+pp3+++=his
concern ^nn++++=concern
they ^pp3a+pp3+++=they'd
'd ^md+prd+vrb++0=EXTRAWORD
double ^jj++++=double
my ^pp$+pp1+++=my
salary ^nn++++=salary.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
with ^in++++=with
the ^ati++++=the
Great ^jj+atrb+++=Great
Store ^nn++++=Store
more ^rbr++++=more
than ^in++++=than
twenty ^cd++++=twenty
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
like ^vb++++=like
the ^ati++++=the
place ^nn++++=place,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
the ^ati++++=the
ropes ^nns++++=ropes,
, ^zz++++=EXTRAWORD
so ^ql++++=so
naturally ^rb++++=naturally
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
change ^vbi++++=change.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
go ^vb++++=go
where ^wrb+who+++=where
the ^ati++++=the
most ^ap+emph+++=most
money ^nn++++=money
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
owe ^vb++++=owe
that ^cs+sub+++=that
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
B ^zz++++=B.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
do ^vb++++=do
the ^ati++++=the
square ^jj+atrb+++=square
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
you ^pp2+pp2+++=you
a ^at++++=a
chance ^nn++++=chance
to ^to+ncmp+++=to
meet ^vbi++++=meet
the ^ati++++=the
ante ^nn+++??+=ante.
. ^zz++++=EXTRAWORD
Sixty ^np++++=Sixty's
's ^$++++=EXTRAWORD
the ^ati++++=the
figure ^nn++++=figure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
waved ^vbd+++xvbnx+=waved
his ^pp$+pp3+++=his
cigar ^nn++++=cigar,
, ^zz++++=EXTRAWORD
signifying ^jj+++xvbg+=signifying
the ^ati++++=the
utter ^jjb+atrb+++=utter
inconsequence ^nn+nom+++=inconsequence
of ^in++++=of
whether ^cs+who+++=whether
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger
met ^vbd+++xvbn+=met
the ^ati++++=the
ante ^nn+++??+=ante
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
amazed ^jj+atrb++xvbn+=amazed
manager ^nn++++=manager
could ^md+pos+++=could
frame ^vb++++=frame
a ^at++++=a
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
continued ^vbd+++xvbn+=continued:
: ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
need ^vb++++=needn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
up ^rp++++=up
your ^pp$+pp2+++=your
mind ^nn++++=mind
right ^jj++++=right
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Berger ^np++++=Berger.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
