Old ^jj+atrb+++=OLD
we ^pp1a+pp1+++=we
welcome ^vb++++=welcome
the ^ati++++=the
King ^nn++++=King
of ^in++++=of
England ^np++++=England?
? ^zz++++=EXTRAWORD
Did ^vbd+dod+vrb++=Didn't
n't ^xnot++not++0=EXTRAWORD
Parnell ^np++++=Parnell
himself.. ^nn+++??+=himself..."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Parnell,"
parnell ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
I ^pp1a+pp1+++=I
look ^vb++++=look
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here's
's ^vbz+bez+vrb++0=EXTRAWORD
this ^dt+dem+++=this
chap ^nn++++=chap
come ^vb++++=come
to ^in++++=to
the ^ati++++=the
throne ^nn++++=throne
after ^in++++=after
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
mother ^nn++++=mother
keeping ^vwbg+++xvbg+=keeping
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it
till ^in++++=till
the ^ati++++=the
man ^nn++++=man
was ^vbd+bedz+vrb++=was
grey ^np++++=grey.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
man ^nn++++=man
of ^in++++=of
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
means ^nns++++=means
well ^rb++++=well
by ^in++++=by
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
jolly ^jj++++=jolly
fine ^jj++++=fine
decent ^jj++++=decent
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
ask ^vb++++=ask
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
damn ^vb++++=damn
nonsense ^nn++++=nonsense
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
just ^rb+emph+++=just
says ^vbz+vpub+++=says
to ^to+vcmp+++=to
himself ^ppl+pp3+++=himself:
: ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
one ^cd1++++=one
never ^rb++++=never
went ^vbd+++xvbn+=went
to ^to++++=to
see ^vbi+vprv+++=see
these ^dt+dem+++=these
wild ^jj+atrb+++=wild
Irish ^nn++++=Irish.
. ^zz++++=EXTRAWORD
By ^in++++=By
Christ ^np++++=Christ,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
myself ^ppl+pp1+++=myself
and ^cc++++=and
see ^vb+vprv+++=see
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
like ^in+strn+++=like.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
are ^vb+ber+aux++=are
we ^pp1a+pp1+++=we
going ^vbg+++xvbg+=going
to ^in++++=to
insult ^nn++++=insult
the ^ati++++=the
man ^nn++++=man
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
comes ^vbz++++=comes
over ^in++++=over
here ^rn+pl+++=here
on ^in++++=on
a ^at++++=a
friendly ^jj+atrb+++=friendly
visit ^nn++++=visit?
? ^zz++++=EXTRAWORD
Eh ^uh++++=Eh?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Isn't
n't ^xnot++not++0=EXTRAWORD
that ^dt+dem+++=that
right ^jj++++=right,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton
nodded ^vbd+++xvbn+=nodded
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons
argumentatively ^rb+cnj+++=argumentatively,
, ^zz++++=EXTRAWORD
" ^zz++++="King
king ^npt++++=EXTRAWORD
Edward ^np++++=Edward's
's ^$++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
very.. ^nn+++??+=very..."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
bygones ^nns+++??+=bygones
be ^vb+be+vrb++=be
bygones ^nns+++??+=bygones,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
admire ^vb++++=admire
the ^ati++++=the
man ^nn++++=man
personally ^rb++++=personally.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
knockabout ^nn+++??+=knockabout
like ^in++++=like
you ^pp2+pp2+++=you
and ^cc++++=and
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
fond ^jj++++=fond
of ^in++++=of
his ^pp$+pp3+++=his
glass ^nn++++=glass
of ^in++++=of
grog ^nn+++??+=grog
and ^cc++++=and
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
a ^at++++=a
rake ^nn++++=rake,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
sportsman ^nn+nom+++=sportsman.
. ^zz++++=EXTRAWORD
Damn ^vb++++=Damn
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
Irish ^jj+atrb+++=Irish
play ^nn++++=play
fair ^jj++++=fair?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
very ^ql+amp+++=very
fine ^jj++++=fine,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
Parnell ^np++++=Parnell
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
God ^np++++=God,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="where's
where ^wrb+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
analogy ^nn++++=analogy
between ^in++++=between
the ^ati++++=the
two ^cd++++=two
cases ^nns++++=cases?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+aux++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
our ^pp$+pp1+++=our
ideals ^nns++++=ideals.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
we ^pp1a+pp1+++=we
welcome ^vb++++=welcome
a ^at++++=a
man ^nn++++=man
like ^in++++=like
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
now ^rn+tm+++=now
after ^cs+sub+++=after
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
Parnell ^np++++=Parnell
was ^vbd+bedz+vrb++=was
a ^at++++=a
fit ^jj+atrb+++=fit
man ^nn++++=man
to ^to++++=to
lead ^vbi++++=lead
us ^pp1o+pp1+++=us?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do
it ^pp3+it+++=it
for ^in++++=for
Edward ^np++++=Edward
the ^ati++++=the
Seventh ^nn++++=Seventh?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Parnell ^np++++=Parnell's
's ^$++++=EXTRAWORD
anniversary ^nn+nom+++=anniversary,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor,
'connor, ^nn+++??+=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
us ^pp1o+pp1+++=us
stir ^vb++++=stir
up ^rp++++=up
any ^dti++++=any
bad ^jj+atrb+++=bad
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
respect ^nn++++=respect
him ^pp3o+pp3+++=him
now ^rn+tm+++=now
that ^cs+sub+++=that
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
dead ^jj++++=dead
and ^cc++++=and
gone ^vprf+++xvbn+=gone
- ^zz++++=-even
even ^rb++++=EXTRAWORD
the ^ati++++=the
Conservatives ^nns++++=Conservatives,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
to ^in++++=to
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton.
. ^zz++++=EXTRAWORD
Pok ^np+++??+=Pok!
! ^zz++++=EXTRAWORD
The ^ati++++=The
tardy ^nn+++??+=tardy
cork ^nn++++=cork
flew ^vbd+++xvbn+=flew
out ^rp+pl+++=out
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton's
's ^$++++=EXTRAWORD
bottle ^nn++++=bottle.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton
got ^vbd+++xvbn+=got
up ^rp++++=up
from ^in++++=from
his ^pp$+pp3+++=his
box ^nn++++=box
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
with ^in++++=with
his ^pp$+pp3+++=his
capture ^nn++++=capture
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
a ^at++++=a
deep ^jj+atrb+++=deep
voice ^nn++++=voice:
: ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
respects ^nns++++=respects
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
gentleman ^nn+nom+++=gentleman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Right
right ^jj++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
fiercely ^rb++++=fiercely.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
only ^ap+down+++=only
man ^nn++++=man
that ^tht+rel+subj++=that
could ^md+pos+++=could
keep ^vb++++=keep
that ^dt+dem+++=that
bag ^nn++++=bag
of ^in++++=of
cats ^nns++++=cats
in ^in++++=in
order ^nn++++=order.
. ^zz++++=EXTRAWORD
' ^zz++++='Down,
down ^rp++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
dogs ^nns++++=dogs!
! ^zz++++=EXTRAWORD
Lie ^vb++++=Lie
down ^rp++++=down,
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
curs ^nns+++??+=curs!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
he ^pp3a+pp3+++=he
treated ^vbd+++xvbnx+=treated
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe!
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
in ^in+strn+++=in!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
catching ^vbg+++xvbg+=catching
sight ^nn++++=sight
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
came ^vbd+++xvbn+=came
in ^in++++=in
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="Open
open ^jj++++=EXTRAWORD
another ^dt++++=another
bottle ^nn++++=bottle
of ^in++++=of
stout ^jj++++=stout,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forgot ^vbd+vprv+tht0+xvbnx+=forgot
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
corkscrew ^nn+++??+=corkscrew!
! ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
show ^nn++++=show
me ^pp1o+pp1+++=me
one ^cd1++++=one
here ^rn+pl+++=here
and ^cc++++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
it ^pp3+it+++=it
at ^in++++=at
the ^ati++++=the
fire ^nn++++=fire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
handed ^vbd+++xvbn+=handed
him ^pp3o+pp3+++=him
another ^dt++++=another
bottle ^nn++++=bottle
and ^cc++++=and
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
hob ^nn++++=hob.
. ^zz++++=EXTRAWORD
" ^zz++++="Sit
sit ^vb++++=EXTRAWORD
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor,
'connor, ^nn+++??+=EXTRAWORD
" ^zz++++="we're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
talking ^vbg+++xvbgx+=talking
about ^in++++=about
the ^ati++++=the
Chief ^nn++++=Chief."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ay,
ay ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ay ^uh++++=ay!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
table ^nn++++=table
near ^in+pl+++=near
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons
but ^cc++++=but
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
anyhow ^rb+cnj+++=anyhow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
renege ^nn+++??+=renege
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
By ^in++++=By
God ^np++++=God,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+++=say
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe!
! ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
by ^in++++=by
God ^np++++=God,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
stuck ^vbd+++xvbn+=stuck
to ^in++++=to
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
man ^nn++++=man!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="0,
0 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor
'connor ^nn+++??+=EXTRAWORD
suddenly ^rb++++=suddenly.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
that ^cs+sub+++=that
thing ^nn++++=thing
you ^pp2+pp2+++=you
wrote ^vbd+vprv++xvbn+=wrote
- ^zz++++=-do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember?
? ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
it ^pp3+it+++=it
on ^in++++=on
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="0,
0 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ay ^uh++++=ay!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
ever ^rb++++=ever
hear ^vb+vprv+tht0++=hear
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton?
? ^zz++++=EXTRAWORD
Listen ^vb++++=Listen
to ^in++++=to
this ^dt+pdem+++=this
now ^rn+tm+++=now:
: ^zz++++=EXTRAWORD
splendid ^jj+atrb+++=splendid
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="Fire
fire ^nn++++=EXTRAWORD
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
did ^vbd+dod+aux++=did
not ^xnot++not++=not
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
remember ^nn+nom+++=remember
at ^rb++++=at
once ^rb"+tm+++=once
the ^ati++++=the
piece ^nn++++=piece
to ^to++++=to
which ^whp+who+++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
alluding ^vbg+++xvbgx+=alluding,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
after ^in++++=after
reflecting ^xvbg+++xvbg+=reflecting
a ^at++++=a
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
thing ^nn++++=thing
is ^vbz+bez+vrb++=is
it.. ^nn+++??+=it....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Sure ^jj++++=Sure,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
old ^jj++++=old
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Out
out ^rp+pl+++=EXTRAWORD
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
man ^nn++++=man!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="'Sh,
' ^zz++++=EXTRAWORD
sh ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++='sh,"
sh ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Hynes ^np++++=Hynes
hesitated ^vbd+++xvbn+=hesitated
a ^rb++++=a
little ^rb"++++=little
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
amid ^in++++=amid
the ^ati++++=the
silence ^nn+nom+++=silence
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
laid ^j+++xvbn+=laid
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
stood ^vbd+++xvbn+=stood
up ^rp++++=up.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
rehearsing ^vbg+++xvbgx+=rehearsing
the ^ati++++=the
piece ^nn++++=piece
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
rather ^rb++++=rather
long ^rb++++=long
pause ^nn++++=pause
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced:
: ^zz++++=EXTRAWORD
The ^ati++++=THE
Death ^nn++++=DEATH
Of ^in++++=OF
Parnell ^np++++=PARNELL
6 ^zz++++=6
th ^zz++++=th
October ^nr++++=October,
, ^zz++++=EXTRAWORD
1891 ^cd+date+++=1891
He ^pp3a+pp3+++=He
cleared ^vbd+++xvbnx+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat
once ^rb+tm+++=once
or ^cc+phrs+++=or
twice ^rb++++=twice
and ^cc+phrs+++=and
then ^rn+tm+++=then
