We ^pp1a+pp1+++=We
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
except ^in++++=except
his ^pp$+pp3+++=his
revolver ^nn+nom+++=revolver
in ^in++++=in
my ^pp$+pp1+++=my
bosom ^nn++++=bosom!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Throw
throw ^vb++++=EXTRAWORD
it ^pp3+it+++=it
away ^rp+pl+++=away,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
advised ^vbd+vpub++xvbnx+=advised
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
" ^zz++++="Throw
throw ^vb++++=EXTRAWORD
it ^pp3+it+++=it
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
thoughtfully ^rb+cnj+++=thoughtfully,
, ^zz++++=EXTRAWORD
" ^zz++++="why
why ^wrb+who+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
precious ^jj+atrb+++=precious
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
may ^md+pos+++=may
not ^xnot++not++=not
seize ^vb++++=seize
us ^pp1o+pp1+++=us
yet ^rb++++=yet
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
chuck ^nn++++=chuck
it ^pp3+it+++=it
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
knows ^vbz+vprv+++=knows
that ^tht+vcmp+++=that
the ^ati++++=the
carpenter ^nn+nom+++=carpenter
carried ^vbd+++xvbn+=carried
arms ^nns++++=arms?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
chuck ^nn++++=chuck
it ^pp3+it+++=it
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
worth ^in++++=worth
three ^cd++++=three
roubles ^nns++++=roubles
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
bullet ^nn++++=bullet
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
fire ^vbi++++=fire
this ^dt+dem+++=this
selfsame ^jjb+atrb+++=selfsame
bullet ^nn++++=bullet
into ^in++++=into
the ^ati++++=the
ear ^nn++++=ear
of ^in++++=of
our ^pp$+pp1+++=our
dear ^jj+atrb+++=dear
comrade ^nn++++=comrade!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
how ^wrb+who+++=how
much ^ap++++=much
money ^nn++++=money
he ^pp3a+pp3+++=he
filched ^vbd+++xvbnx+=filched,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hound ^nn++++=hound!
! ^zz++++=EXTRAWORD
May ^md+pos+++=May
he ^pp3a+pp3+++=he
be ^vb+be+vrb++=be
anathema ^nn+++??+=anathema!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
the ^ati++++=the
carpenter ^nn+nom+++=carpenter's
's ^$++++=EXTRAWORD
little ^ap++++=little
daughters ^nns+nom+++=daughters!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
" ^zz++++="Daughters?
daughters ^nns+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
What?. ^np+++??+=What?...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
grow ^vb++++=grow
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
for ^in++++=for
us ^pp1o+pp1+++=us
to ^to++++=to
find ^vbi+vprv+++=find
them ^pp3o+pp3+++=them
husbands ^nns++++=husbands;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
concern ^nn++++=concern
us ^pp1o+pp1+++=us
at ^rb++++=at
all ^abn++++=all
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
go ^vb++++=go,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
Whither ^np+++??+=Whither
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
go ^vb++++=go?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all
one ^pn++++=one
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
all ^abn++++=all
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
must ^md+nec+++=must
be ^vb+be+vrb++=be
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
right ^nn++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
to ^to++++=to
look ^vbi++++=look
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
away ^in+pl+++=away
from ^in"++++=from
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe
rose ^vbd+++xvbn+=rose
a ^at++++=a
dark ^jj++++=dark
little ^ap++++=little
mound ^nn+++??+=mound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
it ^pp3+it+++=it
the ^ati++++=the
sun ^nn++++=sun
was ^vbd+bedz+aux++=was
shining ^vbg+++xvbgx+=shining.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
looking ^vbg+++xvbg+=looking
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
will ^md+prd+++=will
rise ^vb++++=rise
again ^rb+tm+++=again?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
rise ^vb++++=rise
up ^rp++++=up
to ^to++++=to
pursue ^vbi++++=pursue
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scholar ^nn++++=scholar
is ^vbz+bez+vrb++=is
evidently ^rb++++=evidently
a ^at++++=a
chap ^nn++++=chap
up ^in+cmpx+++=up
to ^in"++++=to
a ^at++++=a
dodge ^nn++++=dodge
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dealt ^vpsv++agls+xvbn+=dealt
with ^in+ppvb+++=with
the ^ati++++=the
case ^nn++++=case
thoroughly ^rb+amp+++=thoroughly.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
saddled ^vprf+++xvbnx+=saddled
us ^pp1o+pp1+++=us
with ^in++++=with
it ^pp3+it+++=it
finely ^rb++++=finely.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
our ^pp$+pp1+++=our
comrade ^nn++++=comrade
too ^ql++++=too!
! ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brother ^nn++++=brother!
! ^zz++++=EXTRAWORD
Folks ^nns++++=Folks
are ^vb+ber+aux++=are
degenerating ^vbg+++xvbgx+=degenerating!
! ^zz++++=EXTRAWORD
From ^in++++=From
year ^nn++++=year
to ^in++++=to
year ^nn++++=year
they ^pp3a+pp3+++=they
degenerate ^jj++++=degenerate
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbd+vprv++xvbn+=observed
the ^ati++++=the
soldier ^nn++++=soldier
sadly ^rb++++=sadly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
steppe ^nn++++=steppe,
, ^zz++++=EXTRAWORD
speechless ^jj++++=speechless
and ^cc+phrs+++=and
desolate ^jj++++=desolate,
, ^zz++++=EXTRAWORD
flooded ^jj++++=flooded
by ^in++++=by
the ^ati++++=the
bright ^jj+atrb+++=bright
morning ^nn++++=morning
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
unfolded ^j+++xvbn+=unfolded
itself ^ppl++++=itself
all ^abn++++=all
around ^rp++++=around
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
blending ^vbg+++xvbg+=blending
on ^in++++=on
the ^ati++++=the
horizon ^nn++++=horizon
with ^in++++=with
the ^ati++++=the
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
bright ^jj++++=bright
and ^cc+phrs+++=and
friendly ^jj++++=friendly
and ^cc+phrs+++=and
lavish ^jj++++=lavish
of ^in++++=of
light ^nn++++=light,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
any ^dti++++=any
black ^nn++++=black
and ^cc++++=and
iniquitous ^jj+atrb+++=iniquitous
deed ^nn++++=deed
seemed ^vbd+seem++xvbn+=seemed
impossible ^jj++++=impossible
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
the ^ati++++=the
grand ^jj+atrb+++=grand
spaciousness ^nns+nom+++=spaciousness
of ^in++++=of
that ^dt+dem+++=that
free ^jj+atrb+++=free
expanse ^nn++++=expanse,
, ^zz++++=EXTRAWORD
covered ^xvbn+++xvbn+=covered
by ^in++++=by
the ^ati++++=the
blue ^jj+atrb+++=blue
cupola ^nn++++=cupola
of ^in++++=of
heaven ^nn++++=heaven.
. ^zz++++=EXTRAWORD
" ^zz++++="Feel
feel ^vb+vprv+++=EXTRAWORD
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
brother ^nn++++=brother?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
twisting ^vbg+++xvbg+=twisting
himself ^ppl+pp3+++=himself
a ^at++++=a
cigarette ^nn+nom+++=cigarette
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
makharka.[4 ^nn+++??+=makharka.[4]
] ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
are ^vb+ber+aux++=are
we ^pp1a+pp1+++=we
going ^vbg+++xvbg+=going
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
question ^nn+nom+++=question!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
the ^ati++++=the
narrator ^nn++++=narrator
my ^pp$+pp1+++=my
next ^ap++++=next
neighbour ^nn++++=neighbour
in ^in++++=in
the ^ati++++=the
hospital ^npl+nom+++=hospital
hammock ^nn+++??+=hammock
broke ^vbd+++xvbn+=broke
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
story ^nn++++=story
and ^cc++++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me:
: ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
very ^ql+amp+++=very
friendly ^jj++++=friendly
with ^in++++=with
this ^dt+dem+++=this
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accompanied ^vbd+++xvbn+=accompanied
him ^pp3o+pp3+++=him
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
Kars ^np+++??+=Kars
District ^nn++++=District.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj++++=good
and ^cc++++=and
very ^ql+amp+++=very
experienced ^jj+++xvbn+=experienced
little ^rb++++=little
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
a ^at++++=a
typical ^jj++++=typical
barelegged ^jj+++xvbn+=barelegged
vagrant ^jj++++=vagrant.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
respected ^vbd+++xvbnx+=respected
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
went ^vbd+++xvbn+=went
together ^nn+nom+++=together
all ^rb++++=all
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
Asia ^np++++=Asia
Minor ^np++++=Minor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
lost ^vbd+++xvbn+=lost
sight ^nn++++=sight
of ^in++++=of
each ^dt++++=each
other ^ap++++=other."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
[ ^zz++++=[4]
4 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
Peasant ^np+nom+++=Peasant's
's ^$++++=EXTRAWORD
tobacco ^nn++++=tobacco.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
sometimes ^rb++++=sometimes
of ^in++++=of
the ^ati++++=the
carpenter ^nn+nom+++=carpenter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
or ^cc++++=or
as ^ql++++=as
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
more ^ql++++=more?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
ought ^md+nec+++=ought
my ^pp$+pp1+++=my
feelings ^nns+nom+++=feelings
to ^in++++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
such ^abl++++=such
a ^at++++=a
case ^nn++++=case
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+tht0++=mean
that ^tht+vcmp+++=that?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
to ^to++++=to
blame ^vbi++++=blame
foe ^nn++++=foe
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
not ^xnot++not++=not
to ^to++++=to
blame ^vbi++++=blame
for ^in++++=for
what ^wdt+who+++=what
has ^vbz+hvz+aux++=has
happened ^vprf+++xvbnx+=happened
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
nobody ^pn++++=nobody
is ^vbz+bez+aux++=is
to ^to++++=to
blame ^vbi++++=blame
for ^in++++=for
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
for ^in++++=for
all ^rb++++=all
of ^in++++=of
us ^pp1o+pp1+++=us
alike ^rb++++=alike
are ^vb+ber+vrb++=are
beasts ^nns++++=beasts
of ^in++++=of
the ^ati++++=the
same ^ap++++=same
kidney ^nn++++=kidney."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
