Old ^jj+atrb+++=Old
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
man ^nn++++=man
to ^to++++=to
be ^vbi++vrb++=be
proud ^jj+pred+++=proud
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
pieces ^nns++++=pieces
to ^to++++=to-night.
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They'll
'll ^md+prd+++0=EXTRAWORD
all ^rb++++=all
be ^vb+be+vrb++=be
down ^rp++++=down
on ^rp++++=on
him ^pp3o+pp3+++=him
tomorrow ^nr+tm+++=to-morrow
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
lose ^vb++++=lose
their ^pp$+pp3+++=their
money ^nn++++=money,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
anything ^pn++++=anything
one ^cd1++++=one
way ^nn++++=way
or ^cc++++=or
another ^dt++++=another.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
high ^jj++++=high
betting ^vb+++xvbg+=betting
that ^tht+vcmp+++=that's
's ^vbz+bez+aux++0=EXTRAWORD
made ^vpsv++agls+xvbnx+=made
him ^pp3o+pp3+++=him
so ^rb+emph+++=so
anxious ^jj++++=anxious
and ^cc+phrs+++=and
spoiled ^jj+++xvbn+=spoiled
his ^pp$+pp3+++=his
play ^nn++++=play."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hush,
hush ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
hush ^vb++++=hush!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
whispered ^vpsv++agls+xvbnx+=whispered
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Saunders ^nns+nom+++=Saunders
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
play ^vbi++++=play.
. ^zz++++=EXTRAWORD
Prognor ^np+++??+=Prognor
stood ^vwbn+++xvbn+=stood
by ^in++++=by
with ^in++++=with
a ^at++++=a
superior ^jj+atrb+++=superior
smile ^nn++++=smile
on ^in++++=on
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
certain ^jj+pred+++=certain
to ^to+jcmp+++=to
go ^vbi++++=go
out ^rp+pl+++=out
when ^wrb+who+++=when
his ^pp$+pp3+++=his
turn ^nn++++=turn
came ^vbd+++xvbn+=came
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
played ^vbd+++xvbn+=played
very ^ql+amp+++=very
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
no ^at++++=no
risks ^nns++++=risks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
father ^npt++++=father
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
with ^in++++=with
absorbed ^jj+atrb++xvbn+=absorbed,
, ^zz++++=EXTRAWORD
breathless ^jj+atrb+++=breathless
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
nothing ^pn++++=nothing
of ^in++++=of
the ^ati++++=the
game ^nn++++=game
he ^pp3a+pp3+++=he
soon ^rb+tm+++=soon
began ^vbd+++xvbn+=began
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
points ^nns++++=points
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
never ^rb++++=never
looked ^vbd+++xvbn+=looked
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
green ^jj+atrb+++=green
cloth ^nn++++=cloth
and ^cc++++=and
the ^ati++++=the
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stepped ^vbd+++xvbnx+=stepped
around ^rp++++=around
the ^ati++++=the
table ^nn++++=table
to ^in++++=to
his ^pp$+pp3+++=his
different ^jj+atrb+++=different
positions ^nns+nom+++=positions
without ^in++++=without
hurry ^nn++++=hurry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
without ^in++++=without
undue ^jj+atrb+++=undue
tardiness ^nns+nom+++=tardiness.
. ^zz++++=EXTRAWORD
All ^abn++++=All
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
fastened ^vpsv++agls+xvbnx+=fastened
on ^in++++=on
his ^pp$+pp3+++=his
play ^nn++++=play,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
sound ^nn++++=sound
in ^in++++=in
the ^ati++++=the
large ^jj+atrb+++=large
room ^nn++++=room
but ^cc++++=but
the ^ati++++=the
ever ^rb++++=ever-recurring
- ^zz++++=EXTRAWORD
recurring ^jj+atrb+++=EXTRAWORD
click ^nn++++=click-click
- ^zz++++=EXTRAWORD
click ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^nn++++=father
marvelled ^vbd+++xvbn+=marvelled
at ^in++++=at
the ^ati++++=the
almost ^rb+hdg+++=almost
magical ^jj+atrb+++=magical
command ^nn++++=command
the ^ati++++=the
player ^nn++++=player
had ^vb+hv+vrb++=had
over ^in++++=over
the ^ati++++=the
ivory ^nn++++=ivory
spheres ^nns++++=spheres.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
came ^vbd+++xvbnx+=came
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went,
, ^zz++++=EXTRAWORD
rebounded ^j+++xvbn+=rebounded
and ^cc+phrs+++=and
struck ^j+++xvbn+=struck,
, ^zz++++=EXTRAWORD
seemingly ^rb++++=seemingly
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
willed ^vbd+++xvbnx+=willed
this ^dt+dem+++=this
result ^nn++++=result
or ^cc++++=or
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
dexterity ^nn+nom+++=dexterity
of ^in++++=of
touch ^nn++++=touch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accurate ^jj+atrb+++=accurate
measurement ^nn+nom+++=measurement
of ^in++++=of
force ^nn++++=force,
, ^zz++++=EXTRAWORD
a ^at++++=a
correct ^jj+atrb+++=correct
estimate ^nn+nom+++=estimate
of ^in++++=of
angles ^nns++++=angles,
, ^zz++++=EXTRAWORD
a ^at++++=a
truth ^nn++++=truth
of ^in++++=of
the ^ati++++=the
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
muscular ^jj+atrb+++=muscular
control ^nn++++=control
that ^tht+rel+subj++=that
left ^vwbn+++xvbn+=left
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
amazed ^jj+++xvbn+=amazed
that ^tht+jcmp+++=that
the ^ati++++=the
combination ^nn+nom+++=combination
of ^in++++=of
all ^abn++++=all
these ^dt+dem+++=these
delicate ^jj+atrb+++=delicate
niceties ^nns+++??+=niceties
were ^vbd+bed+aux++=were
concentrated ^vpsv++agls+xvbnx+=concentrated
in ^in++++=in
one ^cd1++++=one
person ^nn++++=person,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
person ^nn++++=person
his ^pp$+pp3+++=his
own ^ap++++=own
son ^nn++++=son.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
balls ^nns++++=balls
lay ^vbd+++xvbn+=lay
close ^rb++++=close
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
very ^ql+amp+++=very
deftly ^rb+cnj+++=deftly,
, ^zz++++=EXTRAWORD
appeared ^vb+++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
keep ^vb++++=keep
them ^pp3o+pp3+++=them
in ^cs+sub+++=in
that ^cs"++++=that
position ^nn+nom+++=position
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
might ^md+pos+++=might
go ^vb++++=go
on ^in++++=on
scoring ^xvbg+++xvbg+=scoring
indefinitely ^rb++++=indefinitely.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
on ^in++++=on
in ^in++++=in
this ^dt+dem+++=this
way ^nn++++=way
for ^in++++=for
some ^dti++++=some
time ^nn++++=time,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
the ^ati++++=the
silence ^nn+nom+++=silence
was ^vbd+bedz+aux++=was
broken ^vpsv++by+xvbnx+=broken
by ^in++++=by
Prognor ^np+++??+=Prognor
crying ^vwbg+++xvbg+=crying
out ^rp+pl+++=out-"I
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
call ^vb++++=call
that ^dt+dem+++=that
billiards ^nn++++=billiards.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
baby ^nn++++=baby
play ^nn++++=play."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Instantly ^rb+tm+++=Instantly
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
an ^at++++=an
uproar ^nn++++=uproar.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
grounded ^vbd+++xvbn+=grounded
his ^pp$+pp3+++=his
cue ^nn++++=cue
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
stood ^vbd+++xvbn+=stood
calmly ^rb++++=calmly
amidst ^in++++=amidst
the ^ati++++=the
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
fixed ^vbd+++xvbn+=fixed
on ^in++++=on
the ^ati++++=the
green ^jj+atrb+++=green
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
shouts ^nns++++=shouts
of ^in++++=of
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
interrupted ^jj+++xvbn+=interrupted,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
for ^in++++=for
the ^ati++++=the
umpire ^nn++++=umpire
to ^to++++=to
decide ^vbi+vprv+++=decide,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Play
play ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
game ^nn++++=game,
, ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
bluffed ^vpsv++agls+xvbnx+=bluffed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
stood ^vbd+++xvbn+=stood
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
natural ^jj+atrb+++=natural
combativeness ^nns+nom+++=combativeness
urged ^vbd+vsua++xvbn+=urged
him ^pp3o+pp3+++=him
to ^to++++=to
take ^vbi++++=take
part ^nn++++=part
in ^in++++=in
the ^ati++++=the
fray ^nn++++=fray
and ^cc++++=and
call ^nn++++=call
for ^in++++=for
fair ^jj+atrb+++=fair
play ^nn++++=play.
. ^zz++++=EXTRAWORD
The ^ati++++=The
umpire ^nn++++=umpire
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
demanded ^vbd+vsua++xvbn+=demanded
order ^to++++=order.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
tumult ^nn++++=tumult
had ^vbd+hvd+aux++=had
subsided ^vprf+++xvbn+=subsided,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
the ^ati++++=the
High ^jj+atrb+++=High
Fliers ^np+++??+=Fliers,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
cried ^j+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Decision!
decision ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Decision ^nn++++=Decision!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
to ^to++++=to
decide ^vbi+vprv+++=decide,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
umpire ^nn++++=umpire,
, ^zz++++=EXTRAWORD
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in++++=on
with ^in++++=with
your ^pp$+pp2+++=your
play ^nn++++=play,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
young ^jj+atrb+++=young
Saunders ^nns+nom+++=Saunders
did ^vbd+dod+vrb++=did
a ^at++++=a
thing ^nn++++=thing
that ^tht+rel+subj++=that
took ^vbd+++xvbn+=took
away ^rb+phrv+++=away
the ^ati++++=the
breath ^nn++++=breath
of ^in++++=of
his ^pp$+pp3+++=his
friends ^nns++++=friends.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
deliberately ^rb++++=deliberately
struck ^vbd+++xvbn+=struck
the ^ati++++=the
balls ^nns++++=balls
with ^in++++=with
his ^pp$+pp3+++=his
cue ^nn++++=cue
ball ^nn++++=ball
and ^cc++++=and
scattered ^jj+++xvbn+=scattered
them ^pp3o+pp3+++=them
far ^rb+pl+++=far
and ^cc++++=and
wide ^jj++++=wide.
. ^zz++++=EXTRAWORD
A ^at++++=A
simultaneous ^jj+atrb+++=simultaneous
sigh ^nn++++=sigh
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
rise ^vbi++++=rise
from ^in++++=from
the ^ati++++=the
breasts ^nns++++=breasts
of ^in++++=of
the ^ati++++=the
True ^jj+atrb+++=True
Blues ^nn++++=Blues.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
magnificent ^jj+pred+++=magnificent,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
war ^nn++++=war,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man
beside ^in+pl+++=beside
old ^jj+atrb+++=old
Saunders ^nns+nom+++=Saunders.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
no ^at++++=no
right ^nn++++=right
to ^to+ncmp+++=to
throw ^vbi++++=throw
away ^rb+phrv+++=away
a ^at++++=a
single ^jj+atrb+++=single
chance ^nn++++=chance
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
so ^ql++++=so
far ^rb+pl+++=far
behind ^in+strn+++=behind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
so ^rb++++=so
far ^rb+pl+++=far
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
the ^ati++++=the
score ^nn++++=score,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
put ^vbd+++xvbn+=put
in ^rb+phrv+++=in
a ^at++++=a
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
right ^nn++++=right.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
carefully ^rb++++=carefully
nursed ^vbd+++xvbn+=nursed
the ^ati++++=the
balls ^nns++++=balls
up ^rp++++=up
together ^nn+nom+++=together
once ^rb+tm+++=once
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
scored ^j+++xvbn+=scored
off ^rp+pl+++=off
them ^pp3o+pp3+++=them
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
again ^rb+tm+++=again
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
them ^pp3o+pp3+++=them
far ^rb+pl+++=far
apart ^in+strn+++=apart.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
three ^cd++++=three
times ^nns++++=times.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
apparently ^rb++++=apparently
seemed ^vbd+seem++xvbn+=seemed
bent ^vwbn+++xvbn+=bent
on ^in++++=on
showing ^xvbg+++xvbg+=showing
how ^wrb+who+whcl++=how
completely ^rb+amp+++=completely
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
the ^ati++++=the
table ^nn++++=table
under ^in++++=under
his ^pp$+pp3+++=his
control ^nn++++=control.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
a ^at++++=a
great ^nn++++=great
cheer ^vb++++=cheer
broke ^vbd+++xvbn+=broke
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
young ^jj+atrb+++=young
Saunders ^nns+nom+++=Saunders
rested ^vbd+++xvbn+=rested
as ^ql++++=as
before ^cs+sub+++=before
without ^in++++=without
taking ^xvbg+++xvbg+=taking
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
from ^in++++=from
the ^ati++++=the
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
that ^dt+dem+++=that
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
excitedly ^rb+cnj+++=excitedly,
, ^zz++++=EXTRAWORD
with ^in++++=with
dry ^jj+atrb+++=dry
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
tied ^vpsv++agls+xvbnx+=tied
the ^ati++++=the
score ^nn++++=score.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
imagine ^vb+vprv+tht0++=imagine
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
almost ^rb+hdg+++=almost
an ^at++++=an
unprecedented ^jj+atrb+++=unprecedented
run ^nn+++xvbn+=run.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
got ^vpsv++agls+xvbnx+=got
Prognor ^np+++??+=Prognor
on ^in++++=on
toast ^nn++++=toast,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
ask ^vb++++=ask
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
came ^vbd+++xvbn+=came
up ^rb+phrv+++=up
with ^in+ppvb+++=with
flushed ^vbd+++xvbn+=flushed
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grasped ^vbd+vprv++xvbn+=grasped
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
by ^in++++=by
the ^ati++++=the
arm ^nn++++=arm
with ^in++++=with
a ^at++++=a
vigour ^nn++++=vigour
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
wince ^nn+++??+=wince.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
ever ^rb++++=ever
see ^vb+vprv+++=see
anything ^pn++++=anything
grander ^jjr++++=grander
than ^in++++=than
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
under ^in++++=under
cover ^nn++++=cover
of ^in++++=of
the ^ati++++=the
momentary ^jj+atrb+++=momentary
applause ^nn++++=applause.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
lose ^vbi++++=lose
my ^pp$+pp1+++=my
ten ^cd++++=ten
thousand ^cd++++=thousand
now ^rn+tm+++=now
without ^in++++=without
a ^at++++=a
murmur ^nn++++=murmur.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
mascot ^nn+++??+=mascot
after ^in++++=after
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
was ^vbd+bedz+vrb++=was
too ^ql++++=too
much ^ap++++=much
excited ^jj+++xvbn+=excited
to ^to++++=to
speak ^vbi++++=speak,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
hoped ^vbd+vprv+tht0+xvbnx+=hoped
the ^ati++++=the
boy ^nn++++=boy
would ^md+prd+++=would
take ^vb++++=take
no ^at++++=no
more ^ql++++=more
chances ^nns+nom+++=chances.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
came ^vbd+++xvbn+=came
the ^ati++++=the
click ^nn++++=click-click
- ^zz++++=EXTRAWORD
click ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
balls ^nns++++=balls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
father ^nn++++=father
was ^vbd+bedz+aux++=was
pleased ^jj++agls+xvbnx+=pleased
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
that ^tht+vcmp+++=that
Dick ^np++++=Dick
played ^vbd+++xvbn+=played
now ^rn+tm+++=now
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
care ^nn++++=care
and ^cc++++=and
caution ^nn+nom+++=caution
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
observed ^vprf+++xvbnx+=observed
at ^rb++++=at
first ^rb"++++=first.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silence ^nn+nom+++=silence
became ^vbd+++xvbn+=became
intense ^jj++++=intense,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
painful ^jj++++=painful.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
man ^nn++++=man
leaned ^vbd+++xvbn+=leaned
forward ^rb++++=forward
and ^cc+phrs+++=and
scarcely ^rb+down+++=scarcely
breathed ^vbd+++xvbn+=breathed.
. ^zz++++=EXTRAWORD
All ^abn++++=All
at ^rb++++=at
once ^rb"+tm+++=once
Prognor ^np+++??+=Prognor
strode ^vbd+++xvbn+=strode
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
billiard ^nn++++=billiard-table
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
and ^cc++++=and
stretched ^vbd+++xvbn+=stretched
his ^pp$+pp3+++=his
hand ^nn++++=hand
across ^in+pl+++=across
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
cheer ^nn++++=cheer
shook ^vbd+++xvbn+=shook
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cup ^nn++++=cup
would ^md+prd+++=would
remain ^vb++++=remain
on ^in++++=on
its ^pp$+it+++=its
black ^jj+atrb+++=black
marble ^nn++++=marble
pedestal ^nn+nom+++=pedestal.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
outstretched ^jj+atrb+++=outstretched
hand ^nn++++=hand
of ^in++++=of
his ^pp$+pp3+++=his
defeated ^jj+atrb++xvbn+=defeated
opponent ^nn++++=opponent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
building ^xvbg+++xvbg+=building
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Banker ^np+++??+=Banker
Hammond ^np++++=Hammond
pushed ^vwbn+++xvbn+=pushed
his ^pp$+pp3+++=his
way ^nn++++=way
through ^in++++=through
the ^ati++++=the
congratulating ^jj+atrb++xvbg+=congratulating
crowd ^nn++++=crowd
and ^cc++++=and
smote ^vbd+++xvbn+=smote
the ^ati++++=the
winner ^nn++++=winner
cordially ^rb++++=cordially
on ^in++++=on
the ^ati++++=the
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^nn++++=great
run ^vbd+++xvbn+=run,
, ^zz++++=EXTRAWORD
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
