1 ^zz++++=1
watching ^vbg+++xvbg+=watching
the ^ati++++=the
scenery ^nn+nom+++=scenery
flow ^nn++++=flow
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
thinking ^vbg+++xvbgx+=thinking
deeply ^rb++++=deeply.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
wondering ^vbg+++xvbgx+=wondering
at ^in++++=at
what ^wdt+who+++=what
age ^nn++++=age
young ^jj+atrb+++=young
men ^nns++++=men
are ^vb+ber+aux++=are
admitted ^vpsv++agls+xvbnx+=admitted
to ^in++++=to
monasteries ^nns+nom+++=monasteries.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
left ^vbd+++xvbnx+=left
Mildred ^np+++??+=Mildred
at ^rb++++=at
her ^pp3o+pp3+++=her
house ^npl++++=house.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
night ^nn++++=night,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jessup ^np++++=Jessup,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
coolly ^rb++++=coolly.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
night ^nn++++=night,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Wrigley ^np++++=Wrigley,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stalked ^xvbn+++xvbn+=stalked
home ^nr++++=home.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been
all ^abn++++=all
day ^nn++++=day?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vbd+vsua++xvbn+=demanded
his ^pp$+pp3+++=his
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
around ^rb+cnj+++=around,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
were ^vbd+bed+aux++=weren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
home ^nr++++=home
for ^in++++=for
lunch ^nn++++=lunch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
hungry ^jj++++=hungry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
the ^ati++++=the
best ^jjt+atrb+++=best
things ^nns++++=things,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
what ^wdt+who+++=what
you ^pp2+pp2+++=you
like ^in+strn+++=like--chicken
-- ^--+clp+++=EXTRAWORD
chicken ^nn++++=EXTRAWORD
salad ^nn++++=salad
with ^in++++=with
mayonnaise ^vb++++=mayonnaise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
deep ^jj++++=deep-dish
- ^zz++++=EXTRAWORD
dish ^nn++++=EXTRAWORD
huckleberry ^nn++++=huckleberry
pie ^nn++++=pie."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
shivered ^vbd+++xvbn+=shivered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
any ^dti++++=any
supper ^nn++++=supper
to ^to++++=to-night,"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
ails ^vbz++++=ails
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
anyhow ^rb+dspt+++=anyhow?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua+tht0+xvbn+=asked
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
solicitously ^rb++++=solicitously.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
have ^vbi++vrb++=have
such ^abl++++=such
a ^at++++=a
nice ^jj+atrb+++=nice
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
father ^nn++++=father
brought ^vbd+++xvbn+=brought
home ^nr++++=home
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
lobsters ^nns+nom+++=lobsters.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
afterward ^rb++++=afterward
we ^pp1a+pp1+++=we're
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
have ^vbi++vrb++=have
pistache ^jj+atrb++??+=pistache
ice ^nn++++=ice-cream,
- ^zz++++=EXTRAWORD
cream ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lady ^npt++++=lady-fingers."
- ^zz++++=EXTRAWORD
fingers ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
Heavens ^nns++++=Heavens,
, ^zz++++=EXTRAWORD
Mother ^nn++++=Mother,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
when ^wrb+who+whcl++=when
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
hungry ^jj++++=hungry.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
other ^ap++++=other
things ^nns++++=things
in ^in++++=in
life ^nn++++=life
besides ^rb+cnj+++=besides
food ^nn++++=food,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
being ^nn++++=being
in ^in++++=in
love ^nn++++=love,
, ^zz++++=EXTRAWORD
for ^in++++=for
example ^nn++++=example?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
his ^pp$+pp3+++=his
sister ^nn++++=sister
Hilda ^np+++??+=Hilda.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
love ^nn++++=love,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
declared ^vbd+vpub++xvbn+=declared
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
vehemently ^rb++++=vehemently.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
like ^vb++++=like
to ^to+vcmp+++=to
have ^vbi++++=have
me ^pp1o+pp1+++=me
tell ^vb++++=tell
Mildred ^np+++??+=Mildred
Wrigley ^np+++??+=Wrigley
you ^pp2+pp2+++=you
said ^vbd+vpub+tht0+xvbn+=said
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Hilda ^np+++??+=Hilda.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
just ^rb+emph+++=just
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you
would ^md+prd+++=would,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
just ^rb+emph+++=just
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you
would ^md+prd+++=would."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jessup ^np++++=Jessup,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
met ^vbd+++xvbnx+=met
Tom ^np++++=Tom
Wrigley ^np+++??+=Wrigley
today ^nr+tm+++=to-day
and ^cc++++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
sending ^vbg+++xvbgx+=sending
that ^dt+dem+++=that
girl ^nn++++=girl
of ^in++++=of
his ^pp$+pp3+++=his
off ^in+pl+++=off
to ^in++++=to
boarding ^nn++++=boarding
school ^nn++++=school
at ^rb++++=at
Simpson ^np++++=Simpson
Hall ^nn++++=Hall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Jessup ^np++++=Jessup.
. ^zz++++=EXTRAWORD
" ^zz++++="Chester,
chester ^np+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
what ^wdt+who+whcl++=what
your ^pp$+pp2+++=your
father ^npt++++=father
said ^vbd+vpub++xvbn+=said?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
all ^rb++++=all
I ^pp1a+pp1+++=I
can ^md+pos+++=can
say ^vb+vpub+++=say
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
i ^pp1a+pp1+++=I
hope ^nn++++=hope
she ^pp3a+pp3+++=she
gets ^vbz++++=gets
enough ^qlp++++=enough
to ^in++++=to
eat ^nn++++=eat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
