From ^in++++=From
to ^in++++=to
a ^at++++=a
clergyman ^nn+nom+++=clergyman.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I
not ^xnot++not++=not
use ^vb++++=use
my ^pp$+pp1+++=my
own ^ap++++=own
experience ^nn+nom+++=experience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
give ^vb++++=give
myself ^ppl+pp1+++=myself
the ^ati++++=the
pleasure ^nn++++=pleasure
of ^in++++=of
helping ^xvbg+++xvbg+=helping
poor ^jj+atrb+++=poor
souls ^nns++++=souls
in ^in++++=in
whom ^whp+rel+pied++=whom
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
personal ^jj+atrb+++=personal
interest ^nn++++=interest--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
who ^whp+who+whq++=who
have ^vb+hv+aux++=have
devoted ^vprf+++xvbnx+=devoted
my ^pp$+pp1+++=my
life ^nn++++=life
to ^in++++=to
this ^dt+dem+++=this
mission ^nn++++=mission
of ^in++++=of
mercy ^nn++++=mercy?
? ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
answer ^nn++++=answer
is ^vbz+bez+vrb++=is
brief ^jj+pred+++=brief
and ^cc++++=and
plain ^nn++++=plain.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
lied ^vprf+++xvbnx+=lied
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
not ^xnot++not++=not
living ^nvbg+++xvbg+=living
in ^in++++=in
this ^dt+dem+++=this
place ^nn++++=place
of ^in++++=of
my ^pp$+pp1+++=my
free ^jj++++=free
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
not ^xnot++not++=not
devoting ^vbg+++xvbg+=devoting
myself ^ppl+pp1+++=myself
to ^in++++=to
works ^nns++++=works
of ^in++++=of
charity ^nn+nom+++=charity.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am--no,
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was--merely
-- ^--+clp+++=EXTRAWORD
merely ^rb+down+++=EXTRAWORD
a ^at++++=a
poor ^jj+atrb+++=poor
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
certain ^jj+atrb+++=certain
day ^nn++++=day,
, ^zz++++=EXTRAWORD
found ^vb+++xvbn+=found
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
wasted ^vprf+++xvbnx+=wasted
his ^pp$+pp3+++=his
substance ^nn+nom+++=substance
in ^in++++=in
a ^at++++=a
foolish ^jj+atrb+++=foolish
speculation ^nn+nom+++=speculation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
ashamed ^jj++++=ashamed
to ^to+jcmp+++=to
take ^vbi++++=take
his ^pp$+pp3+++=his
friends ^nns++++=friends
into ^in++++=into
his ^pp$+pp3+++=his
confidence ^nn+nom+++=confidence,
, ^zz++++=EXTRAWORD
fled ^j+++xvbn+=fled
to ^in++++=to
a ^at++++=a
life ^nn++++=life
of ^in++++=of
miserable ^jj+atrb+++=miserable
obscurity ^nn+nom+++=obscurity.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
added ^vprf+++xvbnx+=added
disgrace ^nn+++??+=disgrace
to ^in++++=to
misfortune ^nn++++=misfortune.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
tell ^vb++++=tell
you ^pp2+pp2+++=you
how ^wrb+who+++=how
very ^ql+amp+++=very
near ^rb++++=near
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^in++++=to
something ^pn++++=something
still ^rb+atrb+++=still
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
serving ^vbg+++xvbgx+=serving
an ^at++++=an
apprenticeship ^nn+nom+++=apprenticeship
to ^in++++=to
a ^at++++=a
certain ^jj+atrb+++=certain
handicraft ^nn++++=handicraft
which ^whp+rel+subj++=which
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
doubt ^nn++++=doubt
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
enable ^vb++++=enable
me ^pp1o+pp1+++=me
so ^ql++++=so
to ^to++++=to
supplement ^nn+nom+++=supplement
my ^pp$+pp1+++=my
own ^ap++++=own
scanty ^jj+atrb+++=scanty
resources ^nns++++=resources
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
in ^in++++=in
better ^jjr+atrb+++=better
circum ^nn+++??+=circum
than ^in++++=than
hitherto ^rb++++=hitherto.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
entreat ^nn+++??+=entreat
you ^pp2+pp2+++=you
to ^to++++=to
forgive ^vbi++++=forgive
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
henceforth ^rb++++=henceforth
to ^to++++=to
forget ^vbi+vprv+++=forget
Yours ^pp$$++++=Yours
unworthily ^rb+cnj+++=unworthily,
, ^zz++++=EXTRAWORD
' ^zz++++='S.
s ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
V ^zz++++=V.
. ^zz++++=EXTRAWORD
Tymperley ^np+++??+=TYMPERLEY.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=THE
End ^nn++++=END.
. ^zz++++=EXTRAWORD
