This ^dt+pdem+++=THIS
sighed ^vbd+++xvbnx+=sighed,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
prevent ^vbi++++=prevent
my ^pp$+pp1+++=my
little ^jj+atrb+++=little
girl ^nn++++=girl
from ^in++++=from
learning ^vb+++xvbg+=learning
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
use ^nn++++=use?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
Ann ^np++++=Ann
only ^rb+down+++=only
yesterday ^nr+tm+++=yesterday
with ^in++++=with
a ^at++++=a
newspaper ^nn+nom+++=newspaper
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand
and ^cc++++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
ask ^vbi++++=ask
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
' ^zz++++='true.'
true ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Next ^ap++++=Next
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
ask ^vb++++=ask
me ^pp1o+pp1+++=me
whether ^cs+who+++=whether
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lloyd ^np++++=Lloyd
George ^np++++=George
is ^vbz+bez+vrb++=is
a ^at++++=a
good ^jj+atrb+++=good
man ^nn++++=man,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
whether ^cs+who+++=whether
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Arnold ^np++++=Arnold
Bennett ^np++++=Bennett
is ^vbz+bez+vrb++=is
a ^at++++=a
good ^jj+atrb+++=good
novelist ^nn+nom+++=novelist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb++++=finally
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
in ^in++++=in
God ^nn++++=God.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
bring ^vb++++=bring
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter
up ^rp++++=up
to ^to++++=to
believe ^vbi+vprv+++=believe
in ^in++++=in
nothing ^pn++++=nothing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="Surely
surely ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
teach ^vb+vsua+tht0++=teach
her ^pp$+pp3+++=her
to ^to++++=to
believe ^vbi+vprv+++=believe
that ^tht+vcmp+++=that
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
intellect ^nn++++=intellect
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
always ^rb++++=always
will ^md+prd+++=will
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
fundamentally ^rb++++=fundamentally
superior ^jj++++=superior
to ^in++++=to
a ^at++++=a
woman ^nn++++=woman's?"
's?" ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
brightened ^vbd+++xvbnx+=brightened
at ^in++++=at
this ^dt+pdem+++=this
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn
over ^in++++=over
our ^pp$+pp1+++=our
old ^jj+atrb+++=old
minutes ^nns++++=minutes
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="think
think ^vb+vprv+++=EXTRAWORD
of ^in++++=of
their ^pp$+pp3+++=their
discoveries ^nns+nom+++=discoveries,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
mathematics ^nn++++=mathematics,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
science ^nn+nom+++=science,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
philosophy ^nn++++=philosophy,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
scholarship ^nn+nom+++=scholarship"
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
laugh ^vbi++++=laugh,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
never ^rb++splt++=never
forget ^vb+vprv+++=forget
old ^jj+atrb+++=old
Hobkin ^np+++??+=Hobkin
and ^cc++++=and
the ^ati++++=the
hairpin ^nn++++=hairpin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
on ^in++++=on
reading ^xvbg+++xvbg+=reading
and ^cc++++=and
laughing ^xvbg+++xvbg+=laughing
and ^cc++++=and
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
happy ^jj+pred+++=happy,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
she ^pp3a+pp3+++=she
drew ^vbd+++xvbnx+=drew
the ^ati++++=the
book ^nn++++=book
from ^in++++=from
her ^pp$+pp3+++=her
and ^cc++++=and
burst ^nn+++xvbn+=burst
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Cassandra ^np+++??+=Cassandra,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
torment ^nn+nom+++=torment
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
our ^pp$+pp1+++=our
belief ^nn++++=belief
in ^in++++=in
man ^nn++++=man's
's ^$++++=EXTRAWORD
intellect ^nn++++=intellect
is ^vbz+bez+vrb++=is
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
fallacy ^nn+nom+++=fallacy
of ^in++++=of
them ^pp3o+pp3+++=them
all ^abn++++=all?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
any ^dti++++=any
journalist ^nn+nom+++=journalist,
, ^zz++++=EXTRAWORD
schoolmaster ^nn+nom+++=schoolmaster,
, ^zz++++=EXTRAWORD
politician ^nn++++=politician
or ^cc++++=or
public ^jj+atrb+++=public
house ^npl++++=house
keeper ^nn++++=keeper
in ^in++++=in
the ^ati++++=the
land ^nn++++=land
and ^cc++++=and
they ^pp3a+pp3+++=they
will ^md+prd+++=will
all ^rb++splt++=all
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
men ^vbz++++=men
are ^vb+ber+vrb++=are
much ^ap++++=much
cleverer ^jjr++++=cleverer
than ^in++++=than
women ^nns++++=women."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="As
as ^cs+sub+++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
doubted ^vbd+vprv+tht0+xvbnx+=doubted
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
scornfully ^rb++++=scornfully.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
could ^md+pos+++=could
they ^pp3a+pp3+++=they
help ^vb++++=help
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Haven't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
bred ^jj++++=bred
them ^pp3o+pp3+++=them
and ^cc++++=and
fed ^jj+++xvbn+=fed
and ^cc+phrs+++=and
kept ^jj+++xvbn+=kept
them ^pp3o+pp3+++=them
in ^in++++=in
comfort ^nn++++=comfort
since ^rb++++=since
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
time ^nn++++=time
so ^ql++++=so
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
may ^md+pos+++=may
be ^vb+be+vrb++=be
clever ^jj+pred+++=clever
even ^cs+sub+++=even
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
else ^rb+cnj+++=else?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
our ^pp$+pp1+++=our
doing ^jj+++xvbg+=doing!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
insisted ^vbd+vpub++xvbn+=insisted
upon ^in++++=upon
having ^xvbg+++xvbg+=having
intellect ^nn++++=intellect
and ^cc++++=and
now ^rn+tm+++=now
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
intellect ^nn++++=intellect,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="that's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
could ^md+pos+++=could
be ^vb+be+aux++=be
more ^rbr++splt++=more
charming ^vbg+++xvbgx+=charming
than ^in++++=than
a ^at++++=a
boy ^nn++++=boy
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
begun ^vprf+++xvbnx+=begun
to ^to++++=to
cultivate ^nn+nom+++=cultivate
his ^pp$+pp3+++=his
intellect ^nn++++=intellect?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
beautiful ^jj+pred+++=beautiful
to ^to++++=to
look ^vbi++++=look
at ^in+strn+++=at;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gives ^vbz++++=gives
himself ^ppl+pp3+++=himself
no ^at++++=no
airs ^&fw++++=airs;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
understand ^vb+vprv+++=understand
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
art ^nn++++=art
and ^cc++++=and
literature ^nn++++=literature
instinctively ^rb++++=instinctively;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
goes ^vbz++++=goes
about ^in+ppvb+++=about
enjoying ^xvbg+++xvbg+=enjoying
his ^pp$+pp3+++=his
life ^nn++++=life
and ^cc++++=and
making ^nvbg+++xvbg+=making
other ^ap++++=other
people ^nns++++=people
enjoy ^vb++++=enjoy
theirs ^pp$$++++=theirs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
teach ^vb+vsua+++=teach
him ^pp3o+pp3+++=him
to ^to++++=to
cultivate ^nn+nom+++=cultivate
his ^pp$+pp3+++=his
intellect ^nn++++=intellect.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
becomes ^vbz++++=becomes
a ^at++++=a
barrister ^nn+nom+++=barrister,
, ^zz++++=EXTRAWORD
a ^at++++=a
civil ^jj+atrb+++=civil
servant ^nn+nom+++=servant,
, ^zz++++=EXTRAWORD
a ^at++++=a
general ^jj++++=general,
, ^zz++++=EXTRAWORD
an ^at++++=an
author ^nn++++=author,
, ^zz++++=EXTRAWORD
a ^at++++=a
professor ^nn++++=professor.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
day ^nn++++=day
he ^pp3a+pp3+++=he
goes ^vbz++++=goes
to ^in++++=to
an ^at++++=an
office ^nn++++=office.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
year ^nn++++=year
he ^pp3a+pp3+++=he
produces ^vbz++++=produces
a ^at++++=a
book ^nn++++=book.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
maintains ^vbz+vpub+++=maintains
a ^at++++=a
whole ^jj+atrb+++=whole
family ^nn++++=family
by ^in++++=by
the ^ati++++=the
products ^nns++++=products
of ^in++++=of
his ^pp$+pp3+++=his
brainpoor ^nn++++=brainpoor
devil ^nn++++=devil!
! ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
he ^pp3a+pp3+++=he
cannot ^md+pos+not++=cannot
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
a ^at++++=a
room ^nn++++=room
without ^in++++=without
making ^xvbg+++xvbg+=making
us ^pp1o+pp1+++=us
all ^rb++++=all
feel ^vb+vprv+++=feel
uncomfortable ^jj++++=uncomfortable;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
condescends ^nns+++??+=condescends
to ^in++++=to
every ^at++++=every
woman ^nn++++=woman
he ^pp3a+pp3+++=he
meets ^vbz++++=meets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dares ^vbz++++=dares
not ^xnot++not++=not
tell ^vb++++=tell
the ^ati++++=the
truth ^nn++++=truth
even ^rb++++=even
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
wife ^nn++++=wife;
; ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
rejoicing ^xvbg+++xvbg+=rejoicing
our ^pp$+pp1+++=our
eyes ^nns++++=eyes
we ^pp1a+pp1+++=we
have ^md"++pmd"++=have
to ^md+nec+++=to
shut ^vb+++xvbn+=shut
them ^pp3o+pp3+++=them
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
to ^to++++=to
take ^vbi++++=take
him ^pp3o+pp3+++=him
in ^in++++=in
our ^pp$+pp1+++=our
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
True ^jj++++=True,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
console ^vb+++??+=console
themselves ^ppls+pp3+++=themselves
with ^in++++=with
stars ^nns++++=stars
of ^in++++=of
all ^abn++++=all
shapes ^nns++++=shapes,
, ^zz++++=EXTRAWORD
ribbons ^nns++++=ribbons
of ^in++++=of
all ^abn++++=all
shades ^nns++++=shades,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
incomes ^nns++++=incomes
of ^in++++=of
all ^abn++++=all
sizesbut ^nn+++??+=sizesbut
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
to ^in++++=to
console ^nn+++??+=console
us ^pp1o+pp1+++=us?
? ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
able ^jj+pred+++=able
in ^in++++=in
ten ^cd++++=ten
years ^nns++++=years'
' ^zz++++=EXTRAWORD
time ^nn++++=time
to ^to++++=to
spend ^vbi++++=spend
a ^at++++=a
week ^nn++++=week-end
- ^zz++++=EXTRAWORD
end ^nn++++=EXTRAWORD
at ^rb++++=at
Lahore ^np+++??+=Lahore?
? ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
that ^tht+vcmp+++=that
the ^ati++++=the
least ^rbt++++=least
insect ^nn++++=insect
in ^in++++=in
Japan ^np++++=Japan
has ^vbz+hvz+vrb++=has
a ^at++++=a
name ^nn++++=name
twice ^rb++++=twice
the ^ati++++=the
length ^nn++++=length
of ^in++++=of
its ^pp$+it+++=its
body ^nn++++=body?
? ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
Cassandra ^np+++??+=Cassandra,
, ^zz++++=EXTRAWORD
for ^in++++=for
Heaven ^np++++=Heaven's
's ^$++++=EXTRAWORD
sake ^nn++++=sake
let ^vbd+++xvbn+=let
us ^pp1o+pp1+++=us
devise ^vb++++=devise
a ^at++++=a
method ^nn++++=method
by ^in++++=by
which ^whp+rel+pied++=which
men ^nns++++=men
may ^md+pos+++=may
bear ^vb+vprv+++=bear
children ^nns++++=children!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
only ^ap+down+++=only
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
For ^in++++=For
unless ^cs+cnd+++=unless
we ^pp1a+pp1+++=we
provide ^vb+vsua+++=provide
them ^pp3o+pp3+++=them
with ^in++++=with
some ^dti++++=some
innocent ^jj+atrb+++=innocent
occupation ^nn+nom+++=occupation
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
get ^vb++++=get
neither ^dt++neg++=neither
good ^jj+atrb+++=good
people ^nns++++=people
nor ^cc++neg++=nor
good ^jj+atrb+++=good
books ^nns++++=books;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
perish ^vb++++=perish
beneath ^in+pl+++=beneath
the ^ati++++=the
fruits ^nns++++=fruits
of ^in++++=of
their ^pp$+pp3+++=their
unbridled ^jj+atrb+++=unbridled
activity ^nn+nom+++=activity;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
a ^at++++=a
human ^nn++++=human
being ^vwbg+beg++xvbg+=being
will ^md+prd+++=will
survive ^vb++++=survive
to ^to++++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
there ^ex+pex+++=there
once ^cs+tm+++=once
was ^vbd+bedz+vrb++=was
Shakespeare ^np++++=Shakespeare!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
too ^ql++++=too
late ^jj++++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
provide ^vb+vsua+++=provide
even ^rb++++=even
for ^in++++=for
the ^ati++++=the
children ^nns++++=children
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
ask ^vb++++=ask
me ^pp1o+pp1+++=me
to ^to++++=to
believe ^vbi+vprv+++=believe
in ^in++++=in
intellect ^nn++++=intellect,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
we ^pp1a+pp1+++=we
spoke ^vbd+++xvbn+=spoke,
, ^zz++++=EXTRAWORD
men ^nns++++=men
were ^vbd+bed+aux++=were
crying ^vbg+++xvbgx+=crying
hoarsely ^rb++++=hoarsely
and ^cc+phrs+++=and
wearily ^rb++++=wearily
in ^in++++=in
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
heard ^vbd+vprv++xvbn+=heard
that ^tht+vcmp+++=that
the ^ati++++=the
Treaty ^nn++++=Treaty
of ^in++++=of
Peace ^nn++++=Peace
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
signed ^vpsv++agls+xvbnx+=signed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
voices ^nns++++=voices
died ^vbd+++xvbn+=died
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
was ^vbd+bedz+aux++=was
falling ^nvbg+++xvbg+=falling
and ^cc+phrs+++=and
interfered ^vbd+++xvbn+=interfered
no ^at++++=no
doubt ^nn++++=doubt
with ^in++++=with
the ^ati++++=the
proper ^jj+atrb+++=proper
explosion ^nn++++=explosion
of ^in++++=of
the ^ati++++=the
fireworks ^nns++++=fireworks.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
cook ^nn++++=cook
will ^md+prd+++=will
have ^vb+hv+aux++=have
bought ^vprf+++xvbnx+=bought
the ^ati++++=the
Evening ^nn++++=Evening
News ^nn++++=News,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Castalia ^np+++??+=Castalia,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
Ann ^np++++=Ann
will ^md+prd+++=will
be ^vb+be+vrb++=be
spelling ^nn+nom+++=spelling
it ^pp3+it+++=it
out ^rp+pl+++=out
over ^rp++++=over
her ^pp3o+pp3+++=her
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
go ^vb++++=go
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
goodnot ^nn+++??+=goodnot
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
good ^jj++++=good,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Once
once ^rb+tm+++=EXTRAWORD
she ^pp3a+pp3+++=she
knows ^vbz+vprv+++=knows
how ^wrb+who+whcl++=how
to ^to++++=to
read ^vbi+vprv+tht0+xvbn+=read
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
only ^rb+down+++=only
one ^cd1++++=one
thing ^nn++++=thing
you ^pp2+pp2+++=you
can ^md+pos+++=can
teach ^vb+vsua+tht0++=teach
her ^pp$+pp3+++=her
to ^to++++=to
believe ^vbi+vprv+++=believe
inand ^nn+++??+=inand
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=is
herself ^ppl+pp3+++=herself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
would ^md+prd+++=would
be ^vb+be+vrb++=be
a ^at++++=a
change ^nn++++=change,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
Castalia ^np+++??+=Castalia.
. ^zz++++=EXTRAWORD
So ^ql++++=So
we ^pp1a+pp1+++=we
swept ^vbd+++xvbn+=swept
up ^rp++++=up
the ^ati++++=the
papers ^nns++++=papers
of ^in++++=of
our ^pp$+pp1+++=our
Society ^nn++++=Society,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
Ann ^np++++=Ann
was ^vbd+bedz+aux++=was
playing ^vbg+++xvbgx+=playing
with ^in++++=with
her ^pp$+pp3+++=her
doll ^nn++++=doll
very ^ql+amp+++=very
happily ^rb+cnj+++=happily,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
solemnly ^rb++++=solemnly
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
a ^at++++=a
present ^nn++++=present
of ^in++++=of
the ^ati++++=the
lot ^nn++++=lot
and ^cc++++=and
told ^vbd+vpub++xvbn+=told
her ^pp$+pp3+++=her
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
chosen ^vprf+++xvbnx+=chosen
her ^pp$+pp3+++=her
to ^to++++=to
be ^vbi++vrb++=be
President ^npt++++=President
of ^in++++=of
the ^ati++++=the
Society ^nn++++=Society
of ^in++++=of
the ^ati++++=the
futureupon ^nn+++??+=futureupon
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
burst ^vbd+++xvbn+=burst
into ^in+ppvb+++=into
tears ^nns++++=tears,
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
little ^jj+atrb+++=little
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
