Two ^cd++++=Two
pit ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
bark ^vbi++++=bark
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
got ^vpsv++agls+xvbnx+=got
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
men ^nns++++=men,
, ^zz++++=EXTRAWORD
much ^ap++++=much
relieved ^jj+++xvbn+=relieved;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rushing ^vbg+++xvbg+=rushing
on ^in++++=on
soon ^rb+tm+++=soon
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
good ^jj+atrb+++=good
beast ^nn++++=beast
looking ^vwbg+++xvbg+=looking
down ^rp++++=down
at ^rb++++=at
a ^rb++++=a
little ^rb"++++=little
white ^jj+atrb+++=white
object ^nn++++=object
in ^in++++=in
one ^cd1++++=one
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
dark ^jj+atrb+++=dark
hole ^nn++++=hole.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
face ^nn++++=face
in ^in++++=in
the ^ati++++=the
moonlight ^nn++++=moonlight,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
him ^pp3o+pp3+++=him
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
up ^rb+phrv+++=up
with ^in+ppvb+++=with
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^ap++++=little
round ^in++++=round
face ^nn++++=face
seemed ^vbd+seem++xvbn+=seemed
very ^ql+amp+++=very
quiet ^nn++++=quiet;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
men ^nns++++=men
stood ^vbd+++xvbn+=stood
quite ^rb++++=quite
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
that ^tht+vcmp+++=that
the ^ati++++=the
fall ^nn++++=fall
might ^md+pos+++=might
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
the ^ati++++=the
boy ^nn++++=boy
some ^dti++++=some
harm ^nn++++=harm.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
hunter ^nn++++=hunter
leaped ^vbd+++xvbn+=leaped
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gently ^rb++++=gently
touched ^vbd+++xvbn+=touched
the ^ati++++=the
brown ^jj+atrb+++=brown
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
warm ^jj+pred+++=warm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
soft ^nn++++=soft
snore ^vb++++=snore
from ^in++++=from
the ^ati++++=the
pug ^nn+++??+=pug
nose ^nn++++=nose
made ^vbd+++xvbn+=made
the ^ati++++=the
man ^nn++++=man
call ^nn++++=call
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
much ^ap++++=much
relieved,-"he ^nn+++??+=relieved,-"He's
's ^$++++=EXTRAWORD
all ^abn++++=all
right ^jj++++=right.
. ^zz++++=EXTRAWORD
Wake ^vb++++=Wake
up ^rp++++=up
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
little ^ap++++=little
chap ^nn++++=chap;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
wanted ^vpsv++agls+xvbnx+=wanted
at ^rb++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Had ^vbd+hvd+aux++=Had
hunting ^vbg+++xvbg+=hunting
enough ^qlp++++=enough
for ^in++++=for
this ^dt+dem+++=this
time ^nn++++=time?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
opened ^vbd+++xvbn+=opened
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
a ^at++++=a
stretch ^nn++++=stretch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Hollo,
hollo ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Billy ^np++++=Billy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
calmly ^rb++++=calmly
as ^cs+sub+++=as
if ^cs+cnd+++=if
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
bed ^nn++++=bed
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
rustle ^nn++++=rustle
of ^in++++=of
the ^ati++++=the
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
the ^ati++++=the
moonlight ^nn++++=moonlight
in ^in++++=in
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
several ^ap++++=several
men ^nns++++=men
staring ^vwbg+++xvbg+=staring
down ^rp++++=down
at ^rb++++=at
him ^pp3o+pp3+++=him
startled ^vbd+++xvbn+=startled
him ^pp3o+pp3+++=him
wide ^jj++++=wide
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
shoot ^vb++++=shoot
the ^ati++++=the
big ^jj+atrb+++=big
bear ^nn++++=bear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
hunter ^nn++++=hunter
with ^in++++=with
a ^at++++=a
grin ^nn++++=grin.
. ^zz++++=EXTRAWORD
" ^zz++++="No;
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
a ^rb++++=a
little ^rb"++++=little
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=giving
Tommy ^np++++=Tommy
a ^at++++=a
roll ^nn++++=roll
in ^in++++=in
the ^ati++++=the
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
much ^ap++++=much
pleased ^jj+++xvbn+=pleased
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
whine ^nn++++=whine
or ^cc++++=or
make ^vb++++=make
a ^at++++=a
fuss ^nn++++=fuss.
. ^zz++++=EXTRAWORD
" ^zz++++="Got
got ^vbd+++xvbn+=EXTRAWORD
lost ^vbd+++xvbn+=lost,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we?
? ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where's
's ^vbz+bez+vrb++0=EXTRAWORD
Billy ^np++++=Billy?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him
up ^rp++++=up
a ^at++++=a
tree ^nn++++=tree
like ^in++++=like
a ^at++++=a
coon ^nn+++??+=coon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vprf+++xvbn+=come
down ^rp++++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
kicking ^vbg+++xvbg+=kicking
off ^in+pl+++=off
his ^pp$+pp3+++=his
brown ^jj+atrb+++=brown
bed ^nn++++=bed-clothes,
- ^zz++++=EXTRAWORD
clothes ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
quite ^rb++++=quite
ready ^jj++++=ready
to ^to+jcmp+++=to
get ^vbi++++=get
up ^rp++++=up
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^rb++++=all
laughed ^vbd+++xvbn+=laughed
with ^in++++=with
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+cnj+++=presently,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
story ^nn++++=story
was ^vbd+bedz+aux++=was
told ^vpsv++agls+xvbnx+=told,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
pulled ^vbd+++xvbnx+=pulled
the ^ati++++=the
boy ^nn++++=boy
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
pit ^nn++++=pit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
to ^to++++=to
join ^vbi++++=join
the ^ati++++=the
other ^ap++++=other
wanderer ^jjr++++=wanderer,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
sitting ^vbg+++xvbgx+=sitting
up ^rp++++=up
eating ^vbg+++xvbg+=eating
the ^ati++++=the
bread ^nn++++=bread
and ^cc++++=and
butter ^nn++++=butter
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mullin ^np++++=Mullin
sent ^vbd+++xvbn+=sent
for ^in++++=for
their ^pp$+pp3+++=their
very ^ql+amp+++=very
late ^jj+atrb+++=late
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
roared ^vbd+++xvbn+=roared
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
two ^cd++++=two
boys ^nns++++=boys
told ^vbd+vpub++xvbn+=told
their ^pp$+pp3+++=their
various ^jj+atrb+++=various
tribulations ^nns+nom+++=tribulations;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
refreshed ^vpsv++agls+xvbnx+=refreshed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
party ^nn++++=party
started ^vbd+++xvbn+=started
for ^in++++=for
home ^nr++++=home,
, ^zz++++=EXTRAWORD
blowing ^vbg+++xvbg+=blowing
the ^ati++++=the
tin ^nn++++=tin
horns ^nns++++=horns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
firing ^nvbg+++xvbg+=firing
shot ^vbd+++xvbn+=shot
after ^cs+sub+++=after
shot ^vbd+++xvbn+=shot
to ^to++++=to
let ^vbi++++=let
the ^ati++++=the
scattered ^jj+atrb++xvbn+=scattered
searchers ^nns+nom+++=searchers
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
the ^ati++++=the
lost ^xvbn+++xvbn+=lost
children ^nns++++=children
were ^vbd+bed+aux++=were
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gladly ^rb++++=gladly
rode ^vbd+++xvbn+=rode
on ^in++++=on
the ^ati++++=the
various ^jj++++=various
broad ^jj++++=broad
backs ^vbz++++=backs
offered ^vbd+++xvbn+=offered
for ^in++++=for
his ^pp$+pp3+++=his
use ^nn++++=use,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Tommy ^np++++=Tommy
stoutly ^rb++++=stoutly
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
carried ^vpsv++agls+xvbnx+=carried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
an ^at++++=an
occasional ^jj++++=occasional
" ^zz++++="boost"
boost ^vb++++=EXTRAWORD
" ^zz++++=EXTRAWORD
over ^in++++=over
a ^at++++=a
very ^ql+amp+++=very
rough ^np++++=rough
place ^nn++++=place,
, ^zz++++=EXTRAWORD
walked ^j+++xvbn+=walked
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
down ^rp++++=down
on ^in++++=on
his ^pp$+pp3+++=his
own ^ap++++=own
sturdy ^jj+atrb+++=sturdy
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
the ^ati++++=the
hero ^nn++++=hero
of ^in++++=of
the ^ati++++=the
adventure ^nn++++=adventure,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
tired ^vpsv++agls+xvbnx+=tired
of ^in++++=of
relating ^xvbg+++xvbg+=relating
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
the ^ati++++=the
woodchuck ^nn+++??+=woodchuck,
, ^zz++++=EXTRAWORD
cooked ^j+++xvbn+=cooked
the ^ati++++=the
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
slid ^j+++xvbn+=slid
down ^rp++++=down
the ^ati++++=the
big ^jj+atrb+++=big
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
to ^in++++=to
bed ^nn++++=bed
in ^in++++=in
the ^ati++++=the
old ^nn++++=old
bear ^vb+vprv+++=bear-pit.
- ^zz++++=EXTRAWORD
pit ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
little ^ap++++=little
mind ^nn++++=mind
he ^pp3a+pp3+++=he
resolved ^vbd+vsua++xvbnx+=resolved
to ^to+vcmp+++=to
wait ^vbi++++=wait
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
older ^jjr+pred+++=older
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
hunter ^nn++++=hunter;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
several ^ap++++=several
wood ^nn++++=wood-chucks
- ^zz++++=EXTRAWORD
chucks ^nns+++??+=EXTRAWORD
that ^tht+rel+obj++=that
summer ^nn++++=summer,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
never ^rb++++=never
shot ^vpsv++agls+xvbn+=shot
another ^ppls++++=another
harmless ^jj+atrb+++=harmless
little ^jj+atrb+++=little
bird ^nn++++=bird.
. ^zz++++=EXTRAWORD
