As ^ql++++=As
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
scarred ^jj+++xvbn+=scarred
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
crops ^nns++++=crops
after ^cs+sub+++=after
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
sure ^jj+pred+++=sure
to ^to+jcmp+++=to
be ^vbi++vrb++=be
good ^jj+pred+++=good.
. ^zz++++=EXTRAWORD
Whereas ^cs+sub+++=Whereas,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
protected ^vpsv++by+xvbnx+=protected
by ^in++++=by
the ^ati++++=the
Zemstvo ^np+++??+=Zemstvo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+aux++=has
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
capacity ^nn+nom+++=capacity
for ^in++++=for
work ^nn++++=work.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
because ^cs+cos+++=because
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
master ^nn++++=master
over ^rp++++=over
him ^pp3o+pp3+++=him
to ^to++++=to
teach ^vbi+vsua+++=teach
him ^pp3o+pp3+++=him
to ^to++++=to
use ^vbi++++=use
his ^pp$+pp3+++=his
senses ^nns++++=senses!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
proprietors ^nns++++=proprietors
knew ^vbd+vprv++xvbn+=knew
well ^jj+pred+++=well
how ^wrb+who+++=how
to ^to++++=to
make ^vbi++++=make
their ^pp$+pp3+++=their
serfs ^nns++++=serfs
work ^nn++++=work!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mamaieff ^np+++??+=Mamaieff,
, ^zz++++=EXTRAWORD
with ^in++++=with
assurance ^nn+nom+++=assurance.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
make ^vb++++=make
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
liked ^vbd+++xvbnx+=liked
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
moujiks ^nns+++??+=moujiks!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Musicians,
musicians ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
painters ^nns+nom+++=painters,
, ^zz++++=EXTRAWORD
dancers ^nns+nom+++=dancers,
, ^zz++++=EXTRAWORD
actors ^nns++++=actors!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
eagerly ^rb++++=eagerly
interrupted ^vbd+++xvbn+=interrupted
the ^ati++++=the
judge ^nn++++=judge;
; ^zz++++=EXTRAWORD
" ^zz++++="they
they ^pp3a+pp3+++=EXTRAWORD
made ^vbd+++xvbnx+=made
them ^pp3o+pp3+++=them
whatever ^nn+nom+++=whatever
they ^pp3a+pp3+++=they
liked ^vbd+++xvbnx+=liked!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
quite ^rb++++=quite
true ^jj++++=true.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
well ^rb++++=well
remember ^nn+nom+++=remember
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
boy ^nn++++=boy
how ^wrb+who+++=how
our ^pp$+pp1+++=our
Count ^np++++=Count's
's ^$++++=EXTRAWORD
house ^nn++++=house-servant
- ^zz++++=EXTRAWORD
servant ^nn+nom+++=EXTRAWORD
was ^vbd+bedz+aux++=was
taught ^vpsv++agls+xvbnx+=taught
to ^to+vcmp+++=to
mimic ^vbi++++=mimic
everything ^pn++++=everything
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Indeed,
indeed ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
learnt ^vbd+vprv++xvbnx+=learnt
to ^to+vcmp+++=to
mimic ^vbi++++=mimic
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
human ^jj++++=human
or ^cc++++=or
animal ^nn++++=animal
sounds ^nns++++=sounds,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
even ^rb++++=even
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
the ^ati++++=the
sawing ^jj+++xvbg+=sawing
of ^in++++=of
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
the ^ati++++=the
breaking ^jj+++xvbg+=breaking
of ^in++++=of
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
anything ^pn++++=anything
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
blow ^vb++++=blow
out ^rp+pl+++=out
his ^pp$+pp3+++=his
cheeks ^nns++++=cheeks
and ^cc++++=and
make ^vb++++=make
whatever ^nn+nom+++=whatever
sound ^nn++++=sound
was ^vbd+bedz+aux++=was
commanded ^vpsv++agls+xvbnx+=commanded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Count ^nn++++=Count
would ^md+prd+++=would
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='Feodka,
feodka ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
bark ^nn++++=bark
like ^in++++=like
vixen ^nn++++=vixen
like ^in++++=like
Catcher ^np+++??+=Catcher!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
Feodka ^np+++??+=Feodka
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
how ^wrb+who+++=how
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
taught ^vpsv++agls+xvbnx+=taught
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Nowadays ^rb+tm+++=Nowadays
a ^at++++=a
good ^jj+atrb+++=good
sum ^nn++++=sum
of ^in++++=of
money ^nn++++=money
might ^md+pos+++=might
be ^vb+be+aux++=be
earned ^vpsv++by+xvbnx+=earned
by ^in++++=by
such ^abl++++=such
tricks ^nns++++=tricks!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
boats ^nns++++=boats
are ^vb+ber+aux++=are
coming ^vbg+++xvbgx+=coming!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Isaiah ^np++++=Isaiah.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
last ^rb"++++=last!
! ^zz++++=EXTRAWORD
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
horses ^nns++++=horses!
! ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
stop ^vb++++=stop
a ^at++++=a
moment ^nn++++=moment;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
tell ^vb++++=tell
the ^ati++++=the
coachman ^nn+nom+++=coachman
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
let ^vb++++0=let's
us ^pp1o+pp1+++=EXTRAWORD
hope ^vb++++=hope
our ^pp$+pp1+++=our
waiting ^nvbg+++xvbg+=waiting
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
to ^in++++=to
an ^at++++=an
end ^nn++++=end,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mamaieff ^np+++??+=Mamaieff,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile
of ^in++++=of
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
to ^in++++=to
an ^at++++=an
end ^nn++++=end."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
always ^rb++++=always
like ^in++++=like
that ^dt+dem+++=that
in ^in++++=in
life ^nn++++=life;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
waits ^nns+++??+=waits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
waits ^nns+++??+=waits;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
what ^wdt+who+++=what
one ^cd1++++=one
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
arrives ^nn++++=arrives.
. ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
ha ^uh++++=ha!
! ^zz++++=EXTRAWORD
ha ^uh++++=ha!
! ^zz++++=EXTRAWORD
All ^abn++++=All
things ^nns++++=things
in ^in++++=in
this ^dt+dem+++=this
world ^nn++++=world
come ^vb++++=come
to ^in++++=to
an ^at++++=an
end ^nn++++=end."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
comfort ^nn++++=comfort,
, ^zz++++=EXTRAWORD
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Isaiah ^np++++=Isaiah.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
long ^rb++++=long
objects ^nns++++=objects
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen
moving ^vbg+++xvbg+=moving
along ^in++++=along
near ^in+pl+++=near
the ^ati++++=the
opposite ^rb++++=opposite
bank ^npl++++=bank.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
coming ^vbg+++xvbgx+=coming
nearer ^rbr++++=nearer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
watched ^vbd+++xvbnx+=watched
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
judge ^npt++++=judge
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
from ^in++++=from
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
his ^pp$+pp3+++=his
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
still ^rb++++=still
drink ^vb++++=drink
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
used ^vbd+++xvbn+=used
to ^to++++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
peasant ^nn+nom+++=peasant.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
drink ^vb++++=drink
a ^at++++=a
glass ^nn++++=glass."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
still ^rb++++=still
steal ^vb++++=steal
firewood ^nn+++??+=firewood
in ^in++++=in
the ^ati++++=the
forest ^nn++++=forest?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
should ^md+nec+++=should
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
tell ^vb++++=tell
the ^ati++++=the
truth ^nn++++=truth!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
did ^vbd+dod+aux++=did
steal ^vb++++=steal
wood ^nn++++=wood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
his ^pp$+pp3+++=his
head ^jjb++++=head
deprecatingly ^jj++++=deprecatingly.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
it ^pp3+it+++=it
I ^pp1a+pp1+++=I
condemned ^vbd+++xvbnx+=condemned
you ^pp2+pp2+++=you
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
true ^jj++++=true
you ^pp2+pp2+++=you
condemned ^vbd+++xvbn+=condemned
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
put ^vpsv++agls+xvbnx+=put
in ^rb+phrv+++=in
authority ^nn+nom+++=authority
over ^rp++++=over
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
condemn ^vbi++++=condemn
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ah!
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
cunning ^jj++++=cunning
rascal ^jj++++=rascal!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
do ^vb+do+aux++=do
not ^xnot++not++=not
steal ^vb++++=steal
plums ^nns++++=plums
from ^in++++=from
the ^ati++++=the
barges ^nns++++=barges
either ^dtx++++=either,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
detained ^vpsv++agls+xvbnx+=detained;
; ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
only ^ap+down+++=only
tried ^jj+++xvbn+=tried
that ^dt+pdem+++=that
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
that ^dt+dem+++=that
once ^rb+tm+++=once
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
caught ^vpsv++agls+xvbnx+=caught!
! ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Wasn't
n't ^xnot++not++0=EXTRAWORD
that ^cs+sub+++=that
so ^ql++++=so?
? ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
not ^xnot++not++=not
accustomed ^vbd+++xvbn+=accustomed
to ^in++++=to
that ^dt+dem+++=that
sort ^nn++++=sort
of ^in++++=of
work ^nn++++=work.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
caught ^vpsv++agls+xvbnx+=caught."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
better ^jjr++++=better
get ^vb++++=get
a ^rb++++=a
little ^rb"++++=little
practice ^nn++++=practice
at ^in++++=at
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!
! ^zz++++=EXTRAWORD
Ha ^uh++++=Ha!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He!
he ^pp3a+pp3+++=EXTRAWORD
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
echoed ^vbd+++xvbn+=echoed
Mamaieff ^np+++??+=Mamaieff,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
also ^rb++++=also.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasants ^nns+nom+++=peasants
on ^in++++=on
board ^nn++++=board
the ^ati++++=the
boat ^nn++++=boat
pushed ^vwbn+++xvbn+=pushed
away ^rp+pl+++=away
with ^in++++=with
large ^jj+atrb+++=large
iron ^nn++++=iron
bars ^nns++++=bars
the ^ati++++=the
ice ^nn++++=ice
which ^whp+rel+subj++=which
impeded ^vbd+++xvbn+=impeded
its ^pp$+it+++=its
course ^nn++++=course;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
drew ^vbd+++xvbnx+=drew
nearer ^rbr++++=nearer,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
could ^md+pos+++=could
hear ^vb+vprv+++=hear
them ^pp3o+pp3+++=them
shouting ^nvbg+++xvbg+=shouting
to ^in++++=to
each ^dt++++=each
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
his ^pp$+pp3+++=his
hands ^nns++++=hands
to ^in++++=to
his ^pp$+pp3+++=his
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
up ^rp++++=up
and ^cc++++=and
shouted ^vbd+vpub++xvbn+=shouted
back ^jjb++++=back
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
" ^zz++++="Steer
steer ^vb++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
old ^jj+atrb+++=old
willow ^nn++++=willow!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
hurried ^vbd+++xvbnx+=hurried
down ^rp++++=down
the ^ati++++=the
bank ^nn++++=bank
towards ^in++++=towards
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
tumbling ^vbg+nom++xvbg+=tumbling
head ^jjb++++=head
over ^in++++=over
heels ^nns++++=heels
in ^in++++=in
his ^pp$+pp3+++=his
haste ^nn++++=haste.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
quickly ^rb++++=quickly
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
soon ^rb+tm+++=soon
on ^in++++=on
board ^nn++++=board;
; ^zz++++=EXTRAWORD
Isaiah ^np++++=Isaiah
and ^cc++++=and
I ^pp1a+pp1+++=I
going ^vbg+++xvbg+=going
in ^in++++=in
one ^cd1++++=one
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
whilst ^cs+sub+++=whilst
the ^ati++++=the
judge ^nn++++=judge
and ^cc++++=and
Mamaieff ^np+++??+=Mamaieff
went ^vbd+++xvbn+=went
in ^in++++=in
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
men ^nns++++=men!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
hat ^nn++++=hat
and ^cc++++=and
crossing ^nvbg+++xvbg+=crossing
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
men ^nns++++=men
in ^in++++=in
his ^pp$+pp3+++=his
boat ^nn++++=boat
crossed ^vbd+++xvbn+=crossed
themselves ^ppls+pp3+++=themselves
devoutly ^rb+cnj+++=devoutly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
more ^rbr++++=more
started ^vbd+++xvbn+=started
pushing ^nvbg+++xvbg+=pushing
away ^rp+pl+++=away
the ^ati++++=the
ice ^nn++++=ice-blocks
- ^zz++++=EXTRAWORD
blocks ^nns++++=EXTRAWORD
which ^whp+rel+subj++=which
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
the ^ati++++=the
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
blocks ^nns++++=blocks
continued ^vbd+++xvbn+=continued
to ^to++++=to
strike ^vbi++++=strike
the ^ati++++=the
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
boat ^nn++++=boat
with ^in++++=with
an ^at++++=an
angry ^nn++++=angry
crashing ^vwbg+++xvbg+=crashing
sound ^nn++++=sound;
; ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
struck ^vbd+++xvbn+=struck
cold ^jj++++=cold
as ^ql++++=as
it ^pp3+it+++=it
blew ^vbd+++xvbn+=blew
over ^in++++=over
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Mamaieff ^np++++=Mamaieff's
's ^$++++=EXTRAWORD
face ^vb++++=face
turned ^vbd+++xvbn+=turned
livid ^jj++++=livid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
with ^in++++=with
knitted ^vbd+++xvbn+=knitted
brow ^nn++++=brow
and ^cc++++=and
with ^in++++=with
a ^at++++=a
look ^nn++++=look
of ^in++++=of
intense ^jj+atrb+++=intense
anxiety ^nn++++=anxiety,
, ^zz++++=EXTRAWORD
watched ^j+++xvbn+=watched
the ^ati++++=the
current ^nn++++=current
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
driving ^vbg+++xvbgx+=driving
enormous ^jj++++=enormous
blue ^jj++++=blue-grey
- ^zz++++=EXTRAWORD
grey ^np++++=EXTRAWORD
heaps ^nns++++=heaps
of ^in++++=of
ice ^nn++++=ice
against ^in++++=against
the ^ati++++=the
boats ^nns++++=boats.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smaller ^jjr+atrb+++=smaller
pieces ^nns++++=pieces
grated ^vbd+++xvbn+=grated
against ^in++++=against
the ^ati++++=the
keel ^nn++++=keel
with ^in++++=with
a ^at++++=a
sound ^nn++++=sound
of ^in++++=of
sharp ^jj+atrb+++=sharp
teeth ^nns++++=teeth
gnawing ^jj++++=gnawing
through ^in++++=through
the ^ati++++=the
wooden ^jj+atrb+++=wooden
planks ^nns++++=planks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
was ^vbd+bedz+vrb++=was
damp ^nn++++=damp
and ^cc++++=and
full ^jj++++=full
of ^in++++=of
noises ^nns++++=noises;
; ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
anxiously ^rb++splt++=anxiously
fixed ^vpsv++agls+xvbnx+=fixed
on ^in++++=on
the ^ati++++=the
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
dirty ^jj+atrb+++=dirty
ice ^nn++++=ice
so ^rb+emph+++=so
powerful ^jj++++=powerful
and ^cc++++=and
yet ^rb++++=yet
so ^ql+emph+++=so
helpless ^jj++++=helpless.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
various ^jj+atrb+++=various
noises ^nns++++=noises
around ^rp++++=around
us ^pp1o+pp1+++=us
I ^pp1a+pp1+++=I
suddenly ^rb++++=suddenly
distinguished ^jj+++xvbn+=distinguished
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
someone ^pn++++=someone
shouting ^vbg+vpub++xvbg+=shouting
from ^in++++=from
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
glancing ^vbg+++xvbg+=glancing
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
sound ^nn++++=sound
