# ^zz++++=##
# ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
others ^aps++++=others
attend ^vb++++=attend?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Forty-three
forty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first.
. ^zz++++=EXTRAWORD
Thirty ^cd++++=Thirty-nine
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
after ^cs+sub+++=after
Brother ^nn++++=Brother
Rapture ^nn++++=Rapture
announced ^vbd+vpub+tht0+xvbn+=announced
there ^ex+pex+++=there
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
refunds ^nn++++=refunds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
remained ^vbd+++xvbn+=remained
there ^rn+pl+++=there
until ^in++++=until
Monday ^nr++++=Monday?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
promised ^jj+atrb++xvbn+=promised
ascension ^nn++++=ascension
was ^vbd+bedz+vrb++=was
Saturday ^nr++++=Saturday
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
appointment ^nn+nom+++=appointment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
first ^rb++++=first?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Brother
brother ^nn++++=EXTRAWORD
Rapture ^nn++++=Rapture
recalculated ^vbd+++xvbn+=recalculated."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
put ^vbd+++xvbn+=put
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
pen ^nn++++=pen.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many
times ^nns++++=times?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Saturday
saturday ^nr++++=EXTRAWORD
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
Sunday ^nr++++=Sunday
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
Sunday ^nr++++=Sunday
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
Sunday ^nr++++=Sunday
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
early ^jj+atrb+++=early
Monday ^nr++++=Monday,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
by ^in++++=by
then ^rn+tm+++=then
the ^ati++++=the
white ^jj+atrb+++=white
robes ^nns++++=robes
were ^vbd+bed+aux++=were
showing ^vbg+vprv++xvbgx+=showing
dirt ^nn++++=dirt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
reason ^nn++++=reason
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
give ^vb++++=give
for ^in++++=for
the ^ati++++=the
delay ^nn++++=delay?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
atmosphere ^nn++++=atmosphere
was ^vbd+bedz+vrb++=was
unfavorable ^jj+pred+++=unfavorable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
heaven ^nn++++=heaven?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
rising ^vbg+++xvbg+=rising."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
coughed ^vbd+++xvbn+=coughed
into ^in++++=into
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
Sunday ^nr++++=Sunday
noon ^nn++++=noon,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="Brother
brother ^nn++++=EXTRAWORD
Rapture ^nn++++=Rapture
said ^vbd+vpub++xvbn+=said
doubt ^nn++++=doubt
among ^in++++=among
the ^ati++++=the
company ^nn++++=company
had ^vbd+hvd+aux++=had
increased ^vprf+++xvbnx+=increased
our ^pp$+pp1+++=our
spiritual ^jj+atrb+++=spiritual
weight ^nn++++=weight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
identify ^vb++++=identify
the ^ati++++=the
doubters ^nns+nom+++=doubters?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
charged ^vbd+++xvbnx+=charged
us ^pp1o+pp1+++=us
ten ^cd++++=ten
cents ^nns++++=cents
each ^dt++++=each
to ^in++++=to
have ^vbi+vbi+aux++=have
doubt ^vb++++=doubt
removed ^vbd+++xvbn+=removed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
that ^dt+dem+++=that
work ^nn++++=work?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
remained ^vbd+++xvbn+=remained
heavy ^jj++++=heavy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
spectators ^nns++++=spectators
were ^vbd+bed+aux++=were
openly ^rb++splt++=openly
pleased ^vpsv++agls+xvbnx+=pleased.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
Sally ^np++++=Sally
allowed ^vwbn+++xvbn+=allowed
herself ^ppl+pp3+++=herself
a ^at++++=a
grim ^jj+atrb+++=grim
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
anyone ^pn++++=anyone
confirm ^vb+vpub+tht0++=confirm
your ^pp$+pp2+++=your
presence ^nn+nom+++=presence?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
" ^zz++++="Brother
brother ^nn++++=EXTRAWORD
Rapture ^nn++++=Rapture
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
departed ^vbd+++xvbnx+=departed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
heaven ^nn++++=heaven?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
Nebraska ^np+++??+=Nebraska."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Anyone
anyone ^pn++++=EXTRAWORD
else ^rb+cnj+++=else?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
forty ^cd++++=forty
people ^nns++++=people."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Names."
names ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
began ^vbd+++xvbn+=began
counting ^nvbg+++xvbg+=counting.
. ^zz++++=EXTRAWORD
" ^zz++++="Sister
sister ^nn++++=EXTRAWORD
May ^md+pos+++=May
Cooper ^vb++++=Cooper,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ledbetter ^np+nom+++=Ledbetter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Watkins ^np+++??+=Watkins
twins ^nns++++=twins,
, ^zz++++=EXTRAWORD
Deacon ^np+++??+=Deacon
Blue ^nn++++=Blue,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Blue ^np++++=Blue,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
nephew ^nn++++=nephew,
, ^zz++++=EXTRAWORD
a ^at++++=a
boy ^nn++++=boy
called ^vbd+++xvbn+=called
" ^zz++++="
" ^zz++++="Enough.
enough ^qlp++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Constable ^npt++++=Constable,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
made ^vbd+++xvbn+=made
inquiries ^nns++++=inquiries?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
spoke ^vbd+++xvbnx+=spoke
with ^in++++=with
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cooper ^np++++=Cooper.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
confirms ^vbz+vpub+tht0++=confirms
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
from ^in++++=from
Friday ^nr++++=Friday
night ^nn++++=night
until ^in++++=until
Monday ^nr++++=Monday
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ledbetter ^np+nom+++=Ledbetter
confirms ^vbz+vpub+++=confirms
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
So ^ql++++=So
do ^vb+do+vrb++=do
the ^ati++++=the
Blues ^nn++++=Blues,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
disagree ^nn+nom+++=disagree
about ^rb++++=about
whether ^cs+who+++=whether
they ^pp3a+pp3+++=they
rose ^vbd+++xvbnx+=rose
four ^cd++++=four
inches ^nns++++=inches
Sunday ^nr++++=Sunday
afternoon ^nn++++=afternoon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
the ^ati++++=the
defendant ^nn+nom+++=defendant
has ^vbz+hvz+vrb++=has
an ^at++++=an
alibi ^np++++=alibi."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
struck ^vbd+++xvbn+=struck
the ^ati++++=the
rail ^nn++++=rail
with ^in++++=with
her ^pp$+pp3+++=her
palm ^np++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
voice ^nn++++=voice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
also ^rb++++=also
has ^vbz+hvz+vrb++=has
witnesses ^nns+nom+++=witnesses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
nailed ^vbd+++xvbnx+=nailed
me ^pp1o+pp1+++=me
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
six ^cd++++=six
miles ^nns++++=miles
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
poured ^vbd+++xvbnx+=poured
water ^nn++++=water
down ^in++++=down
the ^ati++++=the
chimney ^nn++++=chimney."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
six ^cd++++=six
miles ^nns++++=miles
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
shiftless ^jj+pred+++=shiftless
enough ^qlp++++=enough
to ^to++++=to
avoid ^vbi++++=avoid
work ^nn++++=work,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
too ^rb++++=too
shiftless ^jj++++=shiftless
to ^to++++=to
torment ^nn+nom+++=torment
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
face ^nn++++=face
took ^vbd+++xvbn+=took
on ^rb+phrv+++=on
a ^at++++=a
faint ^jj+atrb+++=faint,
, ^zz++++=EXTRAWORD
injured ^jj+atrb++xvbn+=injured
animation ^nn+nom+++=animation.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
tormenting ^vbg+++xvbg+=tormenting
anybody ^pn++++=anybody.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
preparing ^vbg+++xvbgx+=preparing
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
heaven ^nn++++=heaven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
stood ^vbd+++xvbn+=stood
up ^rp++++=up
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
pays ^vbz++++=pays
thirty ^cd++++=thirty
dollars ^nns++++=dollars!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Every ^at++++=Every
head ^nn++++=head
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
Noah ^np++++=Noah
smiled ^vbd+++xvbn+=smiled
around ^rp++++=around
at ^rb++++=at
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
pleased ^j+++xvbn+=pleased
at ^rb++++=at
last ^rb"++++=last
to ^in++++=to
have ^vbi+vbi+aux++=have
found ^vprf+++xvbnx+=found
a ^at++++=a
subject ^nn++++=subject
of ^in++++=of
common ^jj+atrb+++=common
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
beckoned ^vbd+++xvbn+=beckoned.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
forward ^rb++++=forward."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
forward ^rb++++=forward."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
hear ^vb+vprv+tht0++=hear
you ^pp2+pp2+++=you
fine ^jj++++=fine
from ^in++++=from
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
placed ^vwbn+++xvbn+=placed
a ^at++++=a
hand ^nn++++=hand
behind ^in+pl+++=behind
Noah ^np++++=Noah's
's ^$++++=EXTRAWORD
elbow ^nn++++=elbow
and ^cc++++=and
guided ^jj+++xvbn+=guided
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
rail ^nn++++=rail.
. ^zz++++=EXTRAWORD
" ^zz++++="Raise
raise ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
right ^jj+atrb+++=right
hand ^nn++++=hand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
Noah ^np++++=Noah
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
cane ^nn++++=cane.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
hand ^nn++++=hand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
right ^nn++++=right
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
other ^ap++++=other
right ^nn++++=right
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
transferred ^vwbn+++xvbn+=transferred
the ^ati++++=the
cane ^nn++++=cane,
, ^zz++++=EXTRAWORD
raised ^j+++xvbn+=raised
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peered ^vbd+++xvbn+=peered
at ^rb++++=at
the ^ati++++=the
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
swear ^vbd+vpub++xvbn+=swear
to ^to++++=to
tell ^vbi++++=tell
the ^ati++++=the
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nothing ^pn++++=nothing
but ^cc++++=but
the ^ati++++=the
truth ^nn++++=truth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
took ^vbd+++xvbn+=took
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
swear ^vbd+vpub++xvbn+=swear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Occasionally,
occasionally ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
mule ^nn++++=mule
deserves ^vbz++++=deserves
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
for ^in++++=for
legal ^jj+atrb+++=legal
precedent ^nn++++=precedent,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
for ^in++++=for
escape ^nn++++=escape.
. ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
promises ^vb++++=promises
to ^to+vcmp+++=to
tell ^vbi++++=tell
the ^ati++++=the
truth ^nn++++=truth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
bent ^vbd+++xvbn+=bent
close ^jj++++=close.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
the ^ati++++=the
truth ^nn++++=truth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
ask ^vb++++=ask?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
get ^vb++++=get
excited ^jj+++xvbn+=excited."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Noah,"
noah ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy,
, ^zz++++=EXTRAWORD
loudly ^rb++++=loudly
and ^cc+phrs+++=and
distinctly ^rb+cnj+++=distinctly,
, ^zz++++=EXTRAWORD
" ^zz++++="where
where ^wrb+who+whq++=EXTRAWORD
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you
Saturday ^nr++++=Saturday
morning ^nn++++=morning?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Married."
married ^vbd+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where!"
where ^wrb+who+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Home
home ^nr++++=EXTRAWORD
mostly ^rb++++=mostly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go
near ^in+pl+++=near
the ^ati++++=the
shack ^nn++++=shack?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
attack ^nn++++=attack?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
shack ^nn++++=shack
your ^pp$+pp2+++=your
tenant ^nn++++=tenant
rents ^nns++++=rents."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ten
ten ^cd++++=EXTRAWORD
dollars ^nns++++=dollars."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
down ^rb+phrv+++=down
that ^dt+dem+++=that
the ^ati++++=the
witness ^nns+nom+++=witness
was ^vbd+bedz+vrb++=was
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
" ^zz++++="Mostly?"
mostly ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
down ^rb+phrv+++=down
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Save ^vb++++=Save
the ^ati++++=the
ink ^nn++++=ink."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
folded ^vbd+++xvbn+=folded
her ^pp3o+pp3+++=her
arms ^nns++++=arms
and ^cc++++=and
watched ^vbd+++xvbn+=watched
Noah ^np++++=Noah
with ^in++++=with
narrowing ^xvbg+++xvbg+=narrowing
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
tried ^vbd+++xvbn+=tried
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
your ^pp$+pp2+++=your
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^to++++=to
clean ^vbi++++=clean
the ^ati++++=the
shack ^nn++++=shack?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
heard ^vbd+vprv++xvbn+=heard
" ^zz++++="wife,"
wife ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="clean,"
clean ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="shack,"
shack ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
which ^wdt+who+whq++=which
was ^vbd+bedz+aux++=was
enough ^qlp++++=enough
to ^to++++=to
arrange ^vbi++++=arrange
the ^ati++++=the
wrong ^jj+atrb+++=wrong
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
needed ^vbd+++xvbn+=needed
cleaning ^nvbg+++xvbg+=cleaning.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
