Old ^jj+atrb+++=Old
your ^pp$+pp2+++=your
existence ^nn+nom+++=existence
for ^in++++=for
some ^dti++++=some
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
suspect ^vb+vprv+++=suspect
wrong ^jj++++=wrong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+aux++=were
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
a ^at++++=a
German ^jj+atrb+++=German
position ^nn+nom+++=position
carrying ^vwbg+++xvbg+=carrying
German ^jj+atrb+++=German
papers ^nns++++=papers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
flew ^vbd+++xvbnx+=flew
me ^pp1o+pp1+++=me
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
three ^cd++++=three
officers ^nns+nom+++=officers
exchanged ^vbd+++xvbn+=exchanged
glances ^nns+nom+++=glances.
. ^zz++++=EXTRAWORD
" ^zz++++="Flew
flew ^vbd+++xvbn+=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
a ^at++++=a
airyplane ^nn+++??+=airyplane."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
where ^wrb+who+++=where?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Turnip
turnip ^nn++++=EXTRAWORD
field ^nn++++=field."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^npt+nom+++=lieutenant
made ^vbd+++xvbn+=made
a ^at++++=a
choking ^jj+++xvbg+=choking
sound ^jj++++=sound
and ^cc+phrs+++=and
pretended ^vb+++xvbn+=pretended
to ^to+vcmp+++=to
cough ^vb++++=cough.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
turnip ^nn++++=turnip
field ^nn++++=field?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
" ^zz++++="Habbage's."
habbage ^nn+nom+++=EXTRAWORD
's." ^nn+++??+=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
where ^wrb+who+++=where
is ^vbz+bez+vrb++=is
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
turnip ^nn++++=turnip
field ^nn++++=field?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Beyond
beyond ^in++++=EXTRAWORD
Swaffham ^np+++??+=Swaffham
way ^nn++++=way,
, ^zz++++=EXTRAWORD
past ^jjb++++=past
the ^ati++++=the
lower ^jjr+atrb+++=lower
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
of ^in++++0=o'
Barrow ^np++++=Barrow's
's ^$++++=EXTRAWORD
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
go ^vb++++=go
by ^in++++=by
the ^ati++++=the
chalk ^nn++++=chalk
pit ^nn++++=pit,
, ^zz++++=EXTRAWORD
take ^vb++++=take
the ^ati++++=the
stile ^nn++++=stile
where ^wrb+who+++=where
old ^jj+atrb+++=old
Moss ^np++++=Moss's
's ^$++++=EXTRAWORD
bull ^np++++=bull
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
last ^rb++++=last
Michaelmas ^np+++??+=Michaelmas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
major ^jj+atrb+++=major's
's ^vbz+bez+aux++0=EXTRAWORD
patience ^nn+nom+++=patience
weakened ^vbd+++xvbn+=weakened.
. ^zz++++=EXTRAWORD
" ^zz++++="County?"
county ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Norfolk,
norfolk ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
of ^in+emph+++0=o'
course ^nn+emph"+++=course."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Suppose
suppose ^vb+vprv+tht0++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
us ^pp1o+pp1+++=us
the ^ati++++=the
whole ^jj+atrb+++=whole
story ^nn++++=story."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
Sam ^np++++=Sam
told ^vbd+vpub++xvbn+=told
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub++xvbnx+=told
them ^pp3o+pp3+++=them
of ^in++++=of
Aggie ^np++++=Aggie's
's ^$++++=EXTRAWORD
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
the ^ati++++=the
seventeen ^cd++++=seventeen
rows ^nns++++=rows,
, ^zz++++=EXTRAWORD
the ^ati++++=the
damaged ^jj+atrb++xvbn+=damaged
crop ^nn++++=crop,
, ^zz++++=EXTRAWORD
the ^ati++++=the
German ^jj+atrb+++=German
machine ^nn++++=machine,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pistol ^nn++++=pistol,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flight ^nn++++=flight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
onion ^nn++++=onion,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pink ^jj+atrb+++=pink
officer ^nn++++=officer
and ^cc++++=and
the ^ati++++=the
proposal ^nn+nom+++=proposal
to ^to+ncmp+++=to
leave ^vbi++++=leave
him ^pp3o+pp3+++=him
dead ^jj++++=dead
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
trench ^nn++++=trench.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub+tht0+xvbnx+=told
it ^pp3+it+++=it
in ^in++++=in
strict ^jj+atrb+++=strict
relation ^nn+nom+++=relation
to ^in++++=to
matters ^nns+nom+++=matters
as ^ql++++=as
he ^pp3a+pp3+++=he
valued ^vbd+++xvbnx+=valued
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
pursuit ^nn++++=pursuit
over ^in++++=over
the ^ati++++=the
Channel ^npl++++=Channel
received ^vbd+++xvbn+=received
two ^cd++++=two
sentences ^nns+nom+++=sentences.
. ^zz++++=EXTRAWORD
The ^ati++++=The
destruction ^nn+nom+++=destruction
of ^in++++=of
the ^ati++++=the
Western ^jj++++=Western
Front ^jjb++++=Front
received ^jj+atrb++xvbn+=received
one ^pn++++=one.
. ^zz++++=EXTRAWORD
The ^ati++++=The
loss ^nn++++=loss
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
hoe ^vb++++=hoe
required ^jj+atrb++xvbn+=required
detailed ^jj+atrb+++=detailed
treatment ^nn+nom+++=treatment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
three ^cd++++=three
times ^nns++++=times
to ^in++++=to
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
turnips ^nns++++=turnips
crushed ^vwbn+++xvbn+=crushed
during ^in++++=during
the ^ati++++=the
landing ^nvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^npt+nom+++=lieutenant
stopped ^vbd+++xvbn+=stopped
smiling ^jj+++xvbg+=smiling.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain
took ^vbd+++xvbn+=took
notes ^nns++++=notes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^npt++++=major
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=should
the ^ati++++=the
German ^jj+atrb+++=German
pilot ^nn++++=pilot
seize ^vb++++=seize
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="'Cause
' ^zz++++=EXTRAWORD
cause ^nn++++=EXTRAWORD
Oi ^uh++++=Oi
look ^vb++++=look
like ^in++++=like
that ^dt+dem+++=that
Paul ^np++++=Paul
feller ^nn++++=feller."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
admit ^vb+vpub+++=admit
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
admit ^vb+vpub+tht0++=admit
he ^pp3a+pp3+++=he
look ^vb++++=look
like ^in++++=like
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Oi ^uh++++=Oi
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
likely ^jj++++=likely."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
the ^ati++++=the
Germans ^nns+nom+++=Germans
tell ^vb++++=tell
you ^pp2+pp2+++=you
where ^wrb+who+++=where
Jouperts ^np+++??+=Jouperts
is ^vbz+bez+vrb++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
gardener ^nn+nom+++=gardener."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain
leaned ^vbd+++xvbn+=leaned
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="Where?"
where ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Near
near ^in+pl+++=EXTRAWORD
some ^dti++++=some
British ^jj++++=British
general ^jj++++=general."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
general ^jj++++=general?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Didn't
did ^vbd+dod+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Didn't
did ^vbd+dod+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Think,
think ^vb+vprv+++=EXTRAWORD
, ^zz++++=EXTRAWORD
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
be ^vb+be+vrb++=be
thinkin ^nn+++??+=thinkin'."
'." ^nn+++??+=EXTRAWORD
Sam ^nn++++=Sam
shut ^vbd+++xvbn+=shut
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
officers ^nns+nom+++=officers
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
thoughts ^nns++++=thoughts
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move
in ^in++++=in
disciplined ^jj+atrb+++=disciplined
order ^nn++++=order.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
wandered ^vbd+++xvbnx+=wandered
from ^in++++=from
the ^ati++++=the
pink ^jj+atrb+++=pink
officer ^nn++++=officer's
's ^$++++=EXTRAWORD
moustache ^nn++++=moustache
to ^in++++=to
the ^ati++++=the
lost ^jj+atrb++xvbn+=lost
onion ^nn++++=onion,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
onion ^nn++++=onion
to ^in++++=to
Aggie ^np++++=Aggie's
's ^$++++=EXTRAWORD
runner ^nn++++=runner
beans ^nns++++=beans,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
beans ^nns++++=beans
to ^in++++=to
the ^ati++++=the
German ^nn++++=German
spy ^vb++++=spy
who ^whp+who+++=who
claimed ^vbd+vpub++xvbn+=claimed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
gardener ^nn+nom+++=gardener.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^npt+nom+++=lieutenant
whispered ^vbd+vpub++xvbn+=whispered,
, ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
genuine ^jj+pred+++=genuine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
the ^ati++++=the
cleverest ^jjt+atrb+++=cleverest
actor ^nn++++=actor
in ^in++++=in
Europe ^np++++=Europe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
murmured ^vbd+++xvbn+=murmured
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
opened ^vbd+++xvbn+=opened
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Roses,"
roses ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
pink ^jj+atrb+++=pink
chap ^nn++++=chap
said ^vbd+vpub+tht0+xvbn+=said
something ^pn++++=something
about ^in++++=about
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
Said ^j+++xvbn+=Said
your ^pp$+pp2+++=your
general ^jj++++=general
had ^vb+hv+vrb++=had
a ^at++++=a
house ^nn++++=house
with ^in++++=with
white ^jj+atrb+++=white
roses ^nns++++=roses
on ^in++++=on
the ^ati++++=the
south ^nr+pl+++=south
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
stone ^nn++++=stone
peacock ^nn++++=peacock
over ^in++++=over
the ^ati++++=the
gate ^nn++++=gate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
major ^npt++++=major
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^nn++++=captain
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
moving ^vbg+++xvbgx+=moving
toward ^in++++=toward
a ^at++++=a
map ^nn++++=map.
. ^zz++++=EXTRAWORD
" ^zz++++="White
white ^jj+atrb+++=EXTRAWORD
roses ^nns++++=roses.
. ^zz++++=EXTRAWORD
Stone ^nn++++=Stone
peacock ^nn++++=peacock.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
be ^vb+be+vrb++=be
La ^&fw++++=La
Ferme ^np+++??+=Ferme
Blanche ^np++++=Blanche."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="General
general ^jj+atrb+++=EXTRAWORD
Wexford ^np++++=Wexford's
's ^$++++=EXTRAWORD
headquarters ^nns+nom+++=headquarters,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
gardener ^nn+nom+++=gardener
came ^vbd+++xvbn+=came
there ^rn+pl+++=there
six ^cd++++=six
months ^nns++++=months
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
the ^ati++++=the
lieutenant ^nn+nom+++=lieutenant.
. ^zz++++=EXTRAWORD
" ^zz++++="Alsatian
alsatian ^np++++=EXTRAWORD
refugee ^nn++++=refugee,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^npt++++=captain
seized ^vbd+++xvbn+=seized
a ^at++++=a
telephone ^nn++++=telephone.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
followed ^vbd+vprv++xvbn+=followed
a ^at++++=a
rapid ^jj+atrb+++=rapid
exchange ^nn++++=exchange
of ^in++++=of
names ^nns++++=names,
, ^zz++++=EXTRAWORD
places ^nns++++=places
and ^cc++++=and
military ^jj+atrb+++=military
phrases ^nns++++=phrases.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
listened ^vbd+++xvbn+=listened
until ^cs+sub+++=until
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
apparent ^jj++++=apparent
that ^tht+jcmp+++=that
nobody ^pn++++=nobody
was ^vbd+bedz+aux++=was
arranging ^vbg+vsua++xvbgx+=arranging
his ^pp$+pp3+++=his
return ^nn++++=return
to ^in++++=to
Norfolk ^np++++=Norfolk.
. ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced.
. ^zz++++=EXTRAWORD
" ^zz++++="Hush,
hush ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
sport ^nn++++=sport,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
lieutenant ^nn+nom+++=lieutenant.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
hush ^vb++++=hush
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Oi ^uh++++=Oi
been ^vprf+ben+aux+xvbn+=been
taken ^vpsv++agls+xvbnx+=taken
from ^in++++=from
my ^pp$+pp1+++=my
work ^nn++++=work,
, ^zz++++=EXTRAWORD
hit ^xvbn+++xvbn+=hit
by ^in++++=by
two ^cd++++=two
Germans ^nns+nom+++=Germans,
, ^zz++++=EXTRAWORD
blown ^j+++xvbn+=blown
up ^rp++++=up,
, ^zz++++=EXTRAWORD
dug ^xvbn+++xvbn+=dug
up ^rp++++=up
and ^cc++++=and
called ^xvbn+++xvbn+=called
names ^nns++++=names.
. ^zz++++=EXTRAWORD
Oi ^uh++++=Oi'm
'm ^vb+bem+vrb++0=EXTRAWORD
due ^jj+atrb+++=due
home ^nr++++=home
for ^in++++=for
tea ^nn++++=tea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^npt+nom+++=lieutenant
looked ^vbd+++xvbn+=looked
at ^rb++++=at
his ^pp$+pp3+++=his
wristwatch ^nn++++=wristwatch.
. ^zz++++=EXTRAWORD
" ^zz++++="Tea
tea ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
some ^dti++++=some
time ^nn++++=time
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aggie'll
aggie ^nn+++??+=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
keep ^vb++++=keep
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
asked ^vbd+vsua++xvbn+=asked
Sam ^np++++=Sam
further ^jjb+atrb+++=further
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
he ^pp3a+pp3+++=he
describe ^vb++++=describe
the ^ati++++=the
real ^jj+atrb+++=real
Jouperts ^np+++??+=Jouperts?
? ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
the ^ati++++=the
Germans ^nns+nom+++=Germans
mentioned ^vbd+vpub++xvbn+=mentioned
signals ^nns+nom+++=signals,
, ^zz++++=EXTRAWORD
contacts ^nns++++=contacts,
, ^zz++++=EXTRAWORD
dead ^jj++++=dead-letter
- ^zz++++=EXTRAWORD
letter ^nn++++=EXTRAWORD
boxes ^vbz++++=boxes?
? ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
had ^vb+hv+aux++=had
not ^xnot++not++=not
listened ^vbd+++xvbn+=listened
to ^in++++=to
the ^ati++++=the
parts ^nns++++=parts
that ^tht+rel+subj++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
concern ^vb++++=concern
his ^pp$+pp3+++=his
execution ^nn+nom+++=execution.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
he ^pp3a+pp3+++=he
recall ^vb+vprv+++=recall
any ^dti++++=any
names ^nns++++=names?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
recalled ^vbd+vprv++xvbnx+=recalled
only ^rb+down+++=only
Jouperts ^np+++??+=Jouperts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
pronounced ^vbd+++xvbnx+=pronounced
that ^dt+dem+++=that
in ^in++++=in
four ^cd++++=four
different ^jj+atrb+++=different
ways ^nns++++=ways.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
next ^ap++++=next
hour ^nn++++=hour
telephones ^nns++++=telephones
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Messengers ^nns+nom+++=Messengers
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went.
. ^zz++++=EXTRAWORD
The ^ati++++=The
officers ^nns+nom+++=officers
bent ^vbd+++xvbn+=bent
over ^in++++=over
maps ^nns++++=maps.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
obtained ^vwbn+++xvbn+=obtained
another ^dt++++=another
mug ^nn++++=mug
of ^in++++=of
tea ^nn++++=tea
and ^cc++++=and
a ^at++++=a
slice ^nn++++=slice
of ^in++++=of
bread ^nn++++=bread
spread ^vbd+++xvbn+=spread
with ^in++++=with
something ^pn++++=something
described ^vbd+++xvbn+=described
as ^ql++++=as
margarine ^nn++++=margarine.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ate ^vbd+++xvbnx+=ate
suspiciously ^rb++++=suspiciously.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
telephone ^nn++++=telephone
rang ^vbd+++xvbn+=rang
once ^rb+tm+++=once
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^npt++++=captain
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
sharpened ^vwbn+++xvbn+=sharpened
as ^ql++++=as
he ^pp3a+pp3+++=he
listened ^vbd+++xvbnx+=listened.
. ^zz++++=EXTRAWORD
" ^zz++++="Good,"
good ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Hold ^nn++++=Hold
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Search ^nn++++=Search
everything ^pn++++=everything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
replaced ^vbd+++xvbnx+=replaced
the ^ati++++=the
receiver ^nn+nom+++=receiver.
. ^zz++++=EXTRAWORD
" ^zz++++="They've
they ^pp3a+pp3+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
arrested ^vprf+++xvbnx+=arrested
the ^ati++++=the
gardener ^nn+nom+++=gardener
at ^in++++=at
La ^&fw++++=La
Ferme ^np+++??+=Ferme
Blanche ^np++++=Blanche."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
major ^npt++++=major
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
" ^zz++++="And?"
and ^cc++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wireless
wireless ^jj++++=EXTRAWORD
set ^vwbn+++xvbn+=set
beneath ^in+pl+++=beneath
the ^ati++++=the
potting ^nn++++=potting
shed ^vbd+++xvbn+=shed.
. ^zz++++=EXTRAWORD
Codes ^nns++++=Codes
in ^in++++=in
a ^at++++=a
hollow ^jj++++=hollow
pruning ^xvbg+++xvbg+=pruning
handle ^vb++++=handle.
. ^zz++++=EXTRAWORD
Plans ^nns++++=Plans
of ^in++++=of
the ^ati++++=the
northern ^jj+atrb+++=northern
batteries ^nns+nom+++=batteries
in ^in++++=in
his ^pp$+pp3+++=his
mattress ^nns+nom+++=mattress.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
burn ^vbi++++=burn
a ^at++++=a
message ^nn+nom+++=message
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^nn+nom+++=lieutenant
gave ^vbd+++xvbn+=gave
a ^at++++=a
low ^jj+atrb+++=low
whistle ^nn++++=whistle.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
Jouperts ^np+++??+=Jouperts?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
description ^nn+nom+++=description
matches ^nns++++=matches.
. ^zz++++=EXTRAWORD
Better ^jjr++++=Better
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
arresting ^jj+atrb+++=arresting
officer ^nn++++=officer
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='You
