prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm,ai,4000_story_2489_llm.txt,37.3,4.6,4412,2.9,0.2,56,7.3,0.9,2.3,0.5,14.1,11.3,0.2,1.8,0.5,1.8,0.2,0,1.8,10.2,12.2,0.9,0.5,298.3,88.2,33.3,84.8,59.8,13.8,0.7,3.6,0.9,1.6,52.1,6.8,6.3,24.7,6.3,3.9,2.9,1.1,1.6,2,2.9,15.6,2.3,4.3,6.3,2.5,2.3,2.5,15.6,23.1,22.2,2.7,5.2,51.2,81.1,1.6,153.9,2.9,1.4,0,2,1.6,1.6,0.7,0.2,0,0,0,0,0,0,1.1,0.7,0.7,1.8,0.2,0,0,0.2,0,0,0.9,0,0,0.7,0.5,5.9,0.2,0,6.1,4.5,0.2,5.7,1.1,0,0.5,0,0.2,0,0,0,18.6,3.6,0.9,12.2,20.2,3.9,5.4,10.4,2.3,1.8,2,2,0.2,0.9,0.2,28.3,19.5,22.9,1.8,7.7,5.7,4.1
llm,ai,4000_story_2490_llm.txt,34,4.2,3776,3.7,0.8,48.7,5.6,0,1.3,0,28.6,18.8,1.3,3.4,0.3,1.6,0.3,0.3,0.3,4,20.7,1.6,1.3,254,84.5,25.7,121.3,73.4,12.2,0.5,2.4,0.8,1.9,12.4,10.3,14.3,33.6,4,2.9,2.6,1.3,1.9,1.1,6.9,7.4,0.3,2.6,6.6,0.8,0.3,8.2,8.7,33.9,10.3,1.9,3.7,60.4,107.5,1.9,178.8,2.4,0.3,0,2.9,1.3,1.1,0.8,0,0,0,0,0,0,0,0.3,0,1.6,0,0.3,0,0,0,0,0,0.8,0.3,0,0.5,0.3,6.1,0,0,6.1,2.1,0,2.9,1.1,0.3,0,0,0,0,0,0,12.2,4.5,0.3,7.4,20.9,2.9,2.6,5.3,5.3,2.1,4.2,3.4,0,1.1,0,35.8,16.2,15.6,1.9,9,10.3,6.9
llm,ai,4000_story_2497_llm.txt,34.5,4.4,3624,3.3,16,29.5,5.5,2.2,0.6,0,7.5,13.2,0.6,1.7,0.3,2.2,0.3,0,0,4.4,14.1,0.3,1.7,271.5,83.6,24.3,128.6,68.2,10.2,0.8,0.8,0,1.4,23.5,7.5,9.1,26.8,8,5,1.1,1.1,0.3,0.6,4.1,8,0.3,7.2,7.2,1.4,2.5,3.9,9.7,25.4,15.5,0.3,1.7,56.3,81.1,3.6,181.8,3.9,0.8,0,3.9,1.1,0.6,0.3,0,0,0,0,0,0.3,0,0,0.3,0.6,1.4,0,0,0,0,0,0,0.3,0.3,0,0.8,0.8,5.8,0,0.3,6.1,2.2,0,2.5,1.9,0.3,0,0,0,0,0,0,7.2,1.7,1.4,7.2,21.2,2.8,6.9,2.2,0.8,0.6,0.3,1.1,0.8,0,0.6,36.7,20.1,12.1,3.3,6.6,6.6,5.8
llm,ai,4000_story_2519_llm.txt,36.3,4.6,4933,2,15.4,39.1,14.8,1.2,1.2,0.6,11.1,20.1,0.6,1.2,0.2,4.1,0.4,0.2,0.6,3.6,16.8,0.4,2.4,296.8,101.6,35.7,95.7,49.1,13,1.2,3,1,2,47.2,6.5,8.1,26.8,4.5,5.3,1.6,1.2,0.4,2,2.6,6.1,1,4.1,6.9,1.8,2.4,4.5,9.3,28.2,11.1,1,5.3,67.7,75,1.6,150.4,3.6,0.6,0,2.2,0.4,1.2,0.4,0,0,0,0,0,0,0,0.6,0.2,0.2,0.8,0.2,0,0,0,0,0,0.2,0.4,0,1.2,0.6,4.3,0,0,4.3,2,0,2.2,2.2,0.4,0.4,0,0,0,0,0,5.7,3,1,6.1,27.6,5.7,6.1,5.3,1,1.8,1,2.4,0.6,0.6,0.2,23.5,12.4,16,1.8,4.3,8.1,5.1
llm,ai,4000_story_2544_llm.txt,34.3,4.5,5049,2.8,4.2,36.2,1.8,0.2,1.2,1,39.6,11.1,0,0.4,0,2.2,0.2,0.8,0.2,6.1,15.4,0.4,3.4,254.3,101,32.3,106.2,44.8,7.7,0.4,1.4,0.4,0.8,19.8,6.5,15.6,35.7,8.7,3,1.6,2.4,0.6,0.8,3.6,4.2,0.4,4.4,8.1,0.8,3.2,2.4,9.7,27.1,8.9,0.6,2.2,60,86.2,2.8,163.2,6.5,1.8,0,0.8,0.4,2,1.4,0,0,0,0,0,0,0,0,0.6,1,1,0.4,0,0.4,0,0.2,0,0,0,0,0.4,0.2,4.6,0,0,4.6,3,0.6,3.6,0.6,0.4,0.2,0,0,0,0,0,3,3.2,1,10.3,27.9,2.8,6.1,3.4,0.2,3,0.8,2,0.6,1,0,39,13.5,18.2,2.2,3,9.5,6.9
llm,ai,4000_story_2559_llm.txt,37.8,4.5,4767,5.2,0.8,62.5,16.6,0.2,3.6,0.6,28.5,13.6,1.5,1.9,0.2,4.6,0.2,0.4,0.4,5,12.8,0.4,1.9,240,75.5,31.3,98.2,49.9,8.8,0.8,3.1,0.2,2.1,23.3,8.6,7.6,39,5,4.2,1.5,3.4,1.3,0.6,4.8,4.4,1,2.3,8.2,0.8,2.1,6.9,10.5,28.3,7.8,0.8,4.2,62.1,95,0.8,171.8,2.7,1.3,0,3.4,0.2,2.1,1.3,0,0,0.2,0,0,0,0,0,0.2,0.2,0.8,0.4,0.2,0.4,0,0,0,0,0,0.4,1.5,2.7,6.9,0.2,0,7.1,1.7,0.6,2.3,4.6,0.2,0.2,0,0,0,0,0.2,14.9,4.6,2.5,8,20.3,1.9,4.8,5.9,0.8,2.9,2.3,2.3,0.2,0.8,0.4,29.6,21.6,16.4,1.3,6.3,8.8,3.8
llm,ai,4000_story_2573_llm.txt,34.5,4.7,5020,1.6,1.8,33.9,3,0.4,3.2,0.8,58,7.8,0.2,2.4,0.2,6.8,0,0.6,0.8,5,18.5,0.6,0.8,288.4,82.3,36.7,105.4,17.1,11,0.8,2.2,0,1.6,42.2,5.4,14.3,25.5,9.2,3.4,3.2,1.4,1,0.6,2.6,7.6,0.6,4.2,7.6,3.2,2,3.2,9.4,31.5,12.4,1.4,3,61.8,78.1,2.2,162,6.8,2.4,0,3.4,0.2,1.2,1.4,0,0.2,0,0,0,0.2,0,0.2,0.2,1,1.2,0.4,0,0.4,0,0.2,0,0,0.2,0.2,0.4,0.8,6.2,0.2,0.2,6.6,3,0.6,3.6,1.6,0,0.2,0,0.2,0,0,0,10.6,4,3,10.2,24.5,2.4,5.4,10.4,3.4,1.4,0.8,0.2,0.6,0.2,1.4,35.9,15.5,9.6,3.8,8.2,7.6,4.6
llm,ai,4000_story_2582_llm.txt,34.8,4.5,4060,4.4,5.9,39.7,4.9,1.2,1.7,0.7,46.3,11.1,0.7,0.5,0.5,4.2,0,0.5,0.2,7.1,14.8,0,2.2,239.7,90.9,28.6,110.3,47.5,7.9,0.5,1,0.2,2.7,27.8,8.9,13.5,37.9,5.7,6.9,1,1.5,1.5,0.7,4.7,4.7,1,4.4,6.9,2.2,2,3.7,15.5,26.4,10.1,0.2,1.7,64.5,98.8,0.7,168.5,5.9,0.5,0,1,0.5,3.9,1.7,0,0.2,0,0,0,0.2,0,0.2,0.2,1.2,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0,0,0.5,7.1,0.2,0.2,7.6,2.7,0.5,3.4,0.7,0.2,0.2,0,0,0,0,0,3.7,3.7,1,7.1,23.4,0.7,5.7,4.4,1,2.5,0.2,1,0.2,0.7,0,39.2,9.9,15.5,2.7,6.2,7.6,7.1
llm,ai,4000_story_2588_llm.txt,35.3,4.5,2403,2.9,2.1,84.1,1.2,0,3.7,1.2,57.8,7.5,2.1,1.2,0,2.9,0,0.8,0.4,7.1,14.1,0.4,0.4,242.6,79.5,35,66.2,45.4,15.4,1.7,2.9,1.2,1.7,50.8,10,5.8,27.5,7.5,1.7,3.3,1.2,2.9,1.2,1.7,9.2,0.8,2.1,9.6,2.5,3.3,8.3,11.7,27.9,12.1,0.8,5.8,72,104.5,0.8,159.4,5,0.4,0,3.3,1.2,1.7,2.5,0,0,0,0,0,0,0,1.2,0.8,2.1,0.4,0.8,0,0.8,0,0,0,0.8,0.4,0,1.2,1.2,8.7,0,0,8.7,5.4,0.8,7.1,2.9,0,0,0,0,0,0,0,13.7,5,2.5,9.2,17.5,1.7,5.4,12.5,2.1,0,0.8,1.7,0,0.4,0.4,25.4,17.1,21.6,0.4,5.4,12.5,4.6
llm,ai,4000_story_2594_llm.txt,37.5,5,2287,2.2,0,23.6,0,0,0.9,0.9,50.7,14,0.4,0,0.4,2.6,0.4,0,0,3.9,18.8,0,0.4,266.3,110.2,63,86.1,10.9,10.9,2.2,2.6,1.7,3.5,42,5.2,13.6,31.9,2.6,1.3,0,0.4,1.7,1.3,3.5,5.2,0.9,5.2,12.7,2.6,5.2,3.5,7,35.4,11.4,0,6.6,102.8,61.7,0,129.9,5.2,1.3,0,0.9,1.3,2.2,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0.4,0.4,0.9,5.7,0,0,5.7,0.9,0,0.9,1.7,0,0,0,0,0,0,0,3.9,2.2,3.9,7,23.6,2.2,5.2,10.5,1.7,1.7,0.4,2.2,0,0.4,2.2,17.9,7.9,13.1,1.3,6.6,8.3,2.6
llm,ai,4000_story_2597_llm.txt,36.5,5,3456,2.3,0,41.7,9.5,0,1.4,2.3,43.1,15.6,0.3,2.3,0,3.5,1.2,0.9,1.2,4.1,16.2,1.2,0.6,240.5,101,51.8,103.3,36.2,17.4,2,0.9,2,3.8,52.1,7.8,11,32.7,5.5,2,2.9,0.9,0.6,2.3,3.2,4.9,1.4,4.3,9.3,4.3,3.5,4.9,6.7,32.4,10.7,2.3,4.9,90.6,88.8,1.2,160,3.2,1.4,0,1.4,1.4,1.2,2.6,0,0.3,0,0,0.3,0,0.3,0.3,0,0.6,0.6,0.9,0,0,0,0.3,0,0.3,0,0,1.4,0.9,6.7,0.3,0.6,7.5,2.3,0.3,2.9,2.3,0,0,0,0,0,0,0,3.5,4.6,4.3,11.9,18.5,4.3,2.9,6.7,3.8,0.9,0.3,0.9,0.3,2,1.7,21.7,15.3,18.2,0.9,7.2,14.2,4.3
llm,ai,4000_story_2599_llm.txt,35.8,5,6400,1.3,0.6,23.3,0.6,0,0.5,1.3,28.8,8,0.3,1.3,0,2.2,0.9,0.3,0,5.5,19.2,0.5,0.6,267.7,102.3,60,101.3,36.7,16.3,2.5,2.7,0.6,2.7,51.9,7.2,23,28.9,5.6,3,1.1,1.9,0.8,1.7,3.3,10.2,1.1,6.3,8.4,3.6,3.4,5.2,9.2,33.4,17.5,0.5,5.8,95,66.1,0.9,146.1,4.4,1.4,0.3,1.3,0.6,2.3,2,0.5,0.2,0,0,0.2,0,0,0,0.5,0.5,0.8,1.4,0,0.3,0.2,0.2,0,0.3,0.2,0,1.1,0.5,6.3,0.6,0.2,7,3.1,0.6,4.1,1.7,0,0,0.2,0,0,0,0,6.3,6.1,3.6,8.4,28,3.3,3.6,7.2,4.7,1.6,1.1,1.6,0.5,1.7,1.6,23.8,11.1,14.5,2.7,5.8,10.6,3
llm,ai,4000_story_2609_llm.txt,38.3,4.8,2942,1,1.7,52,22.1,0.7,2.4,0.7,26.5,12.9,1,2.4,0,2.7,0.3,0.7,2,5.4,15,1,0.3,293.7,69.7,31.3,96.2,53.4,14.6,0.3,3.1,0.3,0.7,32.3,7.8,6.1,29.9,3.1,6.8,2,1,1.7,2.4,3.1,4.8,1,4.4,4.4,1.7,3.7,4.4,13.9,23.5,10.2,3.1,3.7,62.5,102,1,160.4,4.8,0.7,0.3,2.7,0.7,0.3,0,0.3,0,0,0,0,0,0,0.3,0.3,0.3,0.7,0,0.3,0.3,0,0,0,0.7,0.3,0,3.1,0.3,3.7,0.3,0,4.1,1.7,0.7,3.1,3.7,0,0,0,0,0,0,0,17.3,3.1,1.4,4.4,13.3,2.4,6.8,13.3,2.7,0.7,2.4,1.4,0,1,0,28.2,17.7,14.3,2.4,4.8,12.9,6.8
llm,ai,4000_story_2611_llm.txt,37,5,2863,2.4,1,23.8,0,0.3,0,1.7,53.8,19.6,0.7,0.3,0.7,1,0.7,0.7,0.3,8.4,19.2,0,0.3,241.7,107.2,62.5,87.7,10.1,16.4,2.8,1.4,1.4,5.6,60.8,7,9.1,34.6,5.6,1.4,1.4,1,0.7,3.1,4.2,3.8,1.4,5.2,11.2,4.2,4.2,6.6,10.5,37.4,10.5,0.3,5.6,106.9,63.9,1,130.3,2.8,1,0,1.4,1,1,0.7,0,0,0,0,0.3,0,0,0,0.3,0.3,1,0,0,0,0,0,0,0,0.3,0,0.3,1,4.2,0,0.3,4.5,1.7,0,1.7,1.7,0,0,0,0,0,0,0,6.3,2.8,4.9,12.2,12.9,2.4,3.1,9.8,1,1.7,0,1.7,0,2.4,1.4,18.5,8.4,15.7,0.3,8,7.3,3.5
llm,ai,4000_story_2613_llm.txt,36.8,5.1,6518,1.7,0.3,33.4,0.2,0.5,0.5,0.8,16.9,13.3,0.5,0.3,0.3,2.5,0.8,0.2,0.2,6.4,15,0.5,0.6,287.4,110.9,52.2,81.5,27.2,14.1,2.6,3.8,1.2,1.2,52.9,5.1,8.9,29.3,6.1,3.4,1.2,1.4,0.8,2.6,2.1,6.1,1.4,6.8,8.7,3.7,3.5,4.6,10.6,26.7,14.3,0.6,7.7,84.5,44.2,0.8,139.2,5.8,0.6,0.2,2,1.1,1.8,1.4,0,0.2,0,0.2,0,0,0.2,0.3,0.3,0.9,0.9,1.1,0,0.3,0,0,0,0.2,0.6,0,1.4,0.9,6.3,0.2,0.3,6.8,3.5,0.3,4,2.9,0,0,0,0,0,0,0,5.5,4.6,4.1,13,15.8,4.4,3.1,7.2,1.1,1.8,0.8,1.5,0.2,1.1,1.4,18.1,10.9,15.8,0.6,9.1,11.8,3.2
llm,ai,4000_story_2616_llm.txt,37,5,3288,2.4,0.3,26.5,1.2,0,1.2,0,37.4,17.3,0,0.3,0.3,1.2,0.3,0.6,1.2,5.2,21,0,0.9,275.2,126.2,64.2,88.8,11.9,9.7,3.6,2.4,1.8,3.6,40.1,8.2,12.5,30.1,4.6,0.6,0.9,0.3,0.9,1.5,2.1,5.8,0.6,5.2,10,2.1,1.8,1.8,6.7,35.3,11.6,1.2,7.9,99.5,50.5,0.6,131.7,3.3,1.8,0,1.2,0.3,2.1,2.4,0,0,0,0,0,0,0.3,0,0.6,0.3,0.3,1.2,0,0,0,0,0,0,0,0,0.6,0.9,6.1,0,0.3,6.4,2.4,0,2.4,1.5,0,0,0,0,0,0,0,7,1.8,2.1,5.8,16.4,3.3,3.3,13.4,1.5,2.1,0.6,3.3,0,1.5,0.6,20.7,6.4,13.7,0.6,9.4,11.3,3.6
llm,ai,4000_story_2630_llm.txt,34.8,4.6,1954,2.6,0,39.4,3.1,0,1,0.5,6.1,8.7,1,0,1,3.6,0,0.5,0,5.6,27.6,0.5,0.5,266.6,113.1,38.4,98.8,48.6,12.3,3.1,1,0.5,3.6,22,5.6,15.4,29.2,2.6,3.1,1,2,0.5,0.5,3.1,7.2,1,5.1,11.3,5.1,1.5,5.6,9.2,44.5,13.3,0.5,4.6,78.3,57.8,0,155.6,4.6,1.5,0,4.1,0.5,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,6.1,0,0,6.1,1,0,1,0.5,0,0,0,0,0,0,0,7.7,0,0.5,5.1,11.3,5.1,2,16.9,0.5,1,2.6,3.1,0,2.6,0,29.2,14.8,26.6,0,7.7,7.7,3.6
llm,ai,4000_story_2632_llm.txt,39.5,4.8,3765,2.9,14.6,41.4,2.9,1.3,1.9,1.3,33.5,13,0.5,1.1,0.3,3.7,1.1,0,0,3.7,18.6,0.5,0.8,258.2,103.1,64.5,78.9,23.6,14.6,3.5,2.7,0.5,4.2,49.9,6.4,11.4,32.1,6.1,2.1,1.3,1.1,1.3,1.6,2.9,5.8,1.3,4.8,8.2,2.4,4.5,4.5,7.2,33.2,12,0.5,6.6,105.7,60,0.8,144,5.8,0.5,0,1.3,0.5,2.9,1.6,0.5,0,0,0,0,0,0,0.3,0,0.5,0.8,0.8,0,0.5,0,0,0.3,0.5,0.3,0,2.4,0.5,6.4,0.5,0,6.9,2.4,0.8,3.7,3.2,0,0,0,0,0,0,0,7.2,3.5,2.9,9.6,23.9,3.7,7.7,9.6,2.7,3.2,4.5,1.6,0,0.8,0.8,19.4,12.5,18.3,0.8,6.4,9.6,4.8
llm,ai,4000_story_2633_llm.txt,34.8,4.5,2560,1.6,0.4,33.2,3.1,0,1.2,0.4,9,8.2,0.8,2,0,2,0.4,0.8,0,2.7,34.8,0.8,0.4,298.4,109.4,33.6,107.4,60.2,12.5,2.7,3.5,0,4.7,21.1,5.5,14.1,34.4,3.1,1.6,2.3,0.4,0.8,2.3,5.9,3.5,0,2,8.6,2,2.7,2.7,5.1,50.4,5.5,0.8,6.3,64.8,72.3,1.6,151.6,2.3,0.8,0,2,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,1.2,0.8,3.1,0,0,3.1,0.4,0.4,0.8,2,0,0,0,0,0,0,0,9,0.8,1.6,5.1,17.6,2.3,2,14.5,2.3,1.2,1.6,2.3,0,0,0,27.3,22.3,13.7,0.4,9.4,10.9,3.1
llm,ai,4000_story_2639_llm.txt,38.8,4.8,3642,1.9,0,31.9,0,0,2.2,1.1,0,13.5,0.3,0,0.5,2.7,0,0.5,0.3,5.2,24.4,1.9,1.4,274,110.7,68.6,82.9,36.5,12.4,2.5,4.4,1.1,3.6,28.3,5.5,10.7,35.7,3.8,1.6,1.1,0.5,0.5,2.7,2.7,6,1.4,6.6,8.8,2.5,3.3,2.7,7.4,37.3,14,2.2,8,110.1,36.5,0,138.1,5.5,4.4,0,2.5,0.8,0.5,1.4,0.5,0,0,0,0,0,0,0.5,0.3,0,0,0.8,0,0.8,0,0,0.3,0.3,0.3,0,3,1.6,5.2,0.5,0,5.8,1.6,1.1,3,4.9,0,0,0,0,0,0,0,11,2.2,1.4,7.4,16.2,3.3,2.7,6,5.5,3,2.5,4.1,0.5,0,1.1,25.5,15.1,20.9,0.5,6.9,10.7,2.7
llm,ai,4000_story_2644_llm.txt,37.3,4.8,4085,1.7,0.7,32.3,0.2,0.2,1,1.2,69.5,10.5,0.2,0.2,0.2,2.4,0.2,0.2,0,5.6,15.7,0.5,0.7,272,108.7,42.6,96,17.6,14,4.4,2.4,1.7,2.9,42.1,3.9,7.8,27.4,5.4,3.2,1.7,0.7,0.2,2.2,3.4,9.5,1,8.3,11.8,4.4,3.4,2.9,9.1,31.3,18.8,0.5,8.6,74.2,87.4,0.5,151.3,3.4,1.5,0.2,2.4,0.7,0.7,0.5,0.2,0,0,0,0,0,0,0.5,0,0.5,0.7,0.5,0,0,0,0,0,0.2,0,0.2,1.2,0.7,4.4,0.2,0,4.7,2.2,0,2.4,2.2,0,0,0,0,0,0,0,11.5,4.2,2.4,7.6,23.5,4.4,4.7,5.4,3.9,1.5,1.7,1.5,0,0.7,0.5,22.8,12.2,17.6,1.2,6.4,7.8,2.9
llm,ai,4000_story_2648_llm.txt,39,5.1,2485,0.8,0,24.1,0.4,0.4,2,0.4,29.4,10.9,0.4,0.4,0,4,0,0.8,0,5.2,14.1,0,0.4,285.7,105,55.1,94.2,24.9,13.7,2.8,3.2,0.8,2,46.3,7.2,10.5,33.8,6,1.2,1.2,0.8,0,1.2,6,12.1,1.6,6.4,9.7,2.4,2.8,2.4,6.4,27,20.1,0,6.8,86.9,54.7,0,142.1,4,1.6,0,1.2,0.4,1.2,1.2,0,0,0,0,0,0,0.8,0,0.4,0.4,0.8,1.2,0,0.8,0,0,0,0,0,0,0.4,0,4,0,0.8,4.8,2.8,0.8,3.6,0.4,0,0,0,0,0,0,0,5.2,2.4,2.4,6.8,11.3,1.6,4,7.2,0.4,1.6,0.8,2.4,0,1.2,2,19.7,11.7,14.9,0.4,7.2,9.3,4.4
llm,ai,4000_story_2654_llm.txt,32.8,5.6,5275,1.1,0,27.3,0,0,1.3,1.1,0.4,11.8,0.2,1.5,0,1.5,0.2,0,0,8.2,25.2,0,0,277,121.3,74.3,82.5,40.6,10.2,3.8,7.8,2.5,1.5,106.2,3.4,1.5,24.3,9.9,1.9,4.2,0.6,2.5,2.5,2.8,14.4,4.2,6.3,5.5,4.2,1.5,4.2,12.5,34.3,24.8,0,14,101.8,40.9,1.5,126.1,2.5,0.6,0.6,2.1,2.3,1.3,1.5,0.6,0.4,0,0,0,0,0.2,0.4,0.2,1.1,1.9,0.4,0,0.8,0,0,0,0.6,0.2,0,0.8,0,7.2,0.9,0.2,8.3,4,0.8,5.3,0.9,0,0,0,0,0,0,0,8.2,14.8,5.9,24.1,3,0.4,3.4,3.8,6.3,1.1,0.6,0,0,1.5,9.3,16.3,9.3,11.4,4,4.9,8,1.3
llm,ai,4000_story_2655_llm.txt,35.8,4.4,2870,4.2,5.2,36.9,17.4,0.3,2.8,2.8,20.9,22.6,1,1.4,0.7,6.3,1.7,1,0.7,5.2,11.1,1.4,1,210.1,86.1,32.1,115.7,89.9,24.7,0.3,2.4,0.3,1.4,25.4,5.2,11.1,44.9,4.2,5.9,2.1,2.1,1.4,2.8,6.3,3.5,0,1.7,9.8,1.4,2.8,3.1,12.5,25.8,5.2,2.1,3.1,64.8,128.2,2.8,162.7,7.3,1,0.3,2.4,1,1.7,1,0,0,0,0,0,0,0,0.3,1.4,1,0,0.3,0,0.3,0,0,0,0,0,0,4.9,0.3,6.3,0,0,6.3,3.1,0.3,3.5,5.2,0.3,0.7,0,0,0,0,0.3,3.5,1.7,1,7.3,27.2,3.1,4.5,8,1.4,1.7,1.7,3.8,0,1,0,30.7,18.8,23.3,1.4,5.9,10.5,3.5
llm,ai,4000_story_2656_llm.txt,37.5,4.6,2514,3.6,6,34.2,4.4,0.4,2.8,1.2,5.6,8.8,1.6,0.8,1.2,6.8,1.2,0,4.8,4.4,11.9,0.4,1.2,260.9,83.1,40.6,110.6,80.4,15.5,0,2,0.8,3.6,24.7,7.6,9.5,51.3,6.8,2.8,2.8,1.6,2.4,3.6,5.6,4.4,0.4,2.8,7.6,0.8,2.8,5.2,9.5,25.5,7.6,5.2,2.8,83.9,90.3,1.2,154.7,9.9,0.4,0,0.4,0.8,1.6,2,0,0,0,0,0,0,0,0.4,0,1.6,0.8,1.2,0,0,0,0,0,0,0,0.4,2.4,1.2,4.8,0,0,4.8,4,0,4,4,0.8,0.4,0,0,0.4,0,0.4,10.7,2.4,2,8,25.5,2.4,5.6,7.6,5.6,0.8,6,2.4,0,0.4,0,31.8,16.3,14.7,2.8,6,9.5,5.6
llm,ai,4000_story_2659_llm.txt,35.5,4.5,5061,3.4,8.3,44.9,5.5,1.4,3.4,2.6,8.7,17.6,1.4,0.8,0.4,8.9,1.6,2.6,1.6,5.1,8.9,1.6,2.2,245.8,78.2,33.4,114.2,64.8,14.8,0.2,1.8,0.2,3.2,20.9,9.3,7.7,39.7,6.3,5.1,2,2.2,2.4,3,4.7,5.3,0,1.2,7.5,0.8,4.3,5.9,12.6,22.5,6.5,3.2,2.2,84.6,79,2.4,169.7,5.9,1.6,0.6,2,0.8,1.4,2,0,1,0,0,0,0,0.2,0,0.2,2,0.4,1.6,0,0.2,0,0.2,0,0.2,0,0,2.8,1.6,6.1,1,0.2,7.3,4.1,0.4,4.7,4.3,0.2,0.8,0,0,0.2,0,0,6.9,2.6,3.6,5.9,29.6,3,2.4,8.3,2.8,2.2,0.4,5.3,0.8,1,0.2,34.8,17,19.4,1.6,8.3,13.2,6.1
llm,ai,4000_story_2663_llm.txt,35.3,4.2,2533,4.7,7.5,37.1,11.1,0.4,1.2,0.8,5.9,15.8,1.2,1.2,0.4,6.7,0,0,0.4,5.1,10.7,0.4,4.7,255,94.4,26.5,100.3,81.7,12.6,0,0.8,0,2,17.8,7.9,11.8,35.1,6.3,5.5,0.4,3.6,2.8,2,3.6,5.1,0,2,5.9,0,2,3.9,13.4,23.3,7.1,0.8,0.8,50.5,98.7,3.9,155.2,9.9,2,0.4,3.2,0.8,0.8,0.4,0,0,0,0,0,0,0,0.4,0.4,0.8,0,0.4,0,0,0,0,0,0,0,0,3.2,1.2,5.1,0,0,5.1,2,0,2,4.3,1.6,1.2,0.4,0,0,0,0.4,7.9,2,1.6,3.9,32,2,4.3,10.7,5.1,1.6,1.6,2.4,0,0.8,0.8,45.8,12.6,11.4,2,3.9,8.7,7.9
llm,ai,4000_story_2666_llm.txt,33.8,4.2,3530,5.9,22.1,68,20.7,4.2,5.1,3.7,26.9,21.2,3.1,2.5,1.4,9.6,0.6,3.7,0.8,8.8,10.5,2,2.5,202.5,73.7,27.8,90.7,76.8,11.6,0,0.8,0,3.1,12.7,11,11.3,49.3,7.1,9.3,1.1,1.7,5.1,2.3,7.6,2.5,0.3,1.1,7.9,3.1,2,5.1,23.2,25.8,4,2.8,0.8,72.2,124.4,1.7,170.3,7.4,0.8,0.3,3.1,0.6,3.7,1.7,0,0.3,0,0,0,0,0,0.3,0.3,1.7,0.3,0.3,0,0,0,0.3,0,0.6,0,0.3,3.1,1.7,9.1,0.3,0,9.3,2.8,0.3,3.7,5.1,1.1,1.4,0,0,0,0,0,7.6,2,1.4,5.7,19,2,5.7,7.6,2.3,2,0.6,2,0.6,1.1,0,31.2,14.7,25.8,1.4,4.8,13.9,7.6
llm,ai,4000_story_2667_llm.txt,37.5,4.6,3494,4.3,4.6,54.4,14,1.1,2.6,0.6,22,16.9,1.4,1.1,0.3,5.2,1.1,2,0.6,6.6,6.6,0.3,0.9,246.4,79.6,37.5,101.9,77.3,14.6,0.3,2.3,0.3,1.7,30.6,9.4,9.2,34.1,9.4,4,1.1,0.3,3.7,2,4,4,1.7,3.7,5.7,1.1,3.4,6.3,14.3,15.5,9.4,0.9,2.9,73.3,113.3,2.6,172.3,8.6,1.4,1.1,3.4,1.1,0.6,1.4,0.9,0.3,0,0,0,0,0,0,0.6,1.7,1.1,0.9,0,0.3,0,0.3,0,0.3,0,0.3,1.1,1.7,6.6,1.1,0,7.7,4.3,0.6,5.2,3.1,0.6,0,0,0,0,0,0,10.3,2.9,1.7,7.4,24.3,1.1,4.9,4,1.4,2.3,1.4,1.7,0.3,1.4,0.3,32.3,24.9,21.5,1.7,5.4,9.4,4.9
