prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
human,human,4000_story_3737.txt,30,3.5,2178,4.6,86.3,74.4,14.7,3.7,0.9,1.8,75.8,11,1.4,0,0,3.2,0,0.9,1.4,4.1,36.3,0.5,0.9,309.9,74.4,20.7,60.1,47.8,5.1,0.5,0,0,0.5,12.9,3.2,6,40.4,9.6,7.3,0,2.8,0,0.9,11,5.1,0,1.8,1.8,0,0.5,1.4,11.5,41.3,6.9,1.8,0.5,45.9,138.2,3.2,143.7,1.8,0,0,2.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.4,0.5,0,0,0,0,0,0.5,0,0,5.1,0.5,4.6,0,0,4.6,1.8,0,2.3,5.5,0.5,0.5,0,0,0,0,0,8.7,0.9,1.4,6.9,10.1,1.8,5.1,2.3,1.4,4.1,1.8,0.9,1.4,2.3,0,33.1,20.2,10.6,0.5,1.4,7.3,4.1
human,human,4000_story_3749.txt,36.5,4.5,2336,3.9,3.9,80.1,13.7,0.9,3,2.1,16.3,8.6,0.4,0,0.9,6,0.4,2.1,3.9,4.3,14.1,0,0.9,258.6,107.4,61.6,15.8,52.7,7.7,1.3,2.6,0.9,7.3,36.8,3,9.4,39.8,6.4,3,0,1.3,1.7,1.3,6,5.6,2.6,0.9,1.7,1.7,2.1,5.6,9,24.4,9,3.9,4.7,95.9,82.6,3.4,109.2,7.7,1.7,0.4,1.3,0.4,1.7,2.6,0,0.4,0,0,0,0,0,0,0,1.3,0.9,0,0,0,0,0,0.4,0.4,0.9,0,2.1,0.4,6,0.4,0,6.4,2.1,0.4,3,3.4,0.9,0.4,0,0,0,0,0.4,13.7,1.3,2.1,11.1,10.3,0.4,3.9,10.7,4.7,5.6,1.3,0.9,2.6,1.3,1.7,21.4,9.8,12,2.6,1.7,6,2.1
human,human,4000_story_3758.txt,32.5,4.3,3716,1.1,1.3,31.2,1.9,1.1,1.6,3.8,27.2,12.4,1.3,0.3,0,2.2,0.3,0.5,0.5,3.5,21,0.8,1.1,263.2,120.3,64.9,61.4,33.6,6.5,0.8,3.2,0.3,7,24.5,2.2,16.7,26.6,6.2,3.5,0,0.8,1.6,1.6,1.1,6.7,0.8,1.9,4.8,1.6,3,3,8.6,33.9,9.4,1.3,4.3,96.3,62.7,0.3,111.4,8.6,3.5,0.5,1.3,0.3,0.5,1.1,0.3,0.3,0,0,0.3,0,0,0.3,0.3,0.3,0.3,0.8,0,0.3,0,0,0,0,0,0.3,0.8,0.5,3.2,0.5,0.3,4,1.9,0.3,2.2,1.6,0.3,0,0.3,0,0,0,0,15.1,3.8,3.8,7.8,13.7,1.3,5.9,17.5,5.4,7.5,4.6,1.3,2.4,0.5,0.5,20.2,4.6,14.5,0,1.9,8.3,2.2
human,human,4000_story_3760.txt,35,4.3,4464,2.2,0.9,60.7,9.9,0.4,2,3.8,38.3,13.4,2,0.2,2,2.2,0.2,1.1,0.7,5.8,23.7,0.4,1.8,244.4,131.7,52.4,30.2,12.8,4.7,0.9,1.8,1.1,2.7,30,3.1,13.7,43,11.4,4.5,0.9,2.9,1.8,1.6,4.3,3.6,1.3,1.1,3.8,1.3,0.9,5.4,12.1,33.4,6,1.1,3.8,86,60.9,1.1,108,7.8,1.8,1.1,0.7,0.4,0.9,2,0.7,1.1,0,0.2,0,0,0,0.4,0,0.7,0,1.1,0.2,0,0.4,0.2,0,0.7,0,0,1.1,0.9,4,1.8,0.2,6,2.2,0.9,3.8,2,0.9,0.4,0,0,0.2,0,0.2,6,3.6,2,9.2,15.7,2.2,8.7,17.7,3.6,4.7,1.3,1.8,1.3,1.6,0.2,26.9,4.3,10.3,0.2,3.6,7.8,2.5
human,human,4000_story_3766.txt,35.3,4.4,3768,1.6,0.3,69.8,11.4,0.8,2.4,3.7,19.9,15.4,2.1,0.5,0,4,0,1.3,0.3,7.2,23.4,0.3,1.6,252.7,127.9,57.9,28.9,24.2,9,1.3,5,1.6,4.5,34.5,3.2,6.6,29.2,9.8,8.8,0.5,2.7,2.7,3.5,3.5,5.3,0.3,1.1,5,1.9,0.8,5.6,18.6,36.1,6.6,0.5,8,90.8,55.5,2.4,111.2,3.5,5,0,0.5,0.8,1.1,1.9,0.3,0,0,0,0,0,0,0,0.3,0.8,0.8,1.3,0,0.3,0,0.3,0,0.8,0.5,0,2.1,0.5,4.2,0.3,0,4.5,3.2,0.5,4.5,3.2,0,0,0.3,0,0,0,0,6.1,2.9,2.9,9,15.1,1.9,9,6.4,1.3,2.4,2.7,1.6,3.5,0.5,1.1,21.8,7.2,13.3,0.8,2.7,7.4,1.1
human,human,4000_story_3770.txt,31.5,4.4,2498,3.6,2,54.4,10,1.2,3.6,4.8,49.6,13.2,1.2,1.6,0,3.2,0.8,1.6,0,5.6,16.4,0.8,0.8,249,117.3,50,54,26,7.2,3.2,2.4,3.2,2.8,31.6,2.4,2.8,35.2,13.6,3.6,1.6,3.2,2.8,3.2,3.2,4.4,0.8,0.4,3.6,2.4,3.2,3.2,12,27.6,5.6,0.8,8.8,76.9,85.7,2.8,123.7,6,4.8,0,2.4,1.2,1.2,3.2,0.4,0,0,0,0,0,0,0,0.4,0.8,2,1.6,0,0.4,0,0,0.8,0.4,0.4,0,4,3.2,8,0.4,0,8.4,4.8,1.2,6.4,7.6,0,0,0.4,0,0,0,0,7.6,2,4.8,13.2,6,4,5.6,3.6,2.8,3.2,2,0.4,2,0.8,1.2,20,20.8,19.6,2,2.8,4.8,2
human,human,4000_story_3780.txt,28.5,4.3,2508,1.6,1.6,57.4,12.4,0.8,1.6,4.8,13.6,12.8,3.2,0.8,0,1.6,0,1.2,2.4,7.2,21.9,0.8,0.8,212.9,101.3,47.4,59,71.8,11.2,1.6,1.2,0.8,3.6,25.5,4.4,5.2,35.5,10.4,7.6,2,1.6,3.6,1.2,4.4,6.8,0,2,4.8,11.6,1.6,7.6,18.3,32.7,8.8,3.2,3.6,88.1,97.7,2,129.6,5.6,4.8,1.2,4.4,1.2,0.8,2.8,1.6,0.4,0,0,0,0.4,0,0,0.4,2,1.2,0.4,0,1.2,0.4,0.4,0,0,0,0,2.4,0.8,9.2,2,0.4,11.6,4,2,6,3.2,0.8,0,0,0.4,0,0,0.4,16.7,3.6,1.2,17.5,10.8,2.8,8,2,1.6,4.4,1.2,0.8,0,1.2,2.4,17.9,11.6,17.9,1.6,6.8,5.2,1.2
human,human,4000_story_3784.txt,33.8,4.2,3348,2.4,6,50.8,13.7,0.6,3.9,5.1,21.2,11.4,0.6,1.2,0.3,4.8,0,4.5,2.4,5.4,22.4,1.8,0.6,205.5,114.4,38.5,69,49,9.9,1.8,2.1,1.2,5.1,23.6,2.4,14.6,46.6,10.2,7.5,1.2,0.9,2.7,1.2,5.7,5.1,1.2,0.6,6,2.4,3.6,6,15.5,35.5,6.9,4.2,5.1,71.1,83.9,3.9,134.7,6.3,2.7,0,1.2,0.3,1.8,1.2,0.6,0,0,0,0,0,0.3,0,0,3,1.5,0.3,0,0.9,0.3,0,0.3,0.9,0.3,0,3.9,4.5,4.5,0.6,0.3,5.4,4.8,1.5,7.2,8.7,0.3,0.6,0,0,0.3,0,0,10.5,4.2,3,11.9,15.2,1.5,7.2,7.8,3.3,4.5,2.7,0.6,1.8,1.2,0.3,30.5,8.1,15.8,1.8,2.4,8.7,1.8
human,human,4000_story_3785.txt,35.5,4.2,4975,3.4,16.9,41.8,9,1,2.8,2.8,30.8,16.5,1.6,0.4,0.6,4.6,0.2,1.2,0.4,6.6,24.9,0.4,3.2,246,106.9,40,78.2,36.6,7.4,0,1.4,0,3.8,17.5,6.2,18.7,40.8,9.8,3.4,0.2,2.2,1,1,4.8,3,0.4,1,5.8,2.6,1.2,3.8,11.1,37.2,4.4,0.8,1.4,72,76.4,2,140.9,10.5,2.4,0.6,3.2,0.2,1.6,1.4,1,0,0,0,0,0.4,0,0,0,1,1.4,0.6,0,0.4,0.2,0,0.4,0.2,0,0,2.4,0.8,6.4,1,0.4,7.8,3,1,4.2,3.2,1.2,0,0.2,0,0.6,0,0.4,5.6,0.8,0.8,9.6,21.9,2.6,7,9.6,1,3.8,2.4,1.6,0.4,0.2,0,30.4,12.7,14.5,0.4,3.8,10.5,4
human,human,4000_story_3786.txt,31.8,4.4,3778,4.2,5.8,86.8,16.7,1.3,4.8,3.2,29.1,15.6,2.4,0,1.1,2.4,0.5,2.9,2.6,5.3,14,0.5,1.9,249.9,119.1,57.4,14.6,25.7,12.2,0.8,5.3,0.8,3.7,36,5.6,7.7,33.1,11.9,9,0,3.7,3.4,2.1,6.1,6.1,0.5,1.3,4,2.1,1.9,6.1,17.7,25.4,7.9,3.2,6.9,92.4,71.5,2.9,116.2,7.9,1.6,0.3,1.9,0.5,4.5,1.6,0.3,0.3,0.3,0,0,0.3,0,1.1,0.3,2.4,1.3,0.8,0.3,0.8,0,0,0,0.3,0.3,0,4.5,2.1,8.5,0.8,0.3,9.5,5.8,1.1,7.1,6.9,0.8,0.5,0.3,0,0,0,0,7.1,9.5,1.3,11.6,6.4,2.1,4.8,7.4,4.8,5.3,3.4,0.5,2.4,1.1,1.6,18.5,13.8,15.4,0.8,3.2,5.6,1.9
human,human,4000_story_3800.txt,35.8,4.4,3681,2.4,11.1,73.1,16.8,0.8,4.1,3.5,18.7,19.3,2.7,1.4,0.8,6,1.1,3,1.6,4.6,17.7,0.3,3,242.9,99.2,48.4,52.7,36.1,8.4,0.5,1.1,0,3.5,36.1,5.7,11.1,36.7,8.7,7.6,0.8,1.9,2.4,0.8,5.4,5.7,0.5,1.4,3,1.6,1.1,3.3,14.7,27.4,7.6,1.9,1.6,87.5,71.7,3,138.3,5.2,0.5,0,2.4,0.5,2.2,1.6,0,0.3,0,0,0,0,0.3,0.3,0.5,1.6,1.1,0.8,0.3,0.5,0,0.3,0,0,0.5,0,1.1,1.9,6.8,0.3,0.3,7.3,4.3,1.1,5.4,3.5,1.4,1.1,0.3,0,0,0,0.3,7.3,10.9,2.7,16,18.5,1.1,3.3,4.3,1.4,3.8,3.5,0.3,2.2,1.4,0.3,28.3,14.1,20.1,0.5,1.4,5.7,3.5
human,human,4000_story_3809.txt,32.8,4.7,2364,1.3,0.8,25.4,1.3,0,0.8,4.2,2.5,14.8,0.8,1.7,1.3,5.1,0.4,1.7,2.5,1.3,19,0,0.8,246.6,135.8,69.8,49.1,44.8,6.3,0.4,6.3,3.4,14,50.3,3.4,8,27.1,10.6,3,0.8,2.5,2.1,0.8,1.7,4.7,0.8,1.7,7.6,2.1,0,2.5,6.3,44.8,7.2,2.5,10.2,104.9,48.6,2.5,93.5,13.5,1.7,0,0.8,0,1.7,2.1,0.4,0,0,0,0,0,0,0,0,0.4,0.4,1.7,0,0.4,0.4,0,0.4,0,0,0.4,0.8,0,4.7,0.4,0,5.1,2.5,1.3,3.8,1.3,0.4,0.4,0,0,0,0,0,6.3,7.6,6.8,18.6,17.3,1.3,4.2,4.7,0.4,3.4,0.8,0.4,0.4,2.1,1.7,23.3,3,15.7,0.4,4.2,5.5,2.1
human,human,4000_story_3820.txt,35.8,4.2,2584,1.9,0.4,52.2,8.9,0,2.7,3.1,41.4,20.1,0.4,1.5,1.2,3.9,0.8,1.9,0.4,5,25.5,0.4,1.2,210.1,121.5,41.4,56.5,25.9,5.8,1.5,1.5,0.4,3.5,23.6,7.4,9.7,46.1,10.8,4.3,0,3.9,2.3,0.4,3.5,4.3,0.4,1.5,6.6,4.3,2.7,5,11.6,41,6.2,0.8,3.5,76.6,76.2,2.7,125.8,7.7,1.9,0.8,1.5,0.8,2.7,1.9,0.4,0.8,0.4,0,0,0,0,0.4,0,0,1.2,1.5,0,1.2,0,0.4,0.4,0.8,0.8,0.8,4.6,1.2,7,1.5,0,8.5,3.1,1.9,5.8,7.4,0,1.9,0.4,0,0.4,0,0.4,3.5,4.3,4.6,10.8,22.8,2.3,8.9,10.8,2.3,4.6,0.8,0,2.3,1.9,0,27.9,2.7,13.9,0.4,3.9,8.5,1.9
human,human,4000_story_3823.txt,30,4.1,3580,4.2,3.4,57,16.5,0.8,3.6,3.6,14.5,22.3,1.7,1.1,0.6,3.1,0,1.7,1.7,5.3,17.6,0.6,1.1,202,101.7,27.4,82.1,88.3,10.3,1.1,2.8,0.6,3.6,21.8,1.4,8.1,33.2,10.3,4.2,0.6,4.2,2.8,1.1,5,6.4,0.6,2.2,10.6,3.1,1.4,11.5,12.3,37.2,9.2,2.2,4.5,65.4,119.3,3.9,157.8,7.5,2.5,0.6,2.5,0.8,2.5,2,1.1,0.6,0,0,0.3,0.3,0,0.3,0,1.1,1.1,0.3,0,0.3,0.3,0.3,0.8,0.8,0,0.3,3.9,1.7,7.8,1.7,0.6,10.1,2.8,1.7,5.3,5.9,0.3,1.4,0,0,0,0,0.3,8.7,2.8,1.4,6.7,24.9,1.4,5,6.4,5.6,2.2,3.1,1.4,2.2,0,0.3,34.1,11.5,18.4,2.5,6.7,7.3,4.7
human,human,4000_story_3830.txt,33,4.2,2573,4.3,24.9,76.2,21.8,3.9,5.8,4.7,24.1,11.7,2.7,0,2.3,8.9,0.4,3.5,1.6,3.9,7.8,0.4,3.1,223.5,83.6,34.2,85.1,57.9,6.6,1.2,1.9,0,1.9,38.1,6.6,5.1,31.1,14.8,9.7,1.6,3.9,1.9,1.9,4.3,7.4,0,0.8,4.3,2.7,1.9,5.8,15.5,17.9,8.2,1.9,3.1,68,103.8,4.3,171.8,7.8,3.5,0,1.9,0.8,2.3,3.9,0.8,0,0.4,0,0,0,0,0,1.2,2.7,0.8,0,0,0.4,0,0.4,0.4,0.4,0,0,3.1,0.8,8.9,1.2,0,10.1,4.7,1.2,6.2,3.9,0.4,1.2,0,0,0,0,0,14,3.1,2.3,7.4,16.7,1.2,4.3,7.4,1.6,1.6,3.1,0,2.3,0,0.4,21.4,41.2,20.2,0.8,3.1,7,1.6
human,human,4000_story_3832.txt,34,4.4,3610,2.5,13.6,51,11.6,0.8,1.9,3.3,15.8,10.8,0.6,0.6,0.6,8.3,1.4,0,0,3.3,10.8,2.5,3.3,251.5,103,29.9,76.7,42.4,11.4,1.1,5.8,1.1,3.3,24.9,8.9,6.9,43.8,13.3,10.5,0.6,0.8,1.1,4.7,8.6,7.5,1.1,1.7,5.8,1.7,2.5,2.8,15,21.3,10.2,2.5,8,61.5,69.8,2.8,145.4,11.1,1.7,0,1.4,0.6,1.4,1.4,0,0,0,0,0,0.3,0,0.3,0,1.9,1.4,0.8,0,0.6,0,0,0,0.3,0,0.6,1.9,1.4,4.7,0,0.3,5,4.4,0.6,5.3,3.9,0,0.3,0.3,0,0,0,0.8,11.9,3.3,3,12.7,16.9,3.3,10.2,15,0.6,1.4,1.9,0,1.1,0.6,0.3,33.8,17.5,15,1.9,2.8,8,2.8
human,human,4000_story_3835.txt,30.8,3.9,4942,6.5,13,40.1,7.3,0.6,1.6,3.2,73.7,23.3,0.8,0.6,0.2,5.9,0.8,1.6,1.2,4,29.7,1.6,2.6,189.6,100,24.1,94.3,36.2,8.1,0,0.4,0,1.6,13.4,8.7,13.2,48.8,13,2.8,0.6,4.5,2,1.4,5.5,4,0.2,1,7.7,1.2,4.2,4,8.9,44.1,5.3,2.8,0.4,54.8,117.2,3.6,151.2,7.7,1.6,0.2,2.4,0.4,3.6,1.8,0.6,0,0,0,0,0,0,0.2,0.4,1.6,0.4,0.8,0,0.6,0.4,0.2,0,0.2,0.2,0.2,2.8,2.8,8.3,0.6,0,8.9,3.4,1.2,4.9,6.1,1.4,1.2,0,0,0,0,0.4,6.3,0.8,1.2,7.3,17.4,1.2,7.7,4,0.8,3,1.8,1,0.6,0.8,0,39.3,9.3,24.9,1,4.5,6.5,4.5
human,human,4000_story_3855.txt,32.5,4.3,3014,7.3,6.6,67,9,2,3.3,4.3,24.9,16.6,5.3,0,0,8.3,0.7,4,0.7,10,31.9,1,1,193.1,98.5,41.5,72,77,9.6,0,0.7,1,3.6,27.2,11.3,9.6,42.1,7.6,7.6,0.7,2,3,3,6.3,5.3,1.3,1,5.3,4.6,2.3,4.3,20.6,42.8,7.6,1.7,1.7,74,110.8,3.3,147.6,7.6,1.7,0,1.7,0.7,7,3.6,0,0,0,0,0,0.7,0,0.3,0,0,0.7,1.3,0,0.3,0,0,0,0.3,0.7,0.3,3.6,3.6,12.9,0,0.7,13.6,2.3,0.3,3,8.3,0,0.7,0,0,0,0.7,0,5,1,1.3,9.3,16.9,0.3,7.3,2,1.3,2.3,3.6,1.3,1.3,1.3,0,26.5,14.3,26.2,1.7,6.6,10,4.3
human,human,4000_story_3856.txt,33.8,4,2669,5.2,5.2,39.3,7.9,0.7,1.5,2.2,64.4,19.1,0.7,0,0.4,7.5,0.7,1.9,1.9,4.9,25.9,1.9,3.7,196.3,110.2,18.7,85.4,21.4,7.1,0.7,0.4,0,4.1,24,12.7,10.9,54.7,11.2,3.7,0.7,0.7,2.2,2.6,3.7,6.7,0.7,1.1,4.1,1.1,2.6,4.1,10.9,34.8,8.6,3.7,1.1,46.8,93.7,4.5,150.2,7.9,1.1,0.4,2.2,1.1,2.2,0.7,0,0.4,0,0,0,0,0,0.7,0,1.9,0.4,0.7,0,0,0,0,0,0.7,0,0,1.9,2.6,6.4,0.4,0,6.7,3.7,0,4.5,4.5,2.2,0.7,0,0,0,0,1.5,4.5,3,3,8.6,11.2,1.5,10.1,15.4,0,1.1,0.7,1.5,0.4,0,0.4,36.3,13.5,18.4,1.5,2.6,7.9,6.7
human,human,4000_story_3858.txt,32.3,4.1,2609,5.7,14.6,67.5,7.7,1.5,1.5,3.1,50.2,12.3,2.3,0,0.8,5.4,0.4,4.6,1.5,5.4,26.1,0.8,1.9,248,91.6,32.2,73.2,60.6,9.6,0.8,1.1,0.8,1.9,20.7,6.9,11.5,38.3,14.6,2.7,2.3,1.1,3.4,1.1,7.3,5,0.8,0.8,6.9,2.7,1.9,1.1,11.5,36,6.5,2.3,2.7,57.5,118.4,3.1,157.1,11.1,2.3,0,3.1,1.5,1.9,3.1,0.4,0,0,0,0,0,0,0.4,0.4,1.1,1.5,0.8,0,0,0,0,0,0.8,0,0,4.2,0.8,9.6,0.4,0,10,4.2,0,5,5,0.4,0,0.4,0,0,0,0,15.3,3.8,0.4,11.1,12.6,0,7.3,2.3,3.1,1.5,5,1.9,0.8,0,0.4,33,27.2,22.2,2.3,3.1,5.7,2.7
human,human,4000_story_3859.txt,32.5,4.4,3456,1.2,3.5,27.5,2.3,0.3,1.7,2.3,4.1,15.3,0,0.3,0.3,4.3,0.3,1.4,0.3,1.7,25.8,0.6,1.4,240.7,116.6,50.6,86.8,53,8.7,0.6,2,1.4,8.4,23.7,10.4,11.3,42,9.3,3.5,0.3,1.4,0.6,3.5,5.2,7.5,1.2,2.6,6.4,1.4,1.2,7.5,5.8,42.2,11.3,0.9,4.1,90.3,59.3,1.4,137.7,7.2,1.4,0,0.6,0,1.2,1.7,0,0,0,0,0,0,0,0,0,0,1.7,0.9,0,0.3,0,0.3,0,0.6,0,0,2,1.2,3.5,0,0,3.5,2.6,0.6,3.8,3.2,0.3,0.6,0.3,0,0,0,0,9.3,3.8,3.2,10.1,18.5,1.4,6.7,5.2,0.3,8.1,0.6,2,0.3,0.3,0.6,28.6,8.4,13.3,0.9,3.2,9.3,3.8
human,human,4000_story_3860.txt,31,4.1,4042,4.5,12.6,48,12.4,2,4.7,4.5,52.4,19.5,1,0.2,0,8.2,0.2,4.5,2.2,4.5,31.2,0.5,2.7,206.1,97.7,41.1,85.1,39.8,8.2,0.2,0.7,1.5,5.7,23.3,8.9,12.4,41.8,8.2,4.7,0.7,2.5,1.5,1.2,5.4,4,0.7,1,6.9,1.2,3.5,3.5,10.6,46.5,5.7,2.7,2.5,73,104.7,4,147.5,10.6,2.7,0,2,0.5,2.5,1.5,0,0,0,0,0,0,0.2,0,0.2,0.5,0.5,1,0,0.7,0,0.2,0,0,0.2,0,3.7,0.7,6.4,0,0.2,6.7,2.2,1,3.2,4.7,0.2,1,0.2,0,0,0,0.2,6.4,1.5,1.5,12.4,25.5,2.5,5.7,7.2,0.5,3.5,0,1.7,0.5,2.5,0.2,28.9,22,15.6,1.7,1.7,8.4,4
human,human,4000_story_3863.txt,32,4.2,3160,6.3,6.3,61.1,10.4,2.5,3.8,3.8,105.7,14.2,2.5,0.9,0,4.1,0.3,3.2,0.6,5.7,18.7,0.6,2.8,208.9,102.5,48.1,69.6,30.7,8.9,0.6,0.6,0.6,1.3,36.4,7.6,3.2,46.2,10.4,4.4,0.6,0.3,2.8,2.2,7.9,2.5,0.6,1.9,6.6,3.2,2.8,3.5,13,27.8,5.1,1.3,1.9,75.6,146.8,2.2,144.9,7,1.6,0,1.3,1.6,2.8,2.2,0,0,0,0,0,0,0,0,0.6,0.6,1.9,0.6,0.3,0.3,0,0,0,1.6,0.6,0.6,5.4,1.6,7.9,0,0,7.9,3.8,0.6,6,8.2,0.9,0,0,0,0,0,0,6.6,5.7,4.4,16.5,11.4,1.9,3.2,4.1,0.6,1.6,3.2,0.6,0.9,0.3,1.3,27.5,16.8,24.4,0.9,5.7,7.6,3.5
human,human,4000_story_3865.txt,31.5,4.2,4586,3.7,16.4,49.1,7.4,1.1,5.5,3.3,22.7,18.3,1.3,0.7,0.4,3.3,0.2,2.8,1.5,4.8,30.3,0.4,3.9,221.5,102.7,36.2,78.1,73.9,11.6,0.2,1.1,0,4.1,27.3,9.2,8.5,41.2,11.8,6.1,0.9,3.5,3.1,2.8,5.2,5.7,0.4,1.1,8.1,2.2,3.5,5.9,14,46.7,7.2,2,1.3,76.1,104,2,148.7,12,1.5,0,2,1.3,2.2,0.9,0.7,0,0,0,0,0,0.2,0,0,1.7,1.3,0.2,0,1.1,0.4,0,0.4,0.7,0.2,0.4,3.3,1.5,6.3,0.7,0.2,7.2,3.3,2,5.9,5.5,1.3,0.2,0.2,0,0,0.2,0.4,10.7,5.2,1.3,10.5,14.4,0.9,4.4,4.1,2.8,3.3,2,1.3,0.9,0.7,0.7,28.6,19.4,17.2,1.1,1.7,7.2,6.1
human,human,4000_story_3866.txt,30,4.2,3656,5.5,2.5,32,7.7,0.5,3.6,1.1,70.6,14.5,0.5,0.3,0.3,5.2,0.5,1.6,0.5,3,27.4,0,1.6,201.3,122.3,41,82.6,17,8.2,0.8,1.6,1.6,6.3,30.4,7.9,9,39.1,7.7,3,0.5,1.6,0.8,2.2,6.6,5.7,0.5,1.1,4.6,1.9,1.4,3.3,6.8,40.2,7.4,0.5,4.1,77.1,95.2,2.2,132.9,8.2,2.2,0,3.6,0.5,2.5,2.2,0,0,0,0,0.3,0,0,0,0,0.3,0.8,1.6,0,0.3,0,0,0,1.1,0,0,1.9,0.8,8.8,0,0.3,9,2.7,0.3,4.1,2.7,0.5,0.3,0,0,0,0,0.3,8.2,2.2,3.8,10.4,22.4,3.8,6.6,13.1,1.1,1.9,5.2,3.3,0.3,0.5,0.3,26.3,12.3,13.1,0.5,3.8,10.9,8.2
human,human,4000_story_3870.txt,31,4.3,2478,3.2,10.1,52.5,7.7,0.4,2.4,5.2,19,12.9,0.8,1.2,1.2,4.4,0,3.6,0.8,4.8,23.8,0,3.2,221.5,101.7,41.2,74.3,76.3,9.7,0.4,1.2,0.8,3.2,31.1,8.1,12.1,41.6,8.9,6.5,0.4,3.2,2,1.2,4.4,4.4,0.8,2,4.8,0.4,3.2,4,13.3,36.3,7.3,0.8,2.4,77.1,102.9,2,143.7,8.9,1.6,0,2.8,0.4,0.8,0.4,0,0,0,0,0,0,0,0.4,0,1.2,0,0,0,0.4,0,0,0.4,0,0,0.4,2.4,2.8,4.4,0,0,4.4,1.6,0.8,2.4,5.6,0.8,2.4,0,0,0.4,0,0,12.1,4.4,2.4,11.7,18.2,2.4,6.5,5.6,3.6,2.4,2,1.2,0,0.8,0.4,25.4,20.2,16.5,0.8,3.2,8.1,4.4
human,human,4000_story_3872.txt,32.3,4,5017,6.4,25.3,76.5,20.1,3.6,8,6.2,59,14.6,2,0.2,0.8,5.8,0.6,2.2,1.2,6.4,23.5,0.6,2.6,161.7,92.3,31.3,91.9,56.8,11,0,1.2,0.2,3.2,15.7,6.6,12.4,48.4,9.8,7.4,1.6,3.2,1.6,2,7.4,4.6,0.2,0.4,7.2,2.6,1.8,4.6,15.3,37.3,5.2,1.8,1.4,64.8,135.9,3.2,180.2,10,2.2,0,3,0.6,3,4.4,0,0,0,0,0.2,0.2,0.2,0.6,0.2,1.8,1.4,2,0,0.4,0,0,0.2,0,0.2,0,5.2,1.6,11,0,0.6,11.6,6,0.6,6.6,7,2.8,0.6,0.2,0,0.2,0,0,3.8,2.2,3,12.6,12.6,3.2,6,3.2,0.8,2.6,1.4,0,0.8,1,0.2,29.9,28.3,26.5,0.6,3.6,11.2,7.2
human,human,4000_story_3878.txt,33.3,4.2,4146,2.9,3.6,27.7,3.4,1,1.9,1.4,7.5,14.7,0.5,0.2,0.5,2.4,0.2,1.4,1.7,4.6,28,0.5,4.6,215.9,111.2,55.2,84.4,74.5,8,0.2,1,1.2,7,21.7,12.1,13,50.4,9.6,1.2,0.2,1.4,0.7,1,7.5,5.5,0.2,2.9,4.3,1.4,1.2,1.7,6.5,41,8.7,2.2,2.4,85.4,85.4,1,135.6,9.2,4.3,0,1.7,0.2,1.7,1.7,0,0,0.2,0,0.2,0,0,0,0.2,0,1,1,0,0.2,0,0.2,0,0,0,0,2.7,1.7,5.3,0.2,0.2,5.8,2.2,0.5,2.7,4.3,2.2,0.7,0,0,0.2,0,0,19.8,1.4,1,6,13.7,1.7,6,9.9,0.5,10.1,0,4.8,0,1.7,0.2,26.5,11.8,13.3,1,7,8.4,4.8
human,human,4000_story_3879.txt,31.8,4.3,3064,2.6,7.8,36.9,1.6,0.3,4.6,3.6,8.8,13.7,1,0,0.3,6.2,0.7,2,0.7,4.2,23.5,0.3,3.9,231.1,117.5,38.2,84.9,50.9,7.8,0,1.3,0,3.6,15.3,13.4,11.1,47.7,10.1,2.3,0.7,1,1,2,6.9,7.2,1,1.6,5.2,2,0.7,5.2,7.5,33.3,9.8,1,1.3,71.5,61.4,3.6,145.9,13.7,2,0,1.3,0.3,2,2,0.3,0,0.3,0,0,0,0.3,0.3,0,0.3,1,1,0,0,0,0,0.3,0.3,0,0,2.6,2.9,5.5,0.7,0.3,6.5,2.6,0.3,3.3,5.5,2,0,0,0,0,0,0.7,8.8,1.3,2.3,6.2,31.7,1.3,8.2,10.1,5.5,2.6,2.3,4.2,0,0.7,0,35.2,14.4,14.4,0.3,5.2,8.8,8.8
