My ^pp$+pp1+++=My
enter ^vb++++=enter
it ^pp3+it+++=it
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
Sunday ^nr++++=Sunday
the ^ati++++=the
lesson ^nn++++=lesson
was ^vbd+bedz+vrb++=was
the ^ati++++=the
raising ^jj+++xvbg+=raising
of ^in++++=of
Lazarus ^np+++??+=Lazarus.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
always ^rb++splt++=always
thought ^vprf+++xvbnx+=thought
the ^ati++++=the
shortest ^jjt+atrb+++=shortest
verse ^nn++++=verse
" ^zz++++="Jesus
jesus ^np++++=EXTRAWORD
wept ^vbd+++xvbn+=wept"
" ^zz++++=EXTRAWORD
a ^at++++=a
tender ^jj+atrb+++=tender
pause ^nn++++=pause
before ^in++++=before
the ^ati++++=the
exercise ^nn++++=exercise
of ^in++++=of
power ^nn++++=power.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
me ^vbi++++=me
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
the ^ati++++=the
story ^nn++++=story.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
who ^whp+who+whq++=who
would ^md+prd+++=would
presently ^rb+tm+splt++=presently
command ^vb++++=command
the ^ati++++=the
dead ^jj+atrb+++=dead
man ^nn++++=man
to ^to++++=to
come ^vbi++++=come
forth ^rp++++=forth
did ^vbd+dod+vrb++=did
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^dt+dem+++=that
reason ^nn++++=reason,
, ^zz++++=EXTRAWORD
stand ^vb++++=stand
dry ^jj++++=dry-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
outside ^jjb++++=outside
the ^ati++++=the
grief ^nn++++=grief
of ^in++++=of
Martha ^np+++??+=Martha
and ^cc++++=and
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
Foreknowledge ^np+++??+=Foreknowledge
did ^vbd+dod+aux++=did
not ^xnot++not++=not
cancel ^vb++++=cancel
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
Power ^nn++++=Power
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
exempt ^jj+atrb+++=exempt
love ^nn++++=love
from ^in++++=from
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
theologians ^nns++++=theologians
who ^whp+rel+subj++=who
will ^md+prd+++=will
arrange ^vb++++=arrange
this ^dt+dem+++=this
more ^rbr++++=more
elegantly ^rb++++=elegantly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
will ^md+prd+++=will
speak ^vb++++=speak
of ^in++++=of
Incarnation ^nn+nom+++=Incarnation,
, ^zz++++=EXTRAWORD
kenosis ^nns+++??+=kenosis,
, ^zz++++=EXTRAWORD
communicatio ^nn+++??+=communicatio
idiomatum ^nn+++??+=idiomatum;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
distinguish ^vb++++=distinguish
impassibility ^nn+nom+++=impassibility
from ^in++++=from
compassion ^nn++++=compassion
and ^cc++++=and
defend ^vb++++=defend
their ^pp$+pp3+++=their
distinctions ^nns+nom+++=distinctions
in ^in++++=in
footnotes ^nns+++??+=footnotes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
despise ^vb++++=despise
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Words ^nns++++=Words
are ^vb+ber+vrb++=are
vessels ^nns++++=vessels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
cracked ^vbd+++xvbn+=cracked
vessels ^nns++++=vessels
carry ^vb++++=carry
water ^nn++++=water.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
the ^ati++++=the
old ^jj+atrb+++=old
rebellion ^nn++++=rebellion
stirs ^vbz++++=stirs
in ^in++++=in
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
turn ^vb++++=turn
to ^in++++=to
the ^ati++++=the
treatises ^nns++++=treatises.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
purple ^jj+atrb+++=purple
curtains ^nns++++=curtains
trembling ^vwbg+++xvbg+=trembling
above ^jjb++++=above
a ^at++++=a
flooded ^jj+atrb+++=flooded
arena ^nn++++=arena.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
every ^at++++=every
victim ^nn++++=victim
bearing ^vwbg+++xvbg+=bearing
one ^cd1++++=one
countenance ^nn+nom+++=countenance
without ^in++++=without
losing ^xvbg+++xvbg+=losing
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
Harry ^np++++=Harry
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
with ^in++++=with
that ^dt+dem+++=that
almost ^rb+hdg+++=almost
impatient ^jj+atrb+++=impatient
gentleness ^nns+nom+++=gentleness
of ^in++++=of
his ^pp$+pp3+++=his:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
feel ^vb+vprv+++=feel
it ^pp3+it+++=it
without ^in++++=without
Him ^pp3o+pp3+++=Him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
Violet ^jj++++=Violet,
, ^zz++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
stream ^nn++++=stream
below ^in+pl+++=below
Marston ^np+++??+=Marston
wood ^nn++++=wood?
? ^zz++++=EXTRAWORD
As ^ql++++=As
children ^nns++++=children
Harry ^np++++=Harry
and ^cc++++=and
I ^pp1a+pp1+++=I
built ^vbd+++xvbnx+=built
dams ^nns++++=dams
there ^rn+pl+++=there
with ^in++++=with
stones ^nns++++=stones
and ^cc++++=and
fern ^jj+++xvbn+=fern,
, ^zz++++=EXTRAWORD
imagining ^vbg+vprv++xvbg+=imagining
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
could ^md+pos+++=could
arrest ^vb++++=arrest
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
always ^rb++++=always
escaped ^vbd+++xvbn+=escaped
under ^in++++=under
our ^pp$+pp1+++=our
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
around ^rp++++=around
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
straight ^jj++++=straight
through ^in++++=through
and ^cc++++=and
continued ^vpsv++agls+xvbn+=continued
towards ^in++++=towards
the ^ati++++=the
river ^nn++++=river
with ^in++++=with
a ^at++++=a
sound ^jj++++=sound
too ^ql++++=too
small ^jj++++=small
to ^to++++=to
be ^vbi+vbi+aux++=be
called ^vpsv++agls+xvbnx+=called
music ^nn++++=music.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thaw ^vb++++=thaw
had ^vbd+hvd+aux++=had
swollen ^vprf+++xvbn+=swollen
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
brown ^jj+atrb+++=brown
water ^nn++++=water
hurried ^vbd+++xvbn+=hurried
between ^in++++=between
shelves ^nns++++=shelves
of ^in++++=of
ice ^nn++++=ice,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
twigs ^nns++++=twigs,
, ^zz++++=EXTRAWORD
foam ^nn++++=foam
and ^cc++++=and
one ^cd1++++=one
drowned ^jj+++xvbn+=drowned
primrose ^np++++=primrose
from ^in++++=from
some ^dti++++=some
sheltered ^jj+++xvbn+=sheltered
bank ^npl++++=bank.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
stream ^nn++++=stream
caught ^vbd+++xvbn+=caught
the ^ati++++=the
evening ^nn++++=evening
light ^nn++++=light
and ^cc++++=and
became ^vbd+++xvbn+=became
a ^at++++=a
road ^nn++++=road
of ^in++++=of
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
water ^nn++++=water
beneath ^in+pl+++=beneath
the ^ati++++=the
throne ^nn++++=throne,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
out ^rp+pl+++=out
through ^in++++=through
secret ^nn++++=secret
conduits ^nns+++??+=conduits
to ^in++++=to
encircle ^nn+++??+=encircle
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
perhaps ^rb++++=perhaps
our ^pp$+pp1+++=our
griefs ^nns++++=griefs
are ^vb+ber+vrb++=are
dams ^nns++++=dams
of ^in++++=of
a ^at++++=a
kind ^nn++++=kind:
: ^zz++++=EXTRAWORD
laboriously ^rb++++=laboriously
built ^vbd+++xvbn+=built,
, ^zz++++=EXTRAWORD
fiercely ^rb++++=fiercely
guarded ^jj+++xvbn+=guarded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
always ^rb++++=always
failing ^in+nom++xvbg+=failing
at ^rb++++=at
last ^rb"++++=last
before ^in++++=before
that ^dt+dem+++=that
deeper ^jjr+atrb+++=deeper
flood ^nn++++=flood.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
asking ^vbg+vsua+tht0+xvbgx+=asking
you ^pp2+pp2+++=you
to ^to++++=to
believe ^vbi+vprv+tht0++=believe
my ^pp$+pp1+++=my
vision ^nn++++=vision.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hardly ^rb+down+++=hardly
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
belief ^nn++++=belief
in ^in++++=in
such ^abl++++=such
a ^at++++=a
matter ^nn++++=matter
means ^nns++++=means.
. ^zz++++=EXTRAWORD
Believe ^vb+vprv+++=Believe
only ^rb+down+++=only
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can:
: ^zz++++=EXTRAWORD
no ^at++++=no
creature ^nn++++=creature's
's ^$++++=EXTRAWORD
pain ^nn++++=pain
is ^vbz+bez+vrb++=is
wholly ^rb++++=wholly
private ^jj+pred+++=private;
; ^zz++++=EXTRAWORD
no ^at++++=no
cry ^nn++++=cry
falls ^vbz++++=falls
into ^in+ppvb+++=into
an ^at++++=an
empty ^jj+atrb+++=empty
heaven ^nn++++=heaven;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
God ^np++++=God
permits ^vbz++++=permits
the ^ati++++=the
wound ^nn+++xvbn+=wound,
, ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
does ^vbz+doz+aux++=does
not ^xnot++not++=not
preserve ^vb++++=preserve
Himself ^ppl+pp3+++=Himself
from ^in++++=from
the ^ati++++=the
blade ^nn++++=blade.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
less ^rbr++++=less
than ^in++++=than
an ^at++++=an
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=It
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbn+=been
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
your ^pp$+pp2+++=Your
affectionate ^jj++++=affectionate,
, ^zz++++=EXTRAWORD
stephen ^np++++=Stephen
